"Plot Title: 20433770"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20433770, SEN S/N: 20433770)","Intensity, Lux (LGR S/N: 20433770, SEN S/N: 20433770)"
115,10/21/18 05:32:33 PM,37.88,17592.32
116,10/21/18 05:32:48 PM,37.79,17556.48
117,10/21/18 05:33:03 PM,37.71,17423.36
118,10/21/18 05:33:18 PM,37.71,17341.44
119,10/21/18 05:33:33 PM,37.62,17264.64
120,10/21/18 05:33:48 PM,37.54,17187.84
121,10/21/18 05:34:03 PM,37.49,17105.92
122,10/21/18 05:34:18 PM,37.45,17024.00
123,10/21/18 05:34:33 PM,37.41,16977.92
124,10/21/18 05:34:48 PM,37.32,16870.40
125,10/21/18 05:35:03 PM,37.28,16322.56
126,10/21/18 05:35:18 PM,37.11,15052.80
127,10/21/18 05:35:33 PM,37.02,13230.08
128,10/21/18 05:35:48 PM,36.85,13091.84
129,10/21/18 05:36:03 PM,36.72,13757.44
130,10/21/18 05:36:18 PM,36.55,12656.64
131,10/21/18 05:36:33 PM,36.38,12385.28
132,10/21/18 05:36:48 PM,36.21,11663.36
133,10/21/18 05:37:03 PM,36.08,13358.08
134,10/21/18 05:37:18 PM,36.03,14351.36
135,10/21/18 05:37:33 PM,35.99,12467.20
136,10/21/18 05:37:48 PM,35.90,9472.00
137,10/21/18 05:38:03 PM,35.73,9423.36
138,10/21/18 05:38:18 PM,35.52,9264.64
139,10/21/18 05:38:33 PM,35.35,8811.52
140,10/21/18 05:38:48 PM,35.13,8348.16
141,10/21/18 05:39:03 PM,34.96,7078.40
142,10/21/18 05:39:18 PM,34.66,6914.56
143,10/21/18 05:39:33 PM,34.49,7083.52
144,10/21/18 05:39:48 PM,34.23,6497.28
145,10/21/18 05:40:03 PM,33.97,6400.00
146,10/21/18 05:40:18 PM,33.76,7646.72
147,10/21/18 05:40:33 PM,33.63,11386.88
148,10/21/18 05:40:48 PM,33.67,14259.20
149,10/21/18 05:41:03 PM,33.67,14136.32
150,10/21/18 05:41:18 PM,33.72,13424.64
151,10/21/18 05:41:33 PM,33.72,13736.96
152,10/21/18 05:41:48 PM,33.72,14182.40
153,10/21/18 05:42:03 PM,33.72,14254.08
154,10/21/18 05:42:18 PM,33.72,14453.76
155,10/21/18 05:42:33 PM,33.76,14279.68
156,10/21/18 05:42:48 PM,33.76,13854.72
157,10/21/18 05:43:03 PM,33.67,13608.96
158,10/21/18 05:43:18 PM,33.67,13230.08
159,10/21/18 05:43:33 PM,33.67,12702.72
160,10/21/18 05:43:48 PM,33.55,12288.00
161,10/21/18 05:44:03 PM,33.46,11919.36
162,10/21/18 05:44:18 PM,33.33,11366.40
163,10/21/18 05:44:33 PM,33.25,10685.44
164,10/21/18 05:44:48 PM,33.12,9930.24
165,10/21/18 05:45:03 PM,32.99,9131.52
166,10/21/18 05:45:18 PM,32.82,8299.52
167,10/21/18 05:45:33 PM,32.64,7444.48
168,10/21/18 05:45:48 PM,32.39,6579.20
169,10/21/18 05:46:03 PM,32.26,5762.56
170,10/21/18 05:46:18 PM,31.96,5066.24
171,10/21/18 05:46:33 PM,31.74,4419.84
172,10/21/18 05:46:48 PM,31.36,3924.48
173,10/21/18 05:47:03 PM,31.14,3658.24
174,10/21/18 05:47:18 PM,30.84,3504.64
175,10/21/18 05:47:33 PM,30.59,3456.00
176,10/21/18 05:47:48 PM,30.41,3434.24
177,10/21/18 05:48:03 PM,30.16,3424.00
178,10/21/18 05:48:18 PM,29.94,3417.60
179,10/21/18 05:48:33 PM,29.77,3418.88
180,10/21/18 05:48:48 PM,29.51,3431.68
181,10/21/18 05:49:03 PM,29.34,3415.04
182,10/21/18 05:49:18 PM,29.13,3345.92
183,10/21/18 05:49:33 PM,28.87,3253.76
184,10/21/18 05:49:48 PM,28.70,3242.24
185,10/21/18 05:50:03 PM,28.48,3296.00
186,10/21/18 05:50:18 PM,28.27,3348.48
187,10/21/18 05:50:33 PM,28.05,3363.84
188,10/21/18 05:50:48 PM,27.88,3366.40
189,10/21/18 05:51:03 PM,27.75,3372.80
190,10/21/18 05:51:18 PM,27.58,3372.80
191,10/21/18 05:51:33 PM,27.45,3360.00
192,10/21/18 05:51:48 PM,27.28,3345.92
193,10/21/18 05:52:03 PM,27.15,3339.52
194,10/21/18 05:52:18 PM,26.94,3326.72
195,10/21/18 05:52:33 PM,26.81,3315.20
196,10/21/18 05:52:48 PM,26.64,3296.00
197,10/21/18 05:53:03 PM,26.47,3278.08
198,10/21/18 05:53:18 PM,26.25,3265.28
199,10/21/18 05:53:33 PM,26.12,3243.52
200,10/21/18 05:53:48 PM,25.99,3223.04
201,10/21/18 05:54:03 PM,25.87,3197.44
202,10/21/18 05:54:18 PM,25.74,3175.68
203,10/21/18 05:54:33 PM,25.61,3155.20
204,10/21/18 05:54:48 PM,25.52,3134.72
205,10/21/18 05:55:03 PM,25.35,3110.40
206,10/21/18 05:55:18 PM,25.22,3091.20
207,10/21/18 05:55:33 PM,25.09,3068.16
208,10/21/18 05:55:48 PM,24.97,3042.56
209,10/21/18 05:56:03 PM,24.84,3002.88
210,10/21/18 05:56:18 PM,24.66,2963.20
211,10/21/18 05:56:33 PM,24.58,2924.80
212,10/21/18 05:56:48 PM,24.45,2892.80
213,10/21/18 05:57:03 PM,24.32,2863.36
214,10/21/18 05:57:18 PM,24.24,2839.04
215,10/21/18 05:57:33 PM,24.06,2822.40
216,10/21/18 05:57:48 PM,24.02,2807.04
217,10/21/18 05:58:03 PM,23.89,2794.24
218,10/21/18 05:58:18 PM,23.81,2785.28
219,10/21/18 05:58:33 PM,23.68,2782.72
220,10/21/18 05:58:48 PM,23.51,2775.04
221,10/21/18 05:59:03 PM,23.46,2767.36
222,10/21/18 05:59:18 PM,23.34,2755.84
223,10/21/18 05:59:33 PM,23.21,2736.64
224,10/21/18 05:59:48 PM,23.12,2720.00
225,10/21/18 06:00:03 PM,23.03,2696.96
226,10/21/18 06:00:18 PM,22.91,2677.76
227,10/21/18 06:00:33 PM,22.82,2661.12
228,10/21/18 06:00:48 PM,22.73,2636.80
229,10/21/18 06:01:03 PM,22.69,2614.40
230,10/21/18 06:01:18 PM,22.61,2588.16
231,10/21/18 06:01:33 PM,22.48,2568.96
232,10/21/18 06:01:48 PM,22.43,2548.48
233,10/21/18 06:02:03 PM,22.31,2522.24
234,10/21/18 06:02:18 PM,22.22,2497.92
235,10/21/18 06:02:33 PM,22.13,2478.72
236,10/21/18 06:02:48 PM,22.01,2456.32
237,10/21/18 06:03:03 PM,21.96,2437.12
238,10/21/18 06:03:18 PM,21.88,2419.84
239,10/21/18 06:03:33 PM,21.79,2400.64
240,10/21/18 06:03:48 PM,21.66,2382.08
241,10/21/18 06:04:03 PM,21.58,2366.08
242,10/21/18 06:04:18 PM,21.53,2346.88
243,10/21/18 06:04:33 PM,21.45,2333.44
244,10/21/18 06:04:48 PM,21.36,2312.32
245,10/21/18 06:05:03 PM,21.28,2295.04
246,10/21/18 06:05:18 PM,21.19,2272.64
247,10/21/18 06:05:33 PM,21.10,2236.16
248,10/21/18 06:05:48 PM,21.02,2199.68
249,10/21/18 06:06:03 PM,21.02,2161.28
250,10/21/18 06:06:18 PM,20.89,2126.72
251,10/21/18 06:06:33 PM,20.80,2076.80
252,10/21/18 06:06:48 PM,20.72,2031.36
253,10/21/18 06:07:03 PM,20.68,2000.00
254,10/21/18 06:07:18 PM,20.59,1975.68
255,10/21/18 06:07:33 PM,20.50,1953.28
256,10/21/18 06:07:48 PM,20.42,1936.00
257,10/21/18 06:08:03 PM,20.33,1920.64
258,10/21/18 06:08:18 PM,20.29,1908.48
259,10/21/18 06:08:33 PM,20.25,1892.48
260,10/21/18 06:08:48 PM,20.12,1877.12
261,10/21/18 06:09:03 PM,20.07,1854.72
262,10/21/18 06:09:18 PM,19.99,1835.52
263,10/21/18 06:09:33 PM,19.95,1823.36
264,10/21/18 06:09:48 PM,19.86,1816.32
265,10/21/18 06:10:03 PM,19.82,1811.20
266,10/21/18 06:10:18 PM,19.73,1802.24
267,10/21/18 06:10:33 PM,19.69,1804.16
268,10/21/18 06:10:48 PM,19.60,1811.20
269,10/21/18 06:11:03 PM,19.52,1812.48
270,10/21/18 06:11:18 PM,19.52,1812.48
271,10/21/18 06:11:33 PM,19.43,1809.28
272,10/21/18 06:11:48 PM,19.35,1799.04
273,10/21/18 06:12:03 PM,19.26,1786.88
274,10/21/18 06:12:18 PM,19.26,1776.64
275,10/21/18 06:12:33 PM,19.22,1769.60
276,10/21/18 06:12:48 PM,19.17,1764.48
277,10/21/18 06:13:03 PM,19.09,1753.60
278,10/21/18 06:13:18 PM,19.04,1745.28
279,10/21/18 06:13:33 PM,18.96,1736.32
280,10/21/18 06:13:48 PM,18.92,1726.08
281,10/21/18 06:14:03 PM,18.87,1713.92
282,10/21/18 06:14:18 PM,18.83,1699.20
283,10/21/18 06:14:33 PM,18.79,1679.36
284,10/21/18 06:14:48 PM,18.74,1655.04
285,10/21/18 06:15:03 PM,18.66,1637.76
286,10/21/18 06:15:18 PM,18.62,1616.64
287,10/21/18 06:15:33 PM,18.53,1596.16
288,10/21/18 06:15:48 PM,18.44,1578.24
289,10/21/18 06:16:03 PM,18.44,1557.76
290,10/21/18 06:16:18 PM,18.40,1538.56
291,10/21/18 06:16:33 PM,18.32,1521.92
292,10/21/18 06:16:48 PM,18.27,1507.20
293,10/21/18 06:17:03 PM,18.19,1491.84
294,10/21/18 06:17:18 PM,18.19,1477.12
295,10/21/18 06:17:33 PM,18.10,1464.32
296,10/21/18 06:17:48 PM,18.06,1452.80
297,10/21/18 06:18:03 PM,18.02,1440.00
298,10/21/18 06:18:18 PM,17.93,1431.04
299,10/21/18 06:18:33 PM,17.89,1422.08
300,10/21/18 06:18:48 PM,17.84,1413.12
301,10/21/18 06:19:03 PM,17.76,1404.16
302,10/21/18 06:19:18 PM,17.72,1399.04
303,10/21/18 06:19:33 PM,17.63,1391.36
304,10/21/18 06:19:48 PM,17.63,1382.40
305,10/21/18 06:20:03 PM,17.59,1371.52
306,10/21/18 06:20:18 PM,17.54,1360.64
307,10/21/18 06:20:33 PM,17.46,1350.40
308,10/21/18 06:20:48 PM,17.46,1338.24
309,10/21/18 06:21:03 PM,17.37,1328.00
310,10/21/18 06:21:18 PM,17.33,1316.48
311,10/21/18 06:21:33 PM,17.29,1305.60
312,10/21/18 06:21:48 PM,17.20,1294.08
313,10/21/18 06:22:03 PM,17.20,1284.48
314,10/21/18 06:22:18 PM,17.11,1273.28
315,10/21/18 06:22:33 PM,17.11,1264.64
316,10/21/18 06:22:48 PM,17.03,1254.40
317,10/21/18 06:23:03 PM,16.99,1245.44
318,10/21/18 06:23:18 PM,16.94,1238.72
319,10/21/18 06:23:33 PM,16.90,1236.16
320,10/21/18 06:23:48 PM,16.81,1232.64
321,10/21/18 06:24:03 PM,16.86,1229.12
322,10/21/18 06:24:18 PM,16.77,1226.56
323,10/21/18 06:24:33 PM,16.73,1223.04
324,10/21/18 06:24:48 PM,16.73,1220.48
325,10/21/18 06:25:03 PM,16.64,1216.96
326,10/21/18 06:25:18 PM,16.64,1214.40
327,10/21/18 06:25:33 PM,16.60,1208.32
328,10/21/18 06:25:48 PM,16.56,1201.28
329,10/21/18 06:26:03 PM,16.47,1196.16
330,10/21/18 06:26:18 PM,16.47,1188.48
331,10/21/18 06:26:33 PM,16.39,1177.92
332,10/21/18 06:26:48 PM,16.34,1170.24
333,10/21/18 06:27:03 PM,16.30,1159.68
334,10/21/18 06:27:18 PM,16.34,1152.00
335,10/21/18 06:27:33 PM,16.21,1142.40
336,10/21/18 06:27:48 PM,16.17,1131.20
337,10/21/18 06:28:03 PM,16.13,1122.24
338,10/21/18 06:28:18 PM,16.08,1112.00
339,10/21/18 06:28:33 PM,16.04,1102.40
340,10/21/18 06:28:48 PM,16.00,1089.28
341,10/21/18 06:29:03 PM,16.04,1077.44
342,10/21/18 06:29:18 PM,16.00,1064.32
343,10/21/18 06:29:33 PM,15.96,1050.24
344,10/21/18 06:29:48 PM,15.91,1034.88
345,10/21/18 06:30:03 PM,15.87,1018.24
346,10/21/18 06:30:18 PM,15.87,1002.56
347,10/21/18 06:30:33 PM,15.78,985.28
348,10/21/18 06:30:48 PM,15.78,968.00
349,10/21/18 06:31:03 PM,15.74,950.72
350,10/21/18 06:31:18 PM,15.70,935.04
351,10/21/18 06:31:33 PM,15.70,919.36
352,10/21/18 06:31:48 PM,15.66,903.04
353,10/21/18 06:32:03 PM,15.61,891.20
354,10/21/18 06:32:18 PM,15.53,878.08
355,10/21/18 06:32:33 PM,15.57,864.32
356,10/21/18 06:32:48 PM,15.48,852.16
357,10/21/18 06:33:03 PM,15.48,840.32
358,10/21/18 06:33:18 PM,15.44,824.96
359,10/21/18 06:33:33 PM,15.40,811.84
360,10/21/18 06:33:48 PM,15.36,798.72
361,10/21/18 06:34:03 PM,15.36,787.52
362,10/21/18 06:34:18 PM,15.27,773.76
363,10/21/18 06:34:33 PM,15.27,759.36
364,10/21/18 06:34:48 PM,15.23,744.64
365,10/21/18 06:35:03 PM,15.18,732.48
366,10/21/18 06:35:18 PM,15.18,718.72
367,10/21/18 06:35:33 PM,15.14,704.64
368,10/21/18 06:35:48 PM,15.10,692.48
369,10/21/18 06:36:03 PM,15.10,678.72
370,10/21/18 06:36:18 PM,15.06,667.84
371,10/21/18 06:36:33 PM,15.01,654.88
372,10/21/18 06:36:48 PM,14.97,644.48
373,10/21/18 06:37:03 PM,14.97,634.08
374,10/21/18 06:37:18 PM,14.88,621.92
375,10/21/18 06:37:33 PM,14.88,612.32
376,10/21/18 06:37:48 PM,14.88,601.12
377,10/21/18 06:38:03 PM,14.88,591.20
378,10/21/18 06:38:18 PM,14.84,579.04
379,10/21/18 06:38:33 PM,14.84,570.24
380,10/21/18 06:38:48 PM,14.75,559.84
381,10/21/18 06:39:03 PM,14.71,549.44
382,10/21/18 06:39:18 PM,14.71,541.76
383,10/21/18 06:39:33 PM,14.63,532.16
384,10/21/18 06:39:48 PM,14.67,524.32
385,10/21/18 06:40:03 PM,14.58,513.76
386,10/21/18 06:40:18 PM,14.54,504.96
387,10/21/18 06:40:33 PM,14.54,495.52
388,10/21/18 06:40:48 PM,14.45,487.68
389,10/21/18 06:41:03 PM,14.45,478.08
390,10/21/18 06:41:18 PM,14.45,469.28
391,10/21/18 06:41:33 PM,14.37,458.88
392,10/21/18 06:41:48 PM,14.41,449.28
393,10/21/18 06:42:03 PM,14.37,440.32
394,10/21/18 06:42:18 PM,14.37,429.12
395,10/21/18 06:42:33 PM,14.33,420.48
396,10/21/18 06:42:48 PM,14.28,409.12
397,10/21/18 06:43:03 PM,14.24,401.12
398,10/21/18 06:43:18 PM,14.28,391.68
399,10/21/18 06:43:33 PM,14.24,382.08
400,10/21/18 06:43:48 PM,14.15,375.04
401,10/21/18 06:44:03 PM,14.20,367.36
402,10/21/18 06:44:18 PM,14.20,358.56
403,10/21/18 06:44:33 PM,14.15,352.32
404,10/21/18 06:44:48 PM,14.11,343.68
405,10/21/18 06:45:03 PM,14.07,335.84
406,10/21/18 06:45:18 PM,14.07,328.00
407,10/21/18 06:45:33 PM,14.03,322.00
408,10/21/18 06:45:48 PM,14.03,314.24
409,10/21/18 06:46:03 PM,14.03,307.92
410,10/21/18 06:46:18 PM,13.94,299.28
411,10/21/18 06:46:33 PM,13.98,291.44
412,10/21/18 06:46:48 PM,13.90,284.48
413,10/21/18 06:47:03 PM,13.90,276.72
414,10/21/18 06:47:18 PM,13.85,269.52
415,10/21/18 06:47:33 PM,13.81,262.56
416,10/21/18 06:47:48 PM,13.85,254.80
417,10/21/18 06:48:03 PM,13.77,249.60
418,10/21/18 06:48:18 PM,13.77,241.76
419,10/21/18 06:48:33 PM,13.77,236.56
420,10/21/18 06:48:48 PM,13.77,231.12
421,10/21/18 06:49:03 PM,13.68,224.24
422,10/21/18 06:49:18 PM,13.68,217.28
423,10/21/18 06:49:33 PM,13.64,211.92
424,10/21/18 06:49:48 PM,13.64,205.04
425,10/21/18 06:50:03 PM,13.60,198.96
426,10/21/18 06:50:18 PM,13.55,193.60
427,10/21/18 06:50:33 PM,13.55,187.52
428,10/21/18 06:50:48 PM,13.51,180.64
429,10/21/18 06:51:03 PM,13.47,176.16
430,10/21/18 06:51:18 PM,13.47,169.20
431,10/21/18 06:51:33 PM,13.43,163.20
432,10/21/18 06:51:48 PM,13.38,154.52
433,10/21/18 06:52:03 PM,13.34,151.80
434,10/21/18 06:52:18 PM,13.34,145.72
435,10/21/18 06:52:33 PM,13.30,139.64
436,10/21/18 06:52:48 PM,13.30,134.44
437,10/21/18 06:53:03 PM,13.30,130.88
438,10/21/18 06:53:18 PM,13.30,124.80
439,10/21/18 06:53:33 PM,13.25,119.60
440,10/21/18 06:53:48 PM,13.25,116.00
441,10/21/18 06:54:03 PM,13.25,110.36
442,10/21/18 06:54:18 PM,13.17,105.96
443,10/21/18 06:54:33 PM,13.21,101.20
444,10/21/18 06:54:48 PM,13.17,97.68
445,10/21/18 06:55:03 PM,13.17,93.36
446,10/21/18 06:55:18 PM,13.12,89.84
447,10/21/18 06:55:33 PM,13.08,85.48
448,10/21/18 06:55:48 PM,13.04,81.60
449,10/21/18 06:56:03 PM,13.00,79.36
450,10/21/18 06:56:18 PM,13.00,75.90
451,10/21/18 06:56:33 PM,13.00,72.42
452,10/21/18 06:56:48 PM,12.95,69.78
453,10/21/18 06:57:03 PM,12.91,65.92
454,10/21/18 06:57:18 PM,12.91,63.70
455,10/21/18 06:57:33 PM,12.91,61.06
456,10/21/18 06:57:48 PM,12.87,58.24
457,10/21/18 06:58:03 PM,12.82,56.06
458,10/21/18 06:58:18 PM,12.82,53.24
459,10/21/18 06:58:33 PM,12.78,51.26
460,10/21/18 06:58:48 PM,12.78,48.66
461,10/21/18 06:59:03 PM,12.74,46.68
462,10/21/18 06:59:18 PM,12.70,44.28
463,10/21/18 06:59:33 PM,12.74,42.30
464,10/21/18 06:59:48 PM,12.74,40.58
465,10/21/18 07:00:03 PM,12.70,38.38
466,10/21/18 07:00:18 PM,12.70,36.43
467,10/21/18 07:00:33 PM,12.70,34.26
468,10/21/18 07:00:48 PM,12.65,32.72
469,10/21/18 07:01:03 PM,12.65,30.76
470,10/21/18 07:01:18 PM,12.65,29.03
471,10/21/18 07:01:33 PM,12.61,27.70
472,10/21/18 07:01:48 PM,12.57,25.97
473,10/21/18 07:02:03 PM,12.57,24.45
474,10/21/18 07:02:18 PM,12.57,23.34
475,10/21/18 07:02:33 PM,12.52,22.04
476,10/21/18 07:02:48 PM,12.52,20.73
477,10/21/18 07:03:03 PM,12.48,19.84
478,10/21/18 07:03:18 PM,12.40,18.54
479,10/21/18 07:03:33 PM,12.44,17.45
480,10/21/18 07:03:48 PM,12.40,16.37
481,10/21/18 07:04:03 PM,12.44,15.69
482,10/21/18 07:04:18 PM,12.40,14.61
483,10/21/18 07:04:33 PM,12.40,13.74
484,10/21/18 07:04:48 PM,12.35,12.87
485,10/21/18 07:05:03 PM,12.31,12.41
486,10/21/18 07:05:18 PM,12.27,11.54
487,10/21/18 07:05:33 PM,12.31,10.89
488,10/21/18 07:05:48 PM,12.31,10.24
489,10/21/18 07:06:03 PM,12.27,9.59
490,10/21/18 07:06:18 PM,12.27,8.94
491,10/21/18 07:06:33 PM,12.22,8.70
492,10/21/18 07:06:48 PM,12.22,8.05
493,10/21/18 07:07:03 PM,12.18,7.61
494,10/21/18 07:07:18 PM,12.14,6.96
495,10/21/18 07:07:33 PM,12.18,6.53
496,10/21/18 07:07:48 PM,12.18,6.09
497,10/21/18 07:08:03 PM,12.18,5.66
498,10/21/18 07:08:18 PM,12.10,5.23
499,10/21/18 07:08:33 PM,12.14,5.01
500,10/21/18 07:08:48 PM,12.10,4.58
501,10/21/18 07:09:03 PM,12.10,4.36
502,10/21/18 07:09:18 PM,12.05,4.33
503,10/21/18 07:09:33 PM,12.05,4.12
504,10/21/18 07:09:48 PM,12.01,3.68
505,10/21/18 07:10:03 PM,12.01,3.47
506,10/21/18 07:10:18 PM,11.97,3.25
507,10/21/18 07:10:33 PM,12.01,3.03
508,10/21/18 07:10:48 PM,11.97,2.81
509,10/21/18 07:11:03 PM,11.92,2.60
510,10/21/18 07:11:18 PM,11.92,2.81
511,10/21/18 07:11:33 PM,11.88,2.16
512,10/21/18 07:11:48 PM,11.92,2.16
513,10/21/18 07:12:03 PM,11.88,1.95
514,10/21/18 07:12:18 PM,11.88,1.73
515,10/21/18 07:12:33 PM,11.88,1.51
516,10/21/18 07:12:48 PM,11.84,1.51
517,10/21/18 07:13:03 PM,11.84,1.73
518,10/21/18 07:13:18 PM,11.88,1.30
519,10/21/18 07:13:33 PM,11.79,1.08
520,10/21/18 07:13:48 PM,11.79,1.08
521,10/21/18 07:14:03 PM,11.75,0.86
522,10/21/18 07:14:18 PM,11.75,0.86
523,10/21/18 07:14:33 PM,11.71,0.65
524,10/21/18 07:14:48 PM,11.71,0.65
525,10/21/18 07:15:03 PM,11.71,0.65
526,10/21/18 07:15:18 PM,11.71,0.43
527,10/21/18 07:15:33 PM,11.71,0.43
528,10/21/18 07:15:48 PM,11.67,0.43
529,10/21/18 07:16:03 PM,11.62,0.21
530,10/21/18 07:16:18 PM,11.67,0.21
531,10/21/18 07:16:33 PM,11.67,0.21
532,10/21/18 07:16:48 PM,11.62,0.21
533,10/21/18 07:17:03 PM,11.54,0.21
534,10/21/18 07:17:18 PM,11.58,0.00
535,10/21/18 07:17:33 PM,11.54,0.00
536,10/21/18 07:17:48 PM,11.54,0.00
537,10/21/18 07:18:03 PM,11.54,0.00
538,10/21/18 07:18:18 PM,11.49,0.00
