"Plot Title: 20425148"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20425148, SEN S/N: 20425148)","Intensity, Lux (LGR S/N: 20425148, SEN S/N: 20425148)"
3044,11/27/19 02:15:16 AM,4.80,0.00
3045,11/27/19 02:15:31 AM,4.84,0.00
3046,11/27/19 02:15:46 AM,4.76,0.00
3047,11/27/19 02:16:01 AM,4.80,0.00
3048,11/27/19 02:16:16 AM,4.80,0.00
3049,11/27/19 02:16:31 AM,4.84,0.00
3050,11/27/19 02:16:46 AM,4.84,0.00
3051,11/27/19 02:17:01 AM,4.84,0.00
3052,11/27/19 02:17:16 AM,4.80,0.00
3053,11/27/19 02:17:31 AM,4.80,0.00
3054,11/27/19 02:17:46 AM,4.80,0.00
3055,11/27/19 02:18:01 AM,4.80,0.00
3056,11/27/19 02:18:16 AM,4.80,0.00
3057,11/27/19 02:18:31 AM,4.76,0.00
3058,11/27/19 02:18:46 AM,4.76,0.00
3059,11/27/19 02:19:01 AM,4.72,0.00
3060,11/27/19 02:19:16 AM,4.80,0.00
3061,11/27/19 02:19:31 AM,4.80,0.00
3062,11/27/19 02:19:46 AM,4.80,0.00
3063,11/27/19 02:20:01 AM,4.76,0.00
3064,11/27/19 02:20:16 AM,4.76,0.00
3065,11/27/19 02:20:31 AM,4.76,0.00
3066,11/27/19 02:20:46 AM,4.72,0.00
3067,11/27/19 02:21:01 AM,4.72,0.00
3068,11/27/19 02:21:16 AM,4.76,0.00
3069,11/27/19 02:21:31 AM,4.76,0.00
3070,11/27/19 02:21:46 AM,4.72,0.00
3071,11/27/19 02:22:01 AM,4.76,0.00
3072,11/27/19 02:22:16 AM,4.76,0.00
3073,11/27/19 02:22:31 AM,4.76,0.00
3074,11/27/19 02:22:46 AM,4.72,0.00
3075,11/27/19 02:23:01 AM,4.72,0.00
3076,11/27/19 02:23:16 AM,4.76,0.00
3077,11/27/19 02:23:31 AM,4.76,0.00
3078,11/27/19 02:23:46 AM,4.76,0.00
3079,11/27/19 02:24:01 AM,4.72,0.00
3080,11/27/19 02:24:16 AM,4.72,0.00
3081,11/27/19 02:24:31 AM,4.76,0.00
3082,11/27/19 02:24:46 AM,4.72,0.00
3083,11/27/19 02:25:01 AM,4.67,0.00
3084,11/27/19 02:25:16 AM,4.72,0.00
3085,11/27/19 02:25:31 AM,4.72,0.00
3086,11/27/19 02:25:46 AM,4.67,0.00
3087,11/27/19 02:26:01 AM,4.76,0.00
3088,11/27/19 02:26:16 AM,4.67,0.00
3089,11/27/19 02:26:31 AM,4.72,0.00
3090,11/27/19 02:26:46 AM,4.72,0.00
3091,11/27/19 02:27:01 AM,4.72,0.00
3092,11/27/19 02:27:16 AM,4.72,0.00
3093,11/27/19 02:27:31 AM,4.67,0.00
3094,11/27/19 02:27:46 AM,4.67,0.00
3095,11/27/19 02:28:01 AM,4.72,0.00
3096,11/27/19 02:28:16 AM,4.59,0.00
3097,11/27/19 02:28:31 AM,4.72,0.00
3098,11/27/19 02:28:46 AM,4.67,0.00
3099,11/27/19 02:29:01 AM,4.63,0.00
3100,11/27/19 02:29:16 AM,4.63,0.00
3101,11/27/19 02:29:31 AM,4.67,0.00
3102,11/27/19 02:29:46 AM,4.67,0.00
3103,11/27/19 02:30:01 AM,4.63,0.00
3104,11/27/19 02:30:16 AM,4.63,0.00
3105,11/27/19 02:30:31 AM,4.63,0.00
3106,11/27/19 02:30:46 AM,4.63,0.00
3107,11/27/19 02:31:01 AM,4.63,0.00
3108,11/27/19 02:31:16 AM,4.63,0.00
3109,11/27/19 02:31:31 AM,4.63,0.00
3110,11/27/19 02:31:46 AM,4.63,0.00
3111,11/27/19 02:32:01 AM,4.67,0.00
3112,11/27/19 02:32:16 AM,4.63,0.00
3113,11/27/19 02:32:31 AM,4.63,0.00
3114,11/27/19 02:32:46 AM,4.67,0.00
3115,11/27/19 02:33:01 AM,4.63,0.00
3116,11/27/19 02:33:16 AM,4.63,0.00
3117,11/27/19 02:33:31 AM,4.67,0.00
3118,11/27/19 02:33:46 AM,4.67,0.00
3119,11/27/19 02:34:01 AM,4.63,0.00
3120,11/27/19 02:34:16 AM,4.67,0.00
3121,11/27/19 02:34:31 AM,4.63,0.00
3122,11/27/19 02:34:46 AM,4.63,0.00
3123,11/27/19 02:35:01 AM,4.72,0.00
3124,11/27/19 02:35:16 AM,4.63,0.00
3125,11/27/19 02:35:31 AM,4.67,0.00
3126,11/27/19 02:35:46 AM,4.72,0.00
3127,11/27/19 02:36:01 AM,4.63,0.00
3128,11/27/19 02:36:16 AM,4.67,0.00
3129,11/27/19 02:36:31 AM,4.63,0.00
3130,11/27/19 02:36:46 AM,4.67,0.00
3131,11/27/19 02:37:01 AM,4.67,0.00
3132,11/27/19 02:37:16 AM,4.67,0.00
3133,11/27/19 02:37:31 AM,4.67,0.00
3134,11/27/19 02:37:46 AM,4.67,0.00
3135,11/27/19 02:38:01 AM,4.67,0.00
3136,11/27/19 02:38:16 AM,4.67,0.00
3137,11/27/19 02:38:31 AM,4.67,0.00
3138,11/27/19 02:38:46 AM,4.63,0.00
3139,11/27/19 02:39:01 AM,4.67,0.00
3140,11/27/19 02:39:16 AM,4.72,0.00
3141,11/27/19 02:39:31 AM,4.63,0.00
3142,11/27/19 02:39:46 AM,4.63,0.00
3143,11/27/19 02:40:01 AM,4.67,0.00
3144,11/27/19 02:40:16 AM,4.72,0.00
3145,11/27/19 02:40:31 AM,4.72,0.00
3146,11/27/19 02:40:46 AM,4.67,0.00
3147,11/27/19 02:41:01 AM,4.67,0.00
3148,11/27/19 02:41:16 AM,4.67,0.00
3149,11/27/19 02:41:31 AM,4.72,0.00
3150,11/27/19 02:41:46 AM,4.72,0.00
3151,11/27/19 02:42:01 AM,4.72,0.00
3152,11/27/19 02:42:16 AM,4.76,0.00
3153,11/27/19 02:42:31 AM,4.80,0.00
3154,11/27/19 02:42:46 AM,4.76,0.00
3155,11/27/19 02:43:01 AM,4.76,0.00
3156,11/27/19 02:43:16 AM,4.76,0.00
3157,11/27/19 02:43:31 AM,4.84,0.00
3158,11/27/19 02:43:46 AM,4.76,0.00
3159,11/27/19 02:44:01 AM,4.80,0.00
3160,11/27/19 02:44:16 AM,4.80,0.00
3161,11/27/19 02:44:31 AM,4.80,0.00
3162,11/27/19 02:44:46 AM,4.76,0.00
3163,11/27/19 02:45:01 AM,4.80,0.00
3164,11/27/19 02:45:16 AM,4.80,0.00
3165,11/27/19 02:45:31 AM,4.80,0.00
3166,11/27/19 02:45:46 AM,4.80,0.00
3167,11/27/19 02:46:01 AM,4.84,0.00
3168,11/27/19 02:46:16 AM,4.84,0.00
3169,11/27/19 02:46:31 AM,4.80,0.00
3170,11/27/19 02:46:46 AM,4.80,0.00
3171,11/27/19 02:47:01 AM,4.84,0.00
3172,11/27/19 02:47:16 AM,4.84,0.00
3173,11/27/19 02:47:31 AM,4.76,0.00
3174,11/27/19 02:47:46 AM,4.80,0.00
3175,11/27/19 02:48:01 AM,4.80,0.00
3176,11/27/19 02:48:16 AM,4.80,0.00
3177,11/27/19 02:48:31 AM,4.80,0.00
3178,11/27/19 02:48:46 AM,4.76,0.00
3179,11/27/19 02:49:01 AM,4.80,0.00
3180,11/27/19 02:49:16 AM,4.84,0.00
3181,11/27/19 02:49:31 AM,4.84,0.00
3182,11/27/19 02:49:46 AM,4.84,0.00
3183,11/27/19 02:50:01 AM,4.84,0.00
3184,11/27/19 02:50:16 AM,4.89,0.00
3185,11/27/19 02:50:31 AM,4.84,0.00
3186,11/27/19 02:50:46 AM,4.89,0.00
3187,11/27/19 02:51:01 AM,4.84,0.00
3188,11/27/19 02:51:16 AM,4.84,0.00
3189,11/27/19 02:51:31 AM,4.80,0.00
3190,11/27/19 02:51:46 AM,4.84,0.00
3191,11/27/19 02:52:01 AM,4.80,0.00
3192,11/27/19 02:52:16 AM,4.84,0.00
3193,11/27/19 02:52:31 AM,4.89,0.00
3194,11/27/19 02:52:46 AM,4.84,0.00
3195,11/27/19 02:53:01 AM,4.84,0.00
3196,11/27/19 02:53:16 AM,4.84,0.00
3197,11/27/19 02:53:31 AM,4.84,0.00
3198,11/27/19 02:53:46 AM,4.84,0.00
3199,11/27/19 02:54:01 AM,4.89,0.00
3200,11/27/19 02:54:16 AM,4.84,0.00
3201,11/27/19 02:54:31 AM,4.84,0.00
3202,11/27/19 02:54:46 AM,4.84,0.00
3203,11/27/19 02:55:01 AM,4.89,0.00
3204,11/27/19 02:55:16 AM,4.84,0.00
3205,11/27/19 02:55:31 AM,4.84,0.00
3206,11/27/19 02:55:46 AM,4.84,0.00
3207,11/27/19 02:56:01 AM,4.80,0.00
3208,11/27/19 02:56:16 AM,4.84,0.00
3209,11/27/19 02:56:31 AM,4.89,0.00
3210,11/27/19 02:56:46 AM,4.84,0.00
3211,11/27/19 02:57:01 AM,4.80,0.00
3212,11/27/19 02:57:16 AM,4.84,0.00
3213,11/27/19 02:57:31 AM,4.89,0.00
3214,11/27/19 02:57:46 AM,4.84,0.00
3215,11/27/19 02:58:01 AM,4.76,0.00
3216,11/27/19 02:58:16 AM,4.84,0.00
3217,11/27/19 02:58:31 AM,4.84,0.00
3218,11/27/19 02:58:46 AM,4.84,0.00
3219,11/27/19 02:59:01 AM,4.84,0.00
3220,11/27/19 02:59:16 AM,4.84,0.00
3221,11/27/19 02:59:31 AM,4.84,0.00
3222,11/27/19 02:59:46 AM,4.89,0.00
3223,11/27/19 03:00:01 AM,4.84,0.00
3224,11/27/19 03:00:16 AM,4.89,0.00
3225,11/27/19 03:00:31 AM,4.89,0.00
3226,11/27/19 03:00:46 AM,4.84,0.00
3227,11/27/19 03:01:01 AM,4.89,0.00
3228,11/27/19 03:01:16 AM,4.93,0.00
3229,11/27/19 03:01:31 AM,4.84,0.00
3230,11/27/19 03:01:46 AM,4.89,0.00
3231,11/27/19 03:02:01 AM,4.93,0.00
3232,11/27/19 03:02:16 AM,4.89,0.00
3233,11/27/19 03:02:31 AM,4.89,0.00
3234,11/27/19 03:02:46 AM,4.89,0.00
3235,11/27/19 03:03:01 AM,4.89,0.00
3236,11/27/19 03:03:16 AM,4.84,0.00
3237,11/27/19 03:03:31 AM,4.89,0.00
3238,11/27/19 03:03:46 AM,4.84,0.00
3239,11/27/19 03:04:01 AM,4.89,0.00
3240,11/27/19 03:04:16 AM,4.84,0.00
3241,11/27/19 03:04:31 AM,4.89,0.00
3242,11/27/19 03:04:46 AM,4.84,0.00
3243,11/27/19 03:05:01 AM,4.84,0.00
3244,11/27/19 03:05:16 AM,4.89,0.00
3245,11/27/19 03:05:31 AM,4.84,0.00
3246,11/27/19 03:05:46 AM,4.89,0.00
3247,11/27/19 03:06:01 AM,4.89,0.00
3248,11/27/19 03:06:16 AM,4.89,0.00
3249,11/27/19 03:06:31 AM,4.84,0.00
3250,11/27/19 03:06:46 AM,4.84,0.00
3251,11/27/19 03:07:01 AM,4.89,0.00
3252,11/27/19 03:07:16 AM,4.89,0.00
3253,11/27/19 03:07:31 AM,4.93,0.00
3254,11/27/19 03:07:46 AM,4.93,0.00
3255,11/27/19 03:08:01 AM,4.93,0.00
3256,11/27/19 03:08:16 AM,4.93,0.00
3257,11/27/19 03:08:31 AM,4.89,0.00
3258,11/27/19 03:08:46 AM,4.93,0.00
3259,11/27/19 03:09:01 AM,4.97,0.00
3260,11/27/19 03:09:16 AM,4.93,0.00
3261,11/27/19 03:09:31 AM,4.97,0.00
3262,11/27/19 03:09:46 AM,4.89,0.00
3263,11/27/19 03:10:01 AM,4.89,0.00
3264,11/27/19 03:10:16 AM,4.89,0.00
3265,11/27/19 03:10:31 AM,4.93,0.00
3266,11/27/19 03:10:46 AM,4.93,0.00
3267,11/27/19 03:11:01 AM,4.89,0.00
3268,11/27/19 03:11:16 AM,4.93,0.00
3269,11/27/19 03:11:31 AM,4.84,0.00
3270,11/27/19 03:11:46 AM,4.89,0.00
3271,11/27/19 03:12:01 AM,4.93,0.00
3272,11/27/19 03:12:16 AM,4.93,0.00
3273,11/27/19 03:12:31 AM,4.89,0.00
3274,11/27/19 03:12:46 AM,4.97,0.00
3275,11/27/19 03:13:01 AM,4.93,0.00
3276,11/27/19 03:13:16 AM,4.93,0.00
3277,11/27/19 03:13:31 AM,4.93,0.00
3278,11/27/19 03:13:46 AM,4.89,0.00
3279,11/27/19 03:14:01 AM,4.89,0.00
3280,11/27/19 03:14:16 AM,4.93,0.00
3281,11/27/19 03:14:31 AM,4.93,0.00
3282,11/27/19 03:14:46 AM,4.93,0.00
3283,11/27/19 03:15:01 AM,4.97,0.00
3284,11/27/19 03:15:16 AM,4.89,0.00
3285,11/27/19 03:15:31 AM,4.93,0.00
3286,11/27/19 03:15:46 AM,4.89,0.00
3287,11/27/19 03:16:01 AM,4.93,0.00
3288,11/27/19 03:16:16 AM,4.89,0.00
3289,11/27/19 03:16:31 AM,4.93,0.00
3290,11/27/19 03:16:46 AM,4.93,0.00
3291,11/27/19 03:17:01 AM,4.89,0.00
3292,11/27/19 03:17:16 AM,4.89,0.00
3293,11/27/19 03:17:31 AM,4.89,0.00
3294,11/27/19 03:17:46 AM,4.89,0.00
3295,11/27/19 03:18:01 AM,4.89,0.00
3296,11/27/19 03:18:16 AM,4.93,0.00
3297,11/27/19 03:18:31 AM,4.93,0.00
3298,11/27/19 03:18:46 AM,4.89,0.00
3299,11/27/19 03:19:01 AM,4.89,0.00
3300,11/27/19 03:19:16 AM,4.93,0.00
3301,11/27/19 03:19:31 AM,4.89,0.00
3302,11/27/19 03:19:46 AM,4.89,0.00
3303,11/27/19 03:20:01 AM,4.89,0.00
3304,11/27/19 03:20:16 AM,4.89,0.00
3305,11/27/19 03:20:31 AM,4.89,0.00
3306,11/27/19 03:20:46 AM,4.93,0.00
3307,11/27/19 03:21:01 AM,4.97,0.00
3308,11/27/19 03:21:16 AM,4.89,0.00
3309,11/27/19 03:21:31 AM,4.89,0.00
3310,11/27/19 03:21:46 AM,4.89,0.00
3311,11/27/19 03:22:01 AM,4.89,0.00
3312,11/27/19 03:22:16 AM,4.89,0.00
3313,11/27/19 03:22:31 AM,4.89,0.00
3314,11/27/19 03:22:46 AM,4.89,0.00
3315,11/27/19 03:23:01 AM,4.89,0.00
3316,11/27/19 03:23:16 AM,4.89,0.00
3317,11/27/19 03:23:31 AM,4.93,0.00
3318,11/27/19 03:23:46 AM,4.93,0.00
3319,11/27/19 03:24:01 AM,4.89,0.00
3320,11/27/19 03:24:16 AM,4.93,0.00
3321,11/27/19 03:24:31 AM,4.93,0.00
3322,11/27/19 03:24:46 AM,4.93,0.00
3323,11/27/19 03:25:01 AM,4.84,0.00
3324,11/27/19 03:25:16 AM,4.89,0.00
3325,11/27/19 03:25:31 AM,4.89,0.00
3326,11/27/19 03:25:46 AM,4.89,0.00
3327,11/27/19 03:26:01 AM,4.93,0.00
3328,11/27/19 03:26:16 AM,4.89,0.00
3329,11/27/19 03:26:31 AM,4.93,0.00
3330,11/27/19 03:26:46 AM,4.93,0.00
3331,11/27/19 03:27:01 AM,4.93,0.00
3332,11/27/19 03:27:16 AM,4.93,0.00
3333,11/27/19 03:27:31 AM,4.89,0.00
3334,11/27/19 03:27:46 AM,4.93,0.00
3335,11/27/19 03:28:01 AM,4.93,0.00
3336,11/27/19 03:28:16 AM,4.93,0.00
3337,11/27/19 03:28:31 AM,4.89,0.00
3338,11/27/19 03:28:46 AM,4.89,0.00
3339,11/27/19 03:29:01 AM,4.93,0.00
3340,11/27/19 03:29:16 AM,4.93,0.00
3341,11/27/19 03:29:31 AM,4.97,0.00
3342,11/27/19 03:29:46 AM,4.97,0.00
3343,11/27/19 03:30:01 AM,4.93,0.00
3344,11/27/19 03:30:16 AM,4.97,0.00
3345,11/27/19 03:30:31 AM,4.93,0.00
3346,11/27/19 03:30:46 AM,4.97,0.00
3347,11/27/19 03:31:01 AM,4.97,0.00
3348,11/27/19 03:31:16 AM,5.02,0.00
3349,11/27/19 03:31:31 AM,4.93,0.00
3350,11/27/19 03:31:46 AM,4.97,0.00
3351,11/27/19 03:32:01 AM,4.93,0.00
3352,11/27/19 03:32:16 AM,4.97,0.00
3353,11/27/19 03:32:31 AM,5.02,0.00
3354,11/27/19 03:32:46 AM,4.97,0.00
3355,11/27/19 03:33:01 AM,4.97,0.00
3356,11/27/19 03:33:16 AM,5.02,0.00
3357,11/27/19 03:33:31 AM,4.97,0.00
3358,11/27/19 03:33:46 AM,4.97,0.00
3359,11/27/19 03:34:01 AM,4.97,0.00
3360,11/27/19 03:34:16 AM,5.02,0.00
3361,11/27/19 03:34:31 AM,4.97,0.00
3362,11/27/19 03:34:46 AM,4.97,0.00
3363,11/27/19 03:35:01 AM,4.93,0.00
3364,11/27/19 03:35:16 AM,5.02,0.00
3365,11/27/19 03:35:31 AM,4.97,0.00
3366,11/27/19 03:35:46 AM,4.97,0.00
3367,11/27/19 03:36:01 AM,5.02,0.00
3368,11/27/19 03:36:16 AM,5.02,0.00
3369,11/27/19 03:36:31 AM,5.02,0.00
3370,11/27/19 03:36:46 AM,4.97,0.00
3371,11/27/19 03:37:01 AM,5.02,0.00
3372,11/27/19 03:37:16 AM,5.02,0.00
3373,11/27/19 03:37:31 AM,5.02,0.00
3374,11/27/19 03:37:46 AM,5.02,0.00
3375,11/27/19 03:38:01 AM,5.02,0.00
3376,11/27/19 03:38:16 AM,5.06,0.00
3377,11/27/19 03:38:31 AM,4.97,0.00
3378,11/27/19 03:38:46 AM,5.10,0.00
3379,11/27/19 03:39:01 AM,5.02,0.00
3380,11/27/19 03:39:16 AM,5.06,0.00
3381,11/27/19 03:39:31 AM,5.02,0.00
3382,11/27/19 03:39:46 AM,5.02,0.00
3383,11/27/19 03:40:01 AM,5.02,0.00
3384,11/27/19 03:40:16 AM,5.02,0.00
3385,11/27/19 03:40:31 AM,5.06,0.00
3386,11/27/19 03:40:46 AM,5.02,0.00
3387,11/27/19 03:41:01 AM,5.02,0.00
3388,11/27/19 03:41:16 AM,5.06,0.00
3389,11/27/19 03:41:31 AM,5.06,0.00
3390,11/27/19 03:41:46 AM,5.06,0.00
3391,11/27/19 03:42:01 AM,5.06,0.00
3392,11/27/19 03:42:16 AM,5.06,0.00
3393,11/27/19 03:42:31 AM,5.06,0.00
3394,11/27/19 03:42:46 AM,5.02,0.00
3395,11/27/19 03:43:01 AM,5.02,0.00
3396,11/27/19 03:43:16 AM,5.02,0.00
3397,11/27/19 03:43:31 AM,5.02,0.00
3398,11/27/19 03:43:46 AM,5.06,0.00
3399,11/27/19 03:44:01 AM,5.10,0.00
3400,11/27/19 03:44:16 AM,5.06,0.00
3401,11/27/19 03:44:31 AM,5.06,0.00
3402,11/27/19 03:44:46 AM,5.02,0.00
3403,11/27/19 03:45:01 AM,5.06,0.00
3404,11/27/19 03:45:16 AM,5.06,0.00
3405,11/27/19 03:45:31 AM,5.06,0.00
3406,11/27/19 03:45:46 AM,5.06,0.00
3407,11/27/19 03:46:01 AM,5.06,0.00
3408,11/27/19 03:46:16 AM,5.10,0.00
3409,11/27/19 03:46:31 AM,5.06,0.00
3410,11/27/19 03:46:46 AM,5.10,0.00
3411,11/27/19 03:47:01 AM,5.02,0.00
3412,11/27/19 03:47:16 AM,5.10,0.00
3413,11/27/19 03:47:31 AM,5.10,0.00
3414,11/27/19 03:47:46 AM,5.06,0.00
3415,11/27/19 03:48:01 AM,5.02,0.00
3416,11/27/19 03:48:16 AM,5.10,0.00
3417,11/27/19 03:48:31 AM,5.06,0.00
3418,11/27/19 03:48:46 AM,5.10,0.00
3419,11/27/19 03:49:01 AM,5.06,0.00
3420,11/27/19 03:49:16 AM,5.06,0.00
3421,11/27/19 03:49:31 AM,5.06,0.00
3422,11/27/19 03:49:46 AM,5.06,0.00
3423,11/27/19 03:50:01 AM,5.06,0.00
3424,11/27/19 03:50:16 AM,5.06,0.00
3425,11/27/19 03:50:31 AM,4.97,0.00
3426,11/27/19 03:50:46 AM,5.06,0.00
3427,11/27/19 03:51:01 AM,5.10,0.00
3428,11/27/19 03:51:16 AM,5.06,0.00
3429,11/27/19 03:51:31 AM,5.02,0.00
3430,11/27/19 03:51:46 AM,5.06,0.00
3431,11/27/19 03:52:01 AM,5.06,0.00
3432,11/27/19 03:52:16 AM,5.02,0.00
3433,11/27/19 03:52:31 AM,5.06,0.00
3434,11/27/19 03:52:46 AM,5.02,0.00
3435,11/27/19 03:53:01 AM,5.06,0.00
3436,11/27/19 03:53:16 AM,5.02,0.00
3437,11/27/19 03:53:31 AM,5.02,0.00
3438,11/27/19 03:53:46 AM,5.02,0.00
3439,11/27/19 03:54:01 AM,5.06,0.00
3440,11/27/19 03:54:16 AM,5.10,0.00
3441,11/27/19 03:54:31 AM,5.02,0.00
3442,11/27/19 03:54:46 AM,5.06,0.00
3443,11/27/19 03:55:01 AM,5.06,0.00
3444,11/27/19 03:55:16 AM,5.10,0.00
3445,11/27/19 03:55:31 AM,5.06,0.00
3446,11/27/19 03:55:46 AM,5.02,0.00
3447,11/27/19 03:56:01 AM,5.06,0.00
3448,11/27/19 03:56:16 AM,5.06,0.00
3449,11/27/19 03:56:31 AM,5.02,0.00
3450,11/27/19 03:56:46 AM,5.02,0.00
3451,11/27/19 03:57:01 AM,5.06,0.00
3452,11/27/19 03:57:16 AM,5.06,0.00
3453,11/27/19 03:57:31 AM,5.06,0.00
3454,11/27/19 03:57:46 AM,5.10,0.00
3455,11/27/19 03:58:01 AM,5.06,0.00
3456,11/27/19 03:58:16 AM,5.06,0.00
3457,11/27/19 03:58:31 AM,5.10,0.00
3458,11/27/19 03:58:46 AM,5.06,0.00
3459,11/27/19 03:59:01 AM,5.10,0.00
3460,11/27/19 03:59:16 AM,5.10,0.00
3461,11/27/19 03:59:31 AM,5.02,0.00
3462,11/27/19 03:59:46 AM,5.10,0.00
3463,11/27/19 04:00:01 AM,5.15,0.00
3464,11/27/19 04:00:16 AM,5.10,0.00
3465,11/27/19 04:00:31 AM,5.10,0.00
3466,11/27/19 04:00:46 AM,5.10,0.00
3467,11/27/19 04:01:01 AM,5.06,0.00
3468,11/27/19 04:01:16 AM,5.10,0.00
3469,11/27/19 04:01:31 AM,5.06,0.00
3470,11/27/19 04:01:46 AM,5.06,0.00
3471,11/27/19 04:02:01 AM,5.06,0.00
3472,11/27/19 04:02:16 AM,5.06,0.00
3473,11/27/19 04:02:31 AM,5.06,0.00
3474,11/27/19 04:02:46 AM,5.06,0.00
3475,11/27/19 04:03:01 AM,5.10,0.00
3476,11/27/19 04:03:16 AM,5.06,0.00
3477,11/27/19 04:03:31 AM,5.06,0.00
3478,11/27/19 04:03:46 AM,5.10,0.00
3479,11/27/19 04:04:01 AM,5.10,0.00
3480,11/27/19 04:04:16 AM,5.02,0.00
3481,11/27/19 04:04:31 AM,5.06,0.00
3482,11/27/19 04:04:46 AM,5.10,0.00
3483,11/27/19 04:05:01 AM,5.06,0.00
3484,11/27/19 04:05:16 AM,5.06,0.00
3485,11/27/19 04:05:31 AM,5.06,0.00
3486,11/27/19 04:05:46 AM,5.06,0.00
3487,11/27/19 04:06:01 AM,5.06,0.00
3488,11/27/19 04:06:16 AM,5.02,0.00
3489,11/27/19 04:06:31 AM,5.02,0.00
3490,11/27/19 04:06:46 AM,5.02,0.00
3491,11/27/19 04:07:01 AM,5.02,0.00
3492,11/27/19 04:07:16 AM,5.06,0.00
3493,11/27/19 04:07:31 AM,5.02,0.00
3494,11/27/19 04:07:46 AM,5.02,0.00
3495,11/27/19 04:08:01 AM,5.06,0.00
3496,11/27/19 04:08:16 AM,5.02,0.00
3497,11/27/19 04:08:31 AM,5.06,0.00
3498,11/27/19 04:08:46 AM,5.02,0.00
3499,11/27/19 04:09:01 AM,5.02,0.00
3500,11/27/19 04:09:16 AM,5.02,0.00
3501,11/27/19 04:09:31 AM,5.02,0.00
3502,11/27/19 04:09:46 AM,5.06,0.00
3503,11/27/19 04:10:01 AM,5.06,0.00
3504,11/27/19 04:10:16 AM,5.06,0.00
3505,11/27/19 04:10:31 AM,5.10,0.00
3506,11/27/19 04:10:46 AM,5.10,0.00
3507,11/27/19 04:11:01 AM,5.06,0.00
3508,11/27/19 04:11:16 AM,5.02,0.00
3509,11/27/19 04:11:31 AM,5.06,0.00
3510,11/27/19 04:11:46 AM,5.02,0.00
3511,11/27/19 04:12:01 AM,5.02,0.00
3512,11/27/19 04:12:16 AM,5.02,0.00
3513,11/27/19 04:12:31 AM,5.02,0.00
3514,11/27/19 04:12:46 AM,5.02,0.00
3515,11/27/19 04:13:01 AM,5.10,0.00
3516,11/27/19 04:13:16 AM,5.10,0.00
3517,11/27/19 04:13:31 AM,5.02,0.00
3518,11/27/19 04:13:46 AM,5.06,0.00
3519,11/27/19 04:14:01 AM,5.06,0.00
3520,11/27/19 04:14:16 AM,5.02,0.00
3521,11/27/19 04:14:31 AM,5.06,0.00
3522,11/27/19 04:14:46 AM,5.10,0.00
3523,11/27/19 04:15:01 AM,5.06,0.00
3524,11/27/19 04:15:16 AM,5.06,0.00
3525,11/27/19 04:15:31 AM,5.10,0.00
3526,11/27/19 04:15:46 AM,5.06,0.00
3527,11/27/19 04:16:01 AM,5.06,0.00
3528,11/27/19 04:16:16 AM,5.10,0.00
3529,11/27/19 04:16:31 AM,5.10,0.00
3530,11/27/19 04:16:46 AM,5.10,0.00
3531,11/27/19 04:17:01 AM,5.10,0.00
3532,11/27/19 04:17:16 AM,5.10,0.00
3533,11/27/19 04:17:31 AM,5.10,0.00
3534,11/27/19 04:17:46 AM,5.15,0.00
3535,11/27/19 04:18:01 AM,5.15,0.00
3536,11/27/19 04:18:16 AM,5.10,0.00
3537,11/27/19 04:18:31 AM,5.10,0.00
3538,11/27/19 04:18:46 AM,5.06,0.00
3539,11/27/19 04:19:01 AM,5.10,0.00
3540,11/27/19 04:19:16 AM,5.06,0.00
3541,11/27/19 04:19:31 AM,5.10,0.00
3542,11/27/19 04:19:46 AM,5.06,0.00
3543,11/27/19 04:20:01 AM,5.10,0.00
3544,11/27/19 04:20:16 AM,5.10,0.00
3545,11/27/19 04:20:31 AM,5.10,0.00
3546,11/27/19 04:20:46 AM,5.10,0.00
3547,11/27/19 04:21:01 AM,5.10,0.00
3548,11/27/19 04:21:16 AM,5.10,0.00
3549,11/27/19 04:21:31 AM,5.10,0.00
3550,11/27/19 04:21:46 AM,5.06,0.00
3551,11/27/19 04:22:01 AM,5.10,0.00
3552,11/27/19 04:22:16 AM,5.06,0.00
3553,11/27/19 04:22:31 AM,5.10,0.00
3554,11/27/19 04:22:46 AM,5.10,0.00
3555,11/27/19 04:23:01 AM,5.06,0.00
3556,11/27/19 04:23:16 AM,5.02,0.00
3557,11/27/19 04:23:31 AM,5.10,0.00
3558,11/27/19 04:23:46 AM,5.10,0.00
3559,11/27/19 04:24:01 AM,5.10,0.00
3560,11/27/19 04:24:16 AM,5.10,0.00
3561,11/27/19 04:24:31 AM,5.10,0.00
3562,11/27/19 04:24:46 AM,5.06,0.00
3563,11/27/19 04:25:01 AM,5.10,0.00
3564,11/27/19 04:25:16 AM,5.10,0.00
3565,11/27/19 04:25:31 AM,5.06,0.00
3566,11/27/19 04:25:46 AM,5.10,0.00
3567,11/27/19 04:26:01 AM,5.10,0.00
3568,11/27/19 04:26:16 AM,5.15,0.00
3569,11/27/19 04:26:31 AM,5.10,0.00
3570,11/27/19 04:26:46 AM,5.06,0.00
3571,11/27/19 04:27:01 AM,5.02,0.00
3572,11/27/19 04:27:16 AM,5.06,0.00
3573,11/27/19 04:27:31 AM,5.10,0.00
3574,11/27/19 04:27:46 AM,5.10,0.00
3575,11/27/19 04:28:01 AM,5.10,0.00
3576,11/27/19 04:28:16 AM,5.10,0.00
3577,11/27/19 04:28:31 AM,5.10,0.00
