station_id,lat,lon,source,reports,country
KRSP,39.65,-77.467,isd,hourly,US
KRSP1,40.952,-77.546,madis,subhourly,US
KRST,43.904,-92.492,isd,hourly,US
KRSV,39.016,-87.65,isd,hourly,US
KRSV,39.017,-87.65,isd,hourly,US
KRSW,26.533,-81.75,isd,hourly,US
KRSW,26.536,-81.755,isd,hourly,US
KRTC1,34.824,-118.963,madis,subhourly,US
KRTN,36.733,-104.5,isd,hourly,US
KRTN,36.741,-104.502,isd,hourly,US
KRTS,39.667,-119.876,isd,hourly,US
KRTS,39.668,-119.876,isd,hourly,US
KRUE,35.258,-93.095,isd,hourly,US
KRUE,35.267,-93.1,isd,hourly,US
KRUG,48.39,-100.024,isd,hourly,US
KRUQ,35.646,-80.52,isd,hourly,US
KRUQ,35.65,-80.517,isd,hourly,US
KRUT,43.517,-72.95,isd,hourly,US
KRUT,43.533,-72.95,isd,hourly,US
KRVP1,40.897,-75.503,madis,subhourly,US
KRVS,36.033,-95.983,isd,hourly,US
KRVS,36.039,-95.984,isd,hourly,US
KRWA2,61.926,-150.071,madis,subhourly,US
KRWF,44.548,-95.08,isd,hourly,US
KRWF,44.55,-95.083,isd,hourly,US
KRWI,35.85,-77.883,isd,hourly,US
KRWI,35.855,-77.893,isd,hourly,US
KRWL,41.8,-107.2,isd,hourly,US
KRWV,30.516,-96.704,isd,hourly,US
KRWV,30.517,-96.7,isd,hourly,US
KRWW4,43.861,-109.322,madis,subhourly,US
KRXE,43.834,-111.804,isd,hourly,US
KRYM,46.091,-94.361,isd,hourly,US
KRYN,32.142,-111.175,isd,hourly,US
KRYN,32.15,-111.167,isd,hourly,US
KRYT,39.733,-77.433,isd,hourly,US
KRYV,43.167,-88.717,isd,hourly,US
KRYW,30.5,-97.967,isd,hourly,US
KRYY,34.013,-84.599,isd,hourly,US
KRZL,40.817,-87.05,isd,hourly,US
KRZN,45.817,-92.367,isd,hourly,US
KRZN,45.823,-92.373,isd,hourly,US
KRZR,35.22,-84.8,madis,subhourly,US
KRZT,39.43,-83.01,madis,subhourly,US
KRZZ,36.433,-77.717,isd,hourly,US
KRZZ,36.439,-77.71,isd,hourly,US
KS001,37.071,-97.339,madis,subhourly,US
KS002,37.382,-97.324,madis,subhourly,US
KS003,37.758,-97.007,madis,subhourly,US
KS004,37.931,-96.774,madis,subhourly,US
KS005,38.157,-96.488,madis,subhourly,US
KS006,38.643,-96.036,madis,subhourly,US
KS007,38.991,-95.692,madis,subhourly,US
KS008,39,-95.411,madis,subhourly,US
KS009,38.99,-95.26,madis,subhourly,US
KS01,48.169,-111.976,madis,subhourly,US
KS010,39.088,-94.923,madis,subhourly,US
KS011,39.689,-96.637,madis,subhourly,US
KS012,39.841,-95.786,madis,subhourly,US
KS014,39.069,-95.732,madis,subhourly,US
KS015,38.933,-95.133,madis,subhourly,US
KS016,39.815,-95.202,madis,subhourly,US
KS017,38.411,-96.119,madis,subhourly,US
KS018,39.174,-96.552,madis,subhourly,US
KS019,39.06,-94.873,madis,subhourly,US
KS020,38.753,-94.979,madis,subhourly,US
KS021,39.35,-94.972,madis,subhourly,US
KS022,39.026,-96.804,madis,subhourly,US
KS023,39.365,-97.666,madis,subhourly,US
KS024,38.874,-97.645,madis,subhourly,US
KS025,38.874,-98.048,madis,subhourly,US
KS026,38.331,-97.693,madis,subhourly,US
KS027,38.176,-97.11,madis,subhourly,US
KS028,39.329,-101.539,madis,subhourly,US
KS029,39.12,-100.807,madis,subhourly,US
KS03,42.19,-122.661,madis,subhourly,US
KS030,39.785,-101.203,madis,subhourly,US
KS031,39.664,-100.335,madis,subhourly,US
KS032,39.012,-99.871,madis,subhourly,US
KS033,38.863,-99.076,madis,subhourly,US
KS034,39.559,-99.286,madis,subhourly,US
KS035,39.785,-98.56,madis,subhourly,US
KS036,38.906,-101.63,madis,subhourly,US
KS037,37.813,-96.463,madis,subhourly,US
KS038,38.25,-95.249,madis,subhourly,US
KS039,37.001,-95.928,madis,subhourly,US
KS040,37.032,-95.059,madis,subhourly,US
KS041,37.682,-95.421,madis,subhourly,US
KS042,37.152,-98.051,madis,subhourly,US
KS043,38.344,-98.817,madis,subhourly,US
KS044,37.642,-98.771,madis,subhourly,US
KS045,37.739,-97.227,madis,subhourly,US
KS046,37.718,-97.322,madis,subhourly,US
KS048,37.119,-101.897,madis,subhourly,US
KS049,38.022,-101.911,madis,subhourly,US
KS050,37.147,-100.751,madis,subhourly,US
KS051,37.653,-99.754,madis,subhourly,US
KS052,38.628,-100.912,madis,subhourly,US
KS053,38.273,-99.897,madis,subhourly,US
KS054,37.983,-100.838,madis,subhourly,US
KS055,39.319,-95.72,madis,subhourly,US
KS10,47.866,-119.943,madis,subhourly,US
KS21,43.876,-121.453,isd,hourly,US
KS25,47.796,-103.254,isd,hourly,US
KS32,47.42,-98.1,madis,subhourly,US
KS33,44.665,-121.156,madis,subhourly,US
