station_id,lat,lon,source,reports,country
USC00371874,41.7003,-71.5925,ghcn,daily,US
USC00371875,41.6683,-71.5572,ghcn,daily,US
USC00372826,41.4667,-71.3333,ghcn,daily,US
USC00373260,41.6667,-71.75,ghcn,daily,US
USC00373306,41.8833,-71.5667,ghcn,daily,US
USC00373600,41.5,-71.75,ghcn,daily,US
USC00374266,41.4903,-71.5431,ghcn,daily,US
USC00374750,41.9,-71.4,ghcn,daily,US
USC00375002,41.5,-71.2667,ghcn,daily,US
USC00375110,41.4333,-71.4667,ghcn,daily,US
USC00375210,41.5333,-71.3,ghcn,daily,US
USC00375215,41.5,-71.35,ghcn,daily,US
USC00375225,41.5,-71.3,ghcn,daily,US
USC00375270,41.8564,-71.7333,ghcn,daily,US
USC00375354,41.8333,-71.6833,ghcn,daily,US
USC00375610,41.8,-71.4833,ghcn,daily,US
USC00375882,41.8667,-71.3667,ghcn,daily,US
USC00376450,41.3667,-71.4833,ghcn,daily,US
USC00376453,41.5333,-71.2667,ghcn,daily,US
USC00376703,41.8333,-71.4167,ghcn,daily,US
USC00376710,41.8333,-71.4167,ghcn,daily,US
USC00376712,41.8333,-71.4,ghcn,daily,US
USC00376714,41.8333,-71.4167,ghcn,daily,US
USC00377567,41.5333,-71.5167,ghcn,daily,US
USC00377581,41.6267,-71.2092,ghcn,daily,US
USC00378820,42,-71.7667,ghcn,daily,US
USC00378911,41.3667,-71.8333,ghcn,daily,US
USC00379327,41.4333,-71.7,ghcn,daily,US
USC00379423,41.9844,-71.4908,ghcn,daily,US
USC00380072,33.55,-81.6969,ghcn,daily,US
USC00380074,33.4925,-81.6958,ghcn,daily,US
USC00380124,33.3833,-81.3,ghcn,daily,US
USC00380126,33.0167,-81.3167,ghcn,daily,US
USC00380165,34.5283,-82.6608,ghcn,daily,US
USC00380184,33.4408,-79.5672,ghcn,daily,US
USC00380204,34.2939,-82.5328,ghcn,daily,US
USC00380448,33.3022,-81.0297,ghcn,daily,US
USC00380480,34,-81.05,ghcn,daily,US
USC00380490,33.2564,-81.2422,ghcn,daily,US
USC00380506,33.9,-81.5389,ghcn,daily,US
USC00380559,32.3953,-80.6956,ghcn,daily,US
USC00380612,34.5,-82.55,ghcn,daily,US
USC00380613,34.6014,-82.4333,ghcn,daily,US
USC00380635,34.6489,-79.6822,ghcn,daily,US
USC00380694,33.1667,-79.8333,ghcn,daily,US
USC00380736,34.2106,-80.2303,ghcn,daily,US
USC00380764,33.3631,-81.3292,ghcn,daily,US
USC00380772,34.4167,-81.4,ghcn,daily,US
USC00380777,34.4333,-81.3911,ghcn,daily,US
USC00380850,33.3667,-80.7167,ghcn,daily,US
USC00380972,33.1831,-80.8097,ghcn,daily,US
USC00381093,33.5214,-79.0975,ghcn,daily,US
USC00381241,33.8083,-79.8567,ghcn,daily,US
USC00381249,35.1167,-82.6333,ghcn,daily,US
USC00381256,35.1072,-82.6256,ghcn,daily,US
USC00381277,34.0906,-82.5883,ghcn,daily,US
USC00381282,34.0833,-82.6333,ghcn,daily,US
USC00381306,34.2447,-80.2825,ghcn,daily,US
USC00381310,34.2428,-80.6564,ghcn,daily,US
USC00381462,34.8572,-80.9133,ghcn,daily,US
USC00381479,34.2183,-81.0731,ghcn,daily,US
USC00381495,34.05,-79.35,ghcn,daily,US
USC00381530,34.2142,-81.885,ghcn,daily,US
USC00381588,34.7319,-79.8833,ghcn,daily,US
USC00381625,35.1108,-81.9675,ghcn,daily,US
USC00381633,34.6844,-81.1956,ghcn,daily,US
USC00381645,34.7289,-80.0389,ghcn,daily,US
USC00381726,33.6633,-82.1897,ghcn,daily,US
USC00381770,34.6603,-82.8236,ghcn,daily,US
USC00381775,34.65,-82.8167,ghcn,daily,US
USC00381804,35.0269,-82.5014,ghcn,daily,US
USC00381814,34.4719,-81.8839,ghcn,daily,US
USC00381934,34.0167,-80.9333,ghcn,daily,US
USC00381937,34,-81.05,ghcn,daily,US
USC00381944,33.9914,-81.0242,ghcn,daily,US
USC00381997,33.8314,-79.0558,ghcn,daily,US
USC00382080,33.9667,-79.8333,ghcn,daily,US
USC00382159,34.75,-82.1,ghcn,daily,US
USC00382260,34.3011,-79.8767,ghcn,daily,US
USC00382386,34.4092,-79.3564,ghcn,daily,US
USC00382580,34.35,-82.3667,ghcn,daily,US
USC00382630,34.0167,-81.0667,ghcn,daily,US
USC00382711,33.7931,-81.8906,ghcn,daily,US
USC00382712,33.8275,-81.9142,ghcn,daily,US
USC00382720,33.25,-80.8667,ghcn,daily,US
USC00382730,32.505,-80.2947,ghcn,daily,US
USC00382735,32.6064,-80.3267,ghcn,daily,US
USC00382757,34.0628,-79.7556,ghcn,daily,US
USC00382765,33.1,-81.0167,ghcn,daily,US
USC00382800,33.2333,-81.65,ghcn,daily,US
USC00382875,32.75,-81.25,ghcn,daily,US
USC00382917,33.4,-80.35,ghcn,daily,US
USC00383109,34.1667,-79.8333,ghcn,daily,US
USC00383111,34.2933,-79.74,ghcn,daily,US
USC00383145,34.6747,-82.2267,ghcn,daily,US
USC00383216,35.0217,-81.0075,ghcn,daily,US
USC00383356,35.0922,-81.5578,ghcn,daily,US
USC00383410,32.6167,-81.2,ghcn,daily,US
USC00383433,35.1381,-81.5961,ghcn,daily,US
USC00383468,33.3619,-79.2239,ghcn,daily,US
USC00383469,33.4042,-79.3256,ghcn,daily,US
USC00383470,33.3169,-79.3228,ghcn,daily,US
USC00383505,32.65,-79.9667,ghcn,daily,US
USC00383525,33.0167,-80.35,ghcn,daily,US
USC00383700,34.5581,-80.8911,ghcn,daily,US
USC00383730,33.6464,-79.9906,ghcn,daily,US
USC00383732,34.8667,-82.3833,ghcn,daily,US
USC00383735,34.8231,-82.3628,ghcn,daily,US
USC00383742,34.85,-82.35,ghcn,daily,US
