station_id,lat,lon,source,reports,country
USR0000WBEC,44.15,-111.0467,ghcn,daily,US
USR0000WBLA,47.4136,-124.1031,ghcn,daily,US
USR0000WBOY,44.9414,-107.7089,ghcn,daily,US
USR0000WBRF,44.3003,-90.835,ghcn,daily,US
USR0000WBRO,48.5353,-118.6889,ghcn,daily,US
USR0000WBUH,43.8397,-110.3708,ghcn,daily,US
USR0000WBUR,44.7853,-107.5347,ghcn,daily,US
USR0000WCA4,48.0181,-120.2342,ghcn,daily,US
USR0000WCAM,42.3458,-107.5528,ghcn,daily,US
USR0000WCAN,45.9167,-122.1667,ghcn,daily,US
USR0000WCAR,46.3075,-122.9047,ghcn,daily,US
USR0000WCAS,42.7131,-106.3461,ghcn,daily,US
USR0000WCED,46.1333,-122.1167,ghcn,daily,US
USR0000WCLI,48.4167,-117.6833,ghcn,daily,US
USR0000WCNW,46.8814,-119.3242,ghcn,daily,US
USR0000WCOU,47.9167,-123.1172,ghcn,daily,US
USR0000WCOW,41.2708,-107.5819,ghcn,daily,US
USR0000WCRA,44.8503,-109.6114,ghcn,daily,US
USR0000WDDG,43.1,-90,ghcn,daily,US
USR0000WDEE,48.8019,-117.6103,ghcn,daily,US
USR0000WDEV,44.5817,-104.7194,ghcn,daily,US
USR0000WDIR,48.1156,-120.1031,ghcn,daily,US
USR0000WDOD,41.9675,-105.5194,ghcn,daily,US
USR0000WDOU,47.62,-119.8983,ghcn,daily,US
USR0000WDRC,45.9444,-121.9864,ghcn,daily,US
USR0000WDRY,47.7333,-120.5333,ghcn,daily,US
USR0000WEAG,44.4856,-109.8964,ghcn,daily,US
USR0000WECH,44.4667,-105.8461,ghcn,daily,US
USR0000WEFK,40.465,-110.9583,ghcn,daily,US
USR0000WELL,48.1578,-124.315,ghcn,daily,US
USR0000WELR,46.3522,-122.6058,ghcn,daily,US
USR0000WENT,47.6744,-120.2108,ghcn,daily,US
USR0000WESC,47.0378,-117.9472,ghcn,daily,US
USR0000WEST,42.4153,-105.3611,ghcn,daily,US
USR0000WFIN,48.4028,-121.7903,ghcn,daily,US
