station_id,lat,lon,source,reports,country
C6164,39.688,-86.025,madis,subhourly,US
C6171,40.367,-111.939,madis,subhourly,US
C6192,37.899,-122.123,madis,subhourly,US
C6205,35.97,-93.137,madis,subhourly,US
C6213,38.449,-82.633,madis,subhourly,US
C6214,38.689,-76.636,madis,subhourly,US
C6225,48.436,-122.888,madis,subhourly,US
C6259,47.694,-122.314,madis,subhourly,US
C6265,42.464,-83.133,madis,subhourly,US
C6277,40.318,-76.445,madis,subhourly,US
C6293,42.986,-110.09,madis,subhourly,US
C6297,44.288,-88.517,madis,subhourly,US
C6301,43.59,-88.375,madis,subhourly,US
C6302,46.603,-120.556,madis,subhourly,US
C6310,41.908,-84.076,madis,subhourly,US
C6311,33.233,-79.967,madis,subhourly,US
C6315,43.433,-88.046,madis,subhourly,US
C6316,44.61,-88.15,madis,subhourly,US
C6318,45.356,-121.968,madis,subhourly,US
C6338,40.742,-90.913,madis,subhourly,US
C6339,30.419,-98.01,madis,subhourly,US
C6342,44.357,-68.614,madis,subhourly,US
C6344,38.297,-76.482,madis,subhourly,US
C6351,45.806,-93.609,madis,subhourly,US
C6353,32.961,-86.669,madis,subhourly,US
C6382,32.819,-108.284,madis,subhourly,US
C6387,43.035,-77.51,madis,subhourly,US
C6395,36.159,-76.323,madis,subhourly,US
C6401,41.416,-80.12,madis,subhourly,US
C6404,39.166,-75.601,madis,subhourly,US
C6406,38.04,-78.006,madis,subhourly,US
C6412,48.105,-116.613,madis,subhourly,US
C6413,38.309,-78.476,madis,subhourly,US
C6419,44.712,-74.953,madis,subhourly,US
C6425,35.55,-105.888,madis,subhourly,US
C6427,42.827,-76.079,madis,subhourly,US
C6440,41.302,-72.796,madis,subhourly,US
C6451,41.53,-71.3,madis,subhourly,US
C6459,37.235,-119.52,madis,subhourly,US
C6462,41.456,-87.137,madis,subhourly,US
C6467,42.013,-88.69,madis,subhourly,US
C6488,30.488,-90.141,madis,subhourly,US
C6489,32.976,-94.448,madis,subhourly,US
C6490,33.372,-111.812,madis,subhourly,US
C6499,34.476,-120.204,madis,subhourly,US
C6504,37.654,-122.473,madis,subhourly,US
C6531,40.208,-104.937,madis,subhourly,US
C6532,32.187,-110.739,madis,subhourly,US
C6533,28.475,-82.652,madis,subhourly,US
C6556,48.708,-122.508,madis,subhourly,US
C6563,39.242,-94.447,madis,subhourly,US
C6596,44.27,-68.571,madis,subhourly,US
C6601,38.708,-120.607,madis,subhourly,US
C6612,42.36,-71.089,madis,subhourly,US
C6623,37.369,-122.166,madis,subhourly,US
C6625,35.966,-84.02,madis,subhourly,US
C6633,39.721,-105.161,madis,subhourly,US
C6641,37.953,-87.392,madis,subhourly,US
C6651,35.527,-82.479,madis,subhourly,US
C6660,35.374,-106.043,madis,subhourly,US
C6662,38.926,-120.812,madis,subhourly,US
C6668,39.088,-77.306,madis,subhourly,US
C6672,35.31,-80.666,madis,subhourly,US
C6679,42.5,-92.432,madis,subhourly,US
C6682,33.428,-111.805,madis,subhourly,US
C6688,47.358,-122.054,madis,subhourly,US
C6695,39.178,-84.372,madis,subhourly,US
C6697,48.582,-120.401,madis,subhourly,US
C6705,40.127,-97.214,madis,subhourly,US
C6718,42.205,-72.569,madis,subhourly,US
C6723,37.796,-122.203,madis,subhourly,US
C6727,39.274,-78.296,madis,subhourly,US
C6734,40.15,-82.242,madis,subhourly,US
C6735,41.609,-93.663,madis,subhourly,US
C6770,44.424,-68.462,madis,subhourly,US
C6773,33.804,-118.31,madis,subhourly,US
C6777,40.771,-77.877,madis,subhourly,US
C6778,40.782,-77.897,madis,subhourly,US
C6788,41.697,-93.04,madis,subhourly,US
C6791,44.58,-88.093,madis,subhourly,US
C6804,41.533,-90.502,madis,subhourly,US
C6808,45.427,-116.836,madis,subhourly,US
C6822,42.76,-104.446,madis,subhourly,US
C6823,35.158,-97.336,madis,subhourly,US
C6825,35.392,-118.885,madis,subhourly,US
C6829,46.936,-122.614,madis,subhourly,US
C6839,43.171,-76.161,madis,subhourly,US
C6840,61.227,-149.44,madis,subhourly,US
C6842,39.201,-120.797,madis,subhourly,US
C6843,33.491,-82.042,madis,subhourly,US
C6844,47.758,-122.127,madis,subhourly,US
C6847,32.746,-97.87,madis,subhourly,US
C6851,26.796,-80.267,madis,subhourly,US
C6860,28.56,-81.284,madis,subhourly,US
C6862,36.522,-88.712,madis,subhourly,US
C6871,47.781,-122.167,madis,subhourly,US
C6875,41.911,-111.387,madis,subhourly,US
C6876,40.109,-75.733,madis,subhourly,US
C6881,47.31,-122.361,madis,subhourly,US
C6888,39.702,-76.545,madis,subhourly,US
C6892,33.827,-111.902,madis,subhourly,US
C6893,44.72,-121.173,madis,subhourly,US
C6898,31.529,-110.28,madis,subhourly,US
C6906,35.168,-118.494,madis,subhourly,US
C6917,38.939,-119.677,madis,subhourly,US
C6928,45.042,-93.473,madis,subhourly,US
C6930,45.459,-122.756,madis,subhourly,US
C6936,42.976,-85.742,madis,subhourly,US
C6944,38.172,-122.13,madis,subhourly,US
