station_id,lat,lon,source,reports,country
UNWK2,37.783,-87.979,madis,subhourly,US
UNYO3,44.504,-118.196,madis,subhourly,US
UOLC2,38.601,-108.017,madis,subhourly,US
UOPP1,40.444,-79.958,madis,subhourly,US
UP001,41.001,-111.926,madis,subhourly,US
UP002,40.732,-99.491,madis,subhourly,US
UP003,42.061,-94.858,madis,subhourly,US
UP004,41.087,-104.946,madis,subhourly,US
UP005,41.051,-111.686,madis,subhourly,US
UP006,41.23,-103.796,madis,subhourly,US
UP007,45.188,-117.897,madis,subhourly,US
UP008,41.149,-104.144,madis,subhourly,US
UP009,38.438,-88.898,madis,subhourly,US
UP010,38.487,-112.984,madis,subhourly,US
UP011,41.076,-115.248,madis,subhourly,US
UP012,40.574,-93.525,madis,subhourly,US
UP013,36.502,-114.764,madis,subhourly,US
UP014,39.685,-93.908,madis,subhourly,US
UP015,41.213,-104.464,madis,subhourly,US
UP016,41.836,-106.681,madis,subhourly,US
UP017,43.925,-116.985,madis,subhourly,US
UP018,40.7,-99.24,madis,subhourly,US
UP019,40.787,-99.79,madis,subhourly,US
UP020,39.063,-94.849,madis,subhourly,US
UP021,40.445,-98.14,madis,subhourly,US
UP022,41.962,-91.592,madis,subhourly,US
UP023,41.714,-103.23,madis,subhourly,US
UP024,41.812,-110.621,madis,subhourly,US
UP025,36.971,-114.635,madis,subhourly,US
UP026,41.859,-90.935,madis,subhourly,US
UP028,40.934,-111.892,madis,subhourly,US
UP030,41.404,-110.576,madis,subhourly,US
UP031,42.832,-112.779,madis,subhourly,US
UP032,43.161,-88.352,madis,subhourly,US
UP033,35.045,-116.078,madis,subhourly,US
UP034,35.254,-115.479,madis,subhourly,US
UP035,41.902,-91.256,madis,subhourly,US
UP037,29.983,-95.393,madis,subhourly,US
UP038,43.699,-89.293,madis,subhourly,US
UP039,38.059,-113.368,madis,subhourly,US
UP040,41.914,-95.543,madis,subhourly,US
UP042,41.276,-96.205,madis,subhourly,US
UP043,40.597,-98.348,madis,subhourly,US
UP044,41.007,-105.256,madis,subhourly,US
UP045,40.581,-87.781,madis,subhourly,US
UP046,39.508,-94.153,madis,subhourly,US
UP047,42.002,-104.005,madis,subhourly,US
UP048,45.695,-121.312,madis,subhourly,US
UP049,41.169,-101.395,madis,subhourly,US
UP050,40.041,-97.025,madis,subhourly,US
UP051,40.802,-98.661,madis,subhourly,US
UP052,36.343,-114.916,madis,subhourly,US
UP053,44.554,-117.426,madis,subhourly,US
UP054,38.978,-95.095,madis,subhourly,US
UP055,42.403,-111.361,madis,subhourly,US
UP056,40.128,-112.352,madis,subhourly,US
UP057,42.203,-104.074,madis,subhourly,US
UP058,40.72,-98.972,madis,subhourly,US
UP059,45.688,-121.702,madis,subhourly,US
UP060,41.831,-89.432,madis,subhourly,US
UP061,38.394,-90.27,madis,subhourly,US
UP062,40.909,-117.928,madis,subhourly,US
UP063,45.714,-120.292,madis,subhourly,US
UP065,44.277,-117.086,madis,subhourly,US
UP066,41.004,-111.472,madis,subhourly,US
UP067,45.67,-118.664,madis,subhourly,US
UP068,41.223,-112.665,madis,subhourly,US
UP069,40.752,-112.065,madis,subhourly,US
UP070,36.292,-115.041,madis,subhourly,US
UP071,34.995,-115.684,madis,subhourly,US
UP074,32.506,-94.868,madis,subhourly,US
UP075,42.491,-104.105,madis,subhourly,US
UP077,41.042,-111.517,madis,subhourly,US
UP078,43.075,-115.65,madis,subhourly,US
UP079,42.605,-111.523,madis,subhourly,US
UP080,40.659,-98.567,madis,subhourly,US
UP081,42.629,-112.14,madis,subhourly,US
UP083,43.458,-116.354,madis,subhourly,US
UP086,41.897,-89.134,madis,subhourly,US
UP087,41.886,-106.163,madis,subhourly,US
UP088,34.37,-92.771,madis,subhourly,US
UP091,39.054,-95.299,madis,subhourly,US
UP093,42.658,-111.737,madis,subhourly,US
UP094,38.774,-112.913,madis,subhourly,US
UP095,42.283,-88.39,madis,subhourly,US
UP096,42.019,-93.313,madis,subhourly,US
UP097,39.237,-95.964,madis,subhourly,US
UP098,41.824,-110.928,madis,subhourly,US
UP099,41.017,-100.361,madis,subhourly,US
UP100,40.894,-98.413,madis,subhourly,US
UP101,41.108,-100.625,madis,subhourly,US
UP102,45.677,-121.277,madis,subhourly,US
UP103,39.614,-96.3,madis,subhourly,US
UP104,45.246,-117.959,madis,subhourly,US
UP105,41.45,-96.598,madis,subhourly,US
UP106,40.275,-112.397,madis,subhourly,US
UP107,42.52,-88.779,madis,subhourly,US
UP108,41.096,-101.864,madis,subhourly,US
UP109,41.72,-95.721,madis,subhourly,US
UP110,45.796,-120.02,madis,subhourly,US
UP111,40.238,-97.361,madis,subhourly,US
UP112,45.541,-122.238,madis,subhourly,US
UP113,45.687,-121.431,madis,subhourly,US
UP114,42.766,-104.458,madis,subhourly,US
UP115,44.086,-90.449,madis,subhourly,US
UP116,30.31,-95.861,madis,subhourly,US
UP118,41.556,-95.937,madis,subhourly,US
UP119,44.124,-94.194,madis,subhourly,US
