station_id,lat,lon,source,reports,country
F1963,34.291,-118.918,madis,subhourly,US
F1964,36.575,-121.72,madis,subhourly,US
F1967,45.537,-122.266,madis,subhourly,US
F1969,38.244,-85.582,madis,subhourly,US
F1972,34.4,-119.307,madis,subhourly,US
F1973,38.93,-84.385,madis,subhourly,US
F1974,39.735,-75.7,madis,subhourly,US
F1980,35.193,-111.681,madis,subhourly,US
F1983,42.022,-87.764,madis,subhourly,US
F1991,30.405,-97.77,madis,subhourly,US
F1992,34.095,-118.463,madis,subhourly,US
F1994,29.548,-98.881,madis,subhourly,US
F1999,40.439,-74.867,madis,subhourly,US
F19KX,66.833,-157.773,madis,subhourly,US
F2001,37.961,-122.563,madis,subhourly,US
F2010,42.039,-121.539,madis,subhourly,US
F2020,41.867,-71.593,madis,subhourly,US
F2021,47.515,-122.388,madis,subhourly,US
F2032,28.448,-82.174,madis,subhourly,US
F2044,34.573,-93,madis,subhourly,US
F2050,43.662,-71.336,madis,subhourly,US
F2057,31.174,-96.039,madis,subhourly,US
F2061,48.101,-122.398,madis,subhourly,US
F2066,38,-92.732,madis,subhourly,US
F2068,32.772,-96.429,madis,subhourly,US
F2084,35.491,-97.329,madis,subhourly,US
F2085,37.126,-87.875,madis,subhourly,US
F2090,43.611,-89.538,madis,subhourly,US
F2092,40.408,-74.092,madis,subhourly,US
F20KX,67.049,-155.725,madis,subhourly,US
F2101,43.04,-77.09,madis,subhourly,US
F2102,42.101,-76.813,madis,subhourly,US
F2103,38.534,-84.838,madis,subhourly,US
F2104,33.083,-96.64,madis,subhourly,US
F2121,39.501,-104.733,madis,subhourly,US
F2123,38.8,-77.635,madis,subhourly,US
F2127,34.779,-101.867,madis,subhourly,US
F2134,40.591,-74.188,madis,subhourly,US
F2135,35.546,-81.016,madis,subhourly,US
F2141,33.405,-111.784,madis,subhourly,US
F2142,34.799,-92.406,madis,subhourly,US
F2143,34.244,-118.251,madis,subhourly,US
F2145,41.138,-75.131,madis,subhourly,US
F2147,39.448,-83.982,madis,subhourly,US
F2148,36.644,-93.236,madis,subhourly,US
F2149,36.663,-93.253,madis,subhourly,US
F2150,45.899,-123.134,madis,subhourly,US
F2155,35.459,-80.627,madis,subhourly,US
F2173,37.331,-121.869,madis,subhourly,US
F2175,35.221,-111.47,madis,subhourly,US
F2176,37.388,-93.149,madis,subhourly,US
F2178,47.824,-122.223,madis,subhourly,US
F2179,38.465,-77.433,madis,subhourly,US
F2181,46.552,-124.058,madis,subhourly,US
F2187,41.72,-72.431,madis,subhourly,US
F2189,45.529,-122.807,madis,subhourly,US
F21KX,67.222,-153.483,madis,subhourly,US
F2203,36.103,-118.524,madis,subhourly,US
F2206,32.965,-97.438,madis,subhourly,US
F2214,32.245,-109.875,madis,subhourly,US
F2222,42.456,-72.891,madis,subhourly,US
F2223,40.569,-77.641,madis,subhourly,US
F2228,28.052,-97.041,madis,subhourly,US
F2238,40.849,-80.499,madis,subhourly,US
F2264,40.303,-82.643,madis,subhourly,US
F2270,38.307,-122.714,madis,subhourly,US
F2271,41.229,-73.562,madis,subhourly,US
F2272,29.645,-98.633,madis,subhourly,US
F2279,40.964,-103.117,madis,subhourly,US
F2285,39.255,-94.477,madis,subhourly,US
F2287,37.276,-121.918,madis,subhourly,US
F2288,36.791,-80.867,madis,subhourly,US
F2289,40.829,-77.847,madis,subhourly,US
F2294,41.228,-74.603,madis,subhourly,US
F2297,43.746,-71.656,madis,subhourly,US
F2298,43.746,-71.656,madis,subhourly,US
F22KX,67.508,-152.179,madis,subhourly,US
F2305,45.672,-122.594,madis,subhourly,US
F2313,39.743,-77.552,madis,subhourly,US
F2332,26.619,-81.712,madis,subhourly,US
F2335,33.761,-97.218,madis,subhourly,US
F2336,40.462,-81.433,madis,subhourly,US
F2338,35.144,-80.703,madis,subhourly,US
F2341,40.082,-77.741,madis,subhourly,US
F2345,41.101,-75.357,madis,subhourly,US
F2353,30,-95.783,madis,subhourly,US
F2355,35.102,-85.287,madis,subhourly,US
F2378,38.9,-97.119,madis,subhourly,US
F2384,29.394,-90.614,madis,subhourly,US
F2392,39.516,-77.059,madis,subhourly,US
F2394,34.586,-98.33,madis,subhourly,US
F2402,28.62,-82.027,madis,subhourly,US
F2404,38.128,-91.778,madis,subhourly,US
F2405,44.026,-123.052,madis,subhourly,US
F2406,47.633,-122.111,madis,subhourly,US
F2407,42.722,-78.734,madis,subhourly,US
F2409,35.872,-101.958,madis,subhourly,US
F2418,28.936,-81.272,madis,subhourly,US
F2422,32.808,-96.643,madis,subhourly,US
F2430,41.726,-80.991,madis,subhourly,US
F2437,29.563,-98.266,madis,subhourly,US
F2455,33.621,-112.261,madis,subhourly,US
F2458,40.913,-74.352,madis,subhourly,US
F2462,36.368,-80.185,madis,subhourly,US
F2467,44.078,-87.679,madis,subhourly,US
F2472,33.834,-117.757,madis,subhourly,US
F2474,44.946,-123.021,madis,subhourly,US
F2475,41.114,-86.515,madis,subhourly,US
F2476,39.751,-122.203,madis,subhourly,US
F2477,46.584,-120.57,madis,subhourly,US
F2478,40.365,-105.219,madis,subhourly,US
F2483,40.291,-75.574,madis,subhourly,US
F2488,39.05,-76.692,madis,subhourly,US
F2489,35.324,-120.83,madis,subhourly,US
F2491,34.767,-83.269,madis,subhourly,US
F2497,35.475,-82.188,madis,subhourly,US
F24KX,67.519,-147.887,madis,subhourly,US
F2502,35.556,-77.372,madis,subhourly,US
F2503,37.821,-122.196,madis,subhourly,US
F2508,40.072,-104.757,madis,subhourly,US
F2510,35.276,-81.488,madis,subhourly,US
F2511,35.239,-81.369,madis,subhourly,US
F2513,35.17,-81.449,madis,subhourly,US
F2518,35.414,-81.644,madis,subhourly,US
F2519,35.241,-81.609,madis,subhourly,US
F2521,35.222,-81.53,madis,subhourly,US
F2525,35.254,-81.667,madis,subhourly,US
F2552,37.679,-92.657,madis,subhourly,US
F2562,35.688,-82.075,madis,subhourly,US
F2576,35.251,-106.659,madis,subhourly,US
F2578,34.91,-82.057,madis,subhourly,US
F2584,34.589,-79.572,madis,subhourly,US
F2588,35.553,-82.706,madis,subhourly,US
F2594,34.452,-119.248,madis,subhourly,US
F2595,36.951,-122.044,madis,subhourly,US
F2596,34.618,-79.685,madis,subhourly,US
F25KX,67.593,-145.643,madis,subhourly,US
F2602,42.664,-74.431,madis,subhourly,US
F2603,33.053,-117.135,madis,subhourly,US
F2619,39.597,-105.048,madis,subhourly,US
F2628,32.535,-110.897,madis,subhourly,US
F2661,42.278,-87.841,madis,subhourly,US
F2662,34.825,-86.723,madis,subhourly,US
F2681,38.724,-90.63,madis,subhourly,US
F2684,37.918,-78.953,madis,subhourly,US
F26KX,67.695,-144.145,madis,subhourly,US
F2703,40.03,-105.274,madis,subhourly,US
F2710,40.577,-88.947,madis,subhourly,US
F2727,45.349,-122.607,madis,subhourly,US
F2732,32.772,-117.177,madis,subhourly,US
F2736,33.798,-117.037,madis,subhourly,US
F2748,45.75,-108.57,madis,subhourly,US
F2764,34.843,-94.688,madis,subhourly,US
F2772,39.011,-78.944,madis,subhourly,US
F2774,39.675,-75.683,madis,subhourly,US
F2775,35.184,-80.836,madis,subhourly,US
F2794,34.444,-77.579,madis,subhourly,US
F2804,36.148,-102.779,madis,subhourly,US
F2808,28.646,-81.156,madis,subhourly,US
F2818,37.956,-121.996,madis,subhourly,US
F2820,34.072,-81.173,madis,subhourly,US
F2822,44.906,-123.075,madis,subhourly,US
F2825,42.28,-72.701,madis,subhourly,US
F2837,39.34,-76.52,madis,subhourly,US
F2842,59.748,-151.24,madis,subhourly,US
F2845,39.159,-94.908,madis,subhourly,US
F2847,39.857,-105.218,madis,subhourly,US
F2849,34.415,-83.465,madis,subhourly,US
F2851,34.128,-83.813,madis,subhourly,US
F2857,38.431,-95.233,madis,subhourly,US
F2862,39.189,-76.915,madis,subhourly,US
F2865,40.742,-111.569,madis,subhourly,US
