station_id,lat,lon,source,reports,country
US10hitc024,40.2336,-100.8971,ghcn,daily,US
US10hitc028,40.2336,-100.8003,ghcn,daily,US
US10holt001,42.4604,-98.6583,ghcn,daily,US
US10holt002,42.4727,-98.8074,ghcn,daily,US
US10holt003,42.1165,-98.3411,ghcn,daily,US
US10holt004,42.5362,-98.9771,ghcn,daily,US
US10holt006,42.4656,-98.6328,ghcn,daily,US
US10holt007,42.3867,-98.339,ghcn,daily,US
US10holt008,42.4366,-98.4988,ghcn,daily,US
US10holt009,42.3993,-98.4178,ghcn,daily,US
US10holt010,42.1911,-98.6634,ghcn,daily,US
US10holt011,42.1751,-98.4855,ghcn,daily,US
US10holt012,42.1476,-99.1615,ghcn,daily,US
US10holt014,42.5767,-99.0083,ghcn,daily,US
US10holt015,42.6962,-98.6176,ghcn,daily,US
US10holt016,42.7174,-98.8847,ghcn,daily,US
US10holt018,42.7116,-98.5806,ghcn,daily,US
US10holt019,42.1637,-99.0519,ghcn,daily,US
US10holt022,42.6676,-98.9315,ghcn,daily,US
US10holt023,42.1327,-98.4374,ghcn,daily,US
US10holt024,42.7982,-98.6506,ghcn,daily,US
US10holt029,42.7098,-98.5693,ghcn,daily,US
US10hook001,42.0437,-101.0391,ghcn,daily,US
US10hook002,41.9258,-101.146,ghcn,daily,US
US10hook004,42.043,-101.0458,ghcn,daily,US
US10hook006,41.8745,-101.0929,ghcn,daily,US
US10hook007,42.162,-100.6148,ghcn,daily,US
US10hook008,42.0041,-100.985,ghcn,daily,US
US10howa001,41.2185,-98.4512,ghcn,daily,US
US10howa002,41.2915,-98.6149,ghcn,daily,US
US10howa003,41.0732,-98.7139,ghcn,daily,US
US10howa004,41.0902,-98.5014,ghcn,daily,US
US10howa005,41.122,-98.5533,ghcn,daily,US
US10howa007,41.3219,-98.3255,ghcn,daily,US
US10howa008,41.3219,-98.428,ghcn,daily,US
US10howa009,41.323,-98.7126,ghcn,daily,US
US10howa010,41.1063,-98.672,ghcn,daily,US
US10jeff001,40.0284,-96.9355,ghcn,daily,US
US10jeff002,40.082,-97.3306,ghcn,daily,US
US10jeff003,40.2669,-97.3169,ghcn,daily,US
