station_id,lat,lon,source,reports,country
USC00146511,39.5606,-98.6936,ghcn,daily,US
USC00146524,37.9411,-97.0222,ghcn,daily,US
USC00146531,39.7617,-95.63,ghcn,daily,US
USC00146543,39,-94.6333,ghcn,daily,US
USC00146549,37.6456,-98.7281,ghcn,daily,US
USC00146563,37.8,-98.6667,ghcn,daily,US
USC00146573,37.7925,-98.0278,ghcn,daily,US
USC00146590,38.5214,-95.1928,ghcn,daily,US
USC00146601,37.9667,-97.3833,ghcn,daily,US
USC00146618,38.5833,-95.5333,ghcn,daily,US
USC00146624,38.5833,-95.4833,ghcn,daily,US
USC00146637,39.0667,-100.2389,ghcn,daily,US
USC00146670,39.6333,-98.0333,ghcn,daily,US
USC00146677,39.45,-96.7333,ghcn,daily,US
USC00146679,39.4564,-96.8336,ghcn,daily,US
USC00146685,38.6533,-99.9003,ghcn,daily,US
USC00146719,38.5167,-95.9667,ghcn,daily,US
USC00146725,38.55,-95.95,ghcn,daily,US
USC00146746,39.9,-97.8333,ghcn,daily,US
USC00146787,39.4572,-100.7572,ghcn,daily,US
USC00146808,37.2633,-101.7886,ghcn,daily,US
USC00146813,37.2294,-101.9511,ghcn,daily,US
USC00146862,37.7833,-97.35,ghcn,daily,US
USC00146907,37.42,-97.0497,ghcn,daily,US
USC00146945,37.0833,-101.6167,ghcn,daily,US
USC00146979,37.8236,-96.6383,ghcn,daily,US
USC00147007,39.1333,-95.9486,ghcn,daily,US
USC00147021,38.2167,-99.4,ghcn,daily,US
USC00147032,37.3706,-97.9131,ghcn,daily,US
USC00147042,38.8767,-98.8089,ghcn,daily,US
USC00147043,38.8711,-98.7053,ghcn,daily,US
USC00147044,38.9,-98.85,ghcn,daily,US
USC00147047,38.8814,-98.8658,ghcn,daily,US
USC00147049,38.9117,-101.1711,ghcn,daily,US
USC00147050,38.9617,-101.1664,ghcn,daily,US
USC00147051,38.7047,-101.3194,ghcn,daily,US
USC00147058,37.4833,-101.1,ghcn,daily,US
USC00147073,39.9,-95.9,ghcn,daily,US
USC00147075,38.3914,-96.4456,ghcn,daily,US
USC00147093,39.7675,-101.8067,ghcn,daily,US
USC00147094,39.7667,-101.8,ghcn,daily,US
USC00147095,39.8306,-101.9189,ghcn,daily,US
USC00147140,39.2022,-100.0256,ghcn,daily,US
USC00147153,38.8167,-97.6,ghcn,daily,US
USC00147159,38.8347,-97.5928,ghcn,daily,US
USC00147192,38.1906,-99.3317,ghcn,daily,US
USC00147195,37.55,-100.85,ghcn,daily,US
USC00147248,39.7989,-97.7736,ghcn,daily,US
USC00147271,38.4747,-100.9175,ghcn,daily,US
USC00147273,38.6667,-100.9167,ghcn,daily,US
USC00147305,37.1322,-96.18,ghcn,daily,US
USC00147313,37.915,-97.4381,ghcn,daily,US
USC00147335,39.6736,-100.6872,ghcn,daily,US
USC00147338,39.7833,-96.0333,ghcn,daily,US
USC00147339,39.9567,-96.1061,ghcn,daily,US
USC00147397,38.8961,-101.7514,ghcn,daily,US
USC00147402,38.7667,-101.7167,ghcn,daily,US
USC00147407,38.2736,-95.6378,ghcn,daily,US
USC00147530,38.6156,-100.445,ghcn,daily,US
USC00147534,37.5339,-96.8814,ghcn,daily,US
USC00147542,39.7772,-98.7783,ghcn,daily,US
USC00147545,39.0167,-101.35,ghcn,daily,US
USC00147546,38.7056,-97.8461,ghcn,daily,US
USC00147551,38.7431,-97.6678,ghcn,daily,US
USC00147558,39.5,-96.0333,ghcn,daily,US
USC00147566,38.9167,-97.3667,ghcn,daily,US
USC00147756,38.7747,-94.6669,ghcn,daily,US
USC00147796,38.2144,-98.2078,ghcn,daily,US
USC00147809,38.7694,-94.6683,ghcn,daily,US
USC00147832,39.4453,-99.2453,ghcn,daily,US
USC00147836,39.5628,-99.2844,ghcn,daily,US
USC00147904,39.4706,-100.2186,ghcn,daily,US
USC00147919,37.35,-100.8667,ghcn,daily,US
USC00147922,37.4414,-100.9792,ghcn,daily,US
USC00147965,37.3797,-98.9192,ghcn,daily,US
USC00147968,37.2817,-98.925,ghcn,daily,US
USC00148026,39.0297,-98.3786,ghcn,daily,US
USC00148038,37.9928,-101.7417,ghcn,daily,US
USC00148061,38.4331,-96.5578,ghcn,daily,US
USC00148086,39.0175,-97.8814,ghcn,daily,US
USC00148098,37.4833,-95.4667,ghcn,daily,US
USC00148114,37.9394,-96.3067,ghcn,daily,US
USC00148156,39.0314,-95.0522,ghcn,daily,US
USC00148157,39.1167,-95.15,ghcn,daily,US
USC00148163,39.0667,-95.65,ghcn,daily,US
USC00148168,39.0667,-95.7,ghcn,daily,US
USC00148170,39,-95.6333,ghcn,daily,US
USC00148171,39.0722,-95.6303,ghcn,daily,US
USC00148172,39.05,-95.6667,ghcn,daily,US
USC00148186,37.8,-95.95,ghcn,daily,US
USC00148191,37.7417,-95.9333,ghcn,daily,US
USC00148206,38.25,-94.6833,ghcn,daily,US
USC00148213,38.8833,-99.8833,ghcn,daily,US
USC00148235,38.4661,-101.7758,ghcn,daily,US
USC00148240,38.655,-101.6961,ghcn,daily,US
USC00148245,37.8236,-99.0781,ghcn,daily,US
USC00148250,39.8283,-95.0881,ghcn,daily,US
USC00148257,37.8083,-98.4305,ghcn,daily,US
USC00148259,39.2475,-96.5994,ghcn,daily,US
USC00148284,37.6833,-101.45,ghcn,daily,US
USC00148286,37.4833,-101.4333,ghcn,daily,US
USC00148287,37.5983,-101.2908,ghcn,daily,US
USC00148293,37.8489,-94.9764,ghcn,daily,US
USC00148323,38.6442,-100.1686,ghcn,daily,US
USC00148340,39.3333,-95.4167,ghcn,daily,US
USC00148341,39.3033,-95.4861,ghcn,daily,US
USC00148427,38.8333,-95.1833,ghcn,daily,US
USC00148436,37.9831,-96.0086,ghcn,daily,US
USC00148485,38.6,-94.85,ghcn,daily,US
