station_id,lat,lon,source,reports,country
US1MSWS0001,33.4302,-90.8523,ghcn,daily,US
US1MSWS0002,33.3887,-90.8162,ghcn,daily,US
US1MSWS0005,33.2501,-91.0373,ghcn,daily,US
US1MSWY0001,31.5,-88.7,ghcn,daily,US
US1MSWY0002,31.6965,-88.7273,ghcn,daily,US
US1MSYL0002,34.1235,-89.9139,ghcn,daily,US
US1MTBH0001,45.8281,-107.6336,ghcn,daily,US
US1MTBH0002,45.736,-107.602,ghcn,daily,US
US1MTBH0003,45.5589,-106.7507,ghcn,daily,US
US1MTBH0004,45.3796,-107.3778,ghcn,daily,US
US1MTBH0005,45.7282,-107.6184,ghcn,daily,US
US1MTBH0006,45.3108,-107.9163,ghcn,daily,US
US1MTBL0002,48.7501,-108.6002,ghcn,daily,US
US1MTBV0002,45.2434,-112.5334,ghcn,daily,US
US1MTBV0005,45.2138,-112.6273,ghcn,daily,US
US1MTBV0008,45.3208,-112.4893,ghcn,daily,US
US1MTBV0009,44.7232,-112.6943,ghcn,daily,US
US1MTBV0017,45.2059,-112.6435,ghcn,daily,US
US1MTBV0018,45.4219,-113.102,ghcn,daily,US
US1MTBV0019,44.6975,-111.881,ghcn,daily,US
US1MTBV0020,44.6422,-112.5932,ghcn,daily,US
US1MTBV0021,45.4254,-112.6361,ghcn,daily,US
US1MTBV0022,45.4752,-112.6876,ghcn,daily,US
US1MTBW0001,46.3346,-111.2827,ghcn,daily,US
US1MTCB0001,45.4431,-109.1848,ghcn,daily,US
US1MTCB0003,45.1975,-109.2521,ghcn,daily,US
US1MTCB0004,45.2641,-109.2268,ghcn,daily,US
US1MTCB0005,45.1613,-109.2911,ghcn,daily,US
US1MTCB0007,45.1771,-109.2506,ghcn,daily,US
US1MTCB0008,45.2575,-109.2264,ghcn,daily,US
US1MTCB0009,45.2213,-109.2124,ghcn,daily,US
US1MTCB0010,45.2672,-109.1992,ghcn,daily,US
US1MTCB0011,45.29,-109.04,ghcn,daily,US
US1MTCB0012,45.4196,-108.8668,ghcn,daily,US
US1MTCB0013,45.5004,-109.0107,ghcn,daily,US
US1MTCC0001,47.5376,-111.3121,ghcn,daily,US
US1MTCC0004,47.4837,-111.331,ghcn,daily,US
US1MTCC0007,47.4192,-110.9575,ghcn,daily,US
US1MTCC0008,46.9224,-110.7241,ghcn,daily,US
US1MTCC0013,47.54,-111.2943,ghcn,daily,US
US1MTCH0001,48.1777,-110.1144,ghcn,daily,US
US1MTCH0002,47.5851,-110.789,ghcn,daily,US
US1MTCH0005,47.7268,-111.0334,ghcn,daily,US
US1MTCH0006,47.5974,-110.0075,ghcn,daily,US
US1MTCS0001,46.3913,-105.6575,ghcn,daily,US
US1MTCS0003,46.4162,-105.8328,ghcn,daily,US
US1MTCS0004,46.3938,-105.6633,ghcn,daily,US
US1MTCS0006,46.2805,-105.2766,ghcn,daily,US
US1MTCS0007,46.2448,-105.2684,ghcn,daily,US
US1MTCS0008,46.4074,-105.8302,ghcn,daily,US
US1MTCS0010,46.5704,-105.7049,ghcn,daily,US
US1MTCS0011,46.5396,-104.7518,ghcn,daily,US
US1MTCS0012,46.412,-105.8159,ghcn,daily,US
US1MTCT0001,45.1558,-104.7944,ghcn,daily,US
US1MTCT0003,45.0917,-104.9763,ghcn,daily,US
US1MTCT0004,45.8995,-104.542,ghcn,daily,US
US1MTCT0005,45.9387,-104.7323,ghcn,daily,US
US1MTCT0006,45.8856,-104.5505,ghcn,daily,US
US1MTCT0007,45.3142,-104.8125,ghcn,daily,US
US1MTDL0001,46.1661,-113.0853,ghcn,daily,US
US1MTDN0001,48.7931,-105.0613,ghcn,daily,US
US1MTDN0002,48.7971,-105.3956,ghcn,daily,US
US1MTDW0001,47.1028,-104.7179,ghcn,daily,US
US1MTDW0002,46.9926,-105.0248,ghcn,daily,US
US1MTDW0004,47.2172,-104.6666,ghcn,daily,US
US1MTDW0006,47.1197,-104.7031,ghcn,daily,US
US1MTDW0007,47.1053,-104.7551,ghcn,daily,US
US1MTFG0003,46.8201,-109.7935,ghcn,daily,US
US1MTFG0004,47.4817,-109.4457,ghcn,daily,US
US1MTFG0005,47.374,-110.0854,ghcn,daily,US
US1MTFH0002,48.0913,-114.4642,ghcn,daily,US
US1MTFH0003,48.1333,-114.0891,ghcn,daily,US
US1MTFH0004,48.4106,-114.3293,ghcn,daily,US
US1MTFH0007,48.3734,-114.1981,ghcn,daily,US
US1MTFH0010,48.061,-114.0727,ghcn,daily,US
US1MTFH0011,48.4412,-114.3151,ghcn,daily,US
US1MTFH0012,48.0955,-114.6429,ghcn,daily,US
US1MTFH0013,48.218,-114.3398,ghcn,daily,US
US1MTFH0014,48.1511,-114.4233,ghcn,daily,US
US1MTFH0015,48.0119,-114.2171,ghcn,daily,US
US1MTFH0016,48.0744,-114.012,ghcn,daily,US
US1MTFH0017,48.2619,-114.1556,ghcn,daily,US
US1MTFH0022,48.1891,-114.3263,ghcn,daily,US
US1MTFH0024,48.2664,-113.4426,ghcn,daily,US
US1MTFH0026,48.1077,-114.0643,ghcn,daily,US
US1MTFH0027,48.0754,-114.0822,ghcn,daily,US
US1MTFH0029,48.2207,-114.2711,ghcn,daily,US
US1MTFH0030,48.2108,-114.3675,ghcn,daily,US
US1MTFL0002,46.8847,-102.8189,ghcn,daily,US
US1MTFL0003,46.0309,-104.0838,ghcn,daily,US
US1MTFL0005,46.3602,-104.2758,ghcn,daily,US
US1MTFL0007,46.3931,-104.5197,ghcn,daily,US
US1MTGF0001,46.995,-107.109,ghcn,daily,US
US1MTGN0003,45.6253,-111.0534,ghcn,daily,US
US1MTGN0008,45.6138,-111.0566,ghcn,daily,US
US1MTGN0009,45.6847,-111.1925,ghcn,daily,US
US1MTGN0011,45.6578,-111.0272,ghcn,daily,US
US1MTGN0012,45.6211,-110.9988,ghcn,daily,US
US1MTGR0001,48.7135,-112.8809,ghcn,daily,US
US1MTGR0004,48.6354,-112.3249,ghcn,daily,US
US1MTGR0006,48.6392,-112.3304,ghcn,daily,US
US1MTGT0003,46.2049,-113.406,ghcn,daily,US
US1MTGT0004,46.6836,-113.1339,ghcn,daily,US
US1MTGV0001,46.2894,-109.0428,ghcn,daily,US
US1MTGV0002,46.299,-109.2471,ghcn,daily,US
US1MTGV0003,46.1785,-109.3632,ghcn,daily,US
US1MTGV0004,46.2258,-109.2577,ghcn,daily,US
US1MTGV0005,46.2171,-108.8997,ghcn,daily,US
US1MTGV0007,46.5756,-109.0644,ghcn,daily,US
US1MTGV0008,46.6417,-109.3368,ghcn,daily,US
US1MTHL0001,48.5629,-110.5596,ghcn,daily,US
US1MTJF0001,46.2358,-112.1141,ghcn,daily,US
US1MTJF0002,46.5153,-111.917,ghcn,daily,US
US1MTJF0003,46.5169,-111.8946,ghcn,daily,US
US1MTLC0004,46.7459,-112.0314,ghcn,daily,US
US1MTLC0005,46.5849,-112.0466,ghcn,daily,US
US1MTLC0006,46.6197,-111.936,ghcn,daily,US
US1MTLC0011,46.7258,-111.9633,ghcn,daily,US
US1MTLC0012,46.6284,-112.0437,ghcn,daily,US
US1MTLC0014,46.6218,-112.042,ghcn,daily,US
US1MTLK0003,47.6924,-114.1515,ghcn,daily,US
US1MTLK0005,47.3712,-114.1618,ghcn,daily,US
