station_id,lat,lon,source,reports,country
US1MIKN0089,42.8536,-85.6528,ghcn,daily,US
US1MIKZ0001,42.2061,-85.659,ghcn,daily,US
US1MIKZ0006,42.283,-85.615,ghcn,daily,US
US1MIKZ0007,42.218,-85.6294,ghcn,daily,US
US1MIKZ0008,42.2905,-85.6425,ghcn,daily,US
US1MIKZ0009,42.269,-85.4789,ghcn,daily,US
US1MIKZ0011,42.3014,-85.5614,ghcn,daily,US
US1MIKZ0012,42.3068,-85.4146,ghcn,daily,US
US1MIKZ0013,42.1291,-85.5142,ghcn,daily,US
US1MIKZ0018,42.2344,-85.6738,ghcn,daily,US
US1MILL0001,45.0615,-85.6486,ghcn,daily,US
US1MILL0003,45.1298,-85.6184,ghcn,daily,US
US1MILN0003,41.9356,-83.9294,ghcn,daily,US
US1MILN0007,41.9551,-83.9764,ghcn,daily,US
US1MILN0008,41.9885,-83.8454,ghcn,daily,US
US1MILN0010,41.842,-83.8844,ghcn,daily,US
US1MILN0013,42.0449,-84.2779,ghcn,daily,US
US1MILP0001,43.1131,-83.1587,ghcn,daily,US
US1MILP0002,43.0951,-83.1897,ghcn,daily,US
US1MILP0003,43.0316,-83.3293,ghcn,daily,US
US1MILP0006,42.9238,-83.1008,ghcn,daily,US
US1MILV0001,42.4407,-83.9002,ghcn,daily,US
US1MILV0002,42.6269,-83.899,ghcn,daily,US
US1MILV0008,42.7729,-83.8187,ghcn,daily,US
US1MILV0013,42.4886,-83.8133,ghcn,daily,US
US1MILV0014,42.5331,-83.736,ghcn,daily,US
US1MILV0015,42.4816,-84.0033,ghcn,daily,US
US1MILV0016,42.5441,-84.0686,ghcn,daily,US
US1MILV0019,42.554,-83.7489,ghcn,daily,US
US1MILV0020,42.4602,-83.8396,ghcn,daily,US
US1MIMB0002,42.5248,-82.893,ghcn,daily,US
US1MIMB0003,42.6134,-82.9822,ghcn,daily,US
US1MIMB0007,42.6659,-83.0287,ghcn,daily,US
US1MIMB0009,42.677,-82.7357,ghcn,daily,US
