station_id,lat,lon,source,reports,country
USC00335924,40.85,-80.6167,ghcn,daily,US
USC00335939,39.3933,-81.2192,ghcn,daily,US
USC00335947,39.5833,-82.25,ghcn,daily,US
USC00336030,41.7,-82.8167,ghcn,daily,US
USC00336050,40.85,-80.9833,ghcn,daily,US
USC00336061,38.4167,-82.5,ghcn,daily,US
USC00336075,40.6833,-83.5667,ghcn,daily,US
USC00336085,41.2167,-81.75,ghcn,daily,US
USC00336118,41.2667,-82.6167,ghcn,daily,US
USC00336123,41.1833,-82.5667,ghcn,daily,US
USC00336136,39.9833,-81.7833,ghcn,daily,US
USC00336170,41.5167,-83.3,ghcn,daily,US
USC00336188,41.0833,-84.3833,ghcn,daily,US
USC00336196,41.2667,-82.2167,ghcn,daily,US
USC00336230,39.6,-83.6167,ghcn,daily,US
USC00336231,39.5,-83.6167,ghcn,daily,US
USC00336333,41.3333,-80.55,ghcn,daily,US
USC00336337,41.0167,-84.05,ghcn,daily,US
USC00336342,41.0325,-84.0542,ghcn,daily,US
USC00336346,41.6,-83.2,ghcn,daily,US
USC00336371,39.5167,-84.75,ghcn,daily,US
USC00336375,39.5067,-84.7186,ghcn,daily,US
USC00336384,41.7167,-81.2167,ghcn,daily,US
USC00336389,41.7525,-81.2956,ghcn,daily,US
USC00336405,40.9461,-83.9614,ghcn,daily,US
USC00336441,38.7864,-82.5133,ghcn,daily,US
USC00336465,41.1247,-84.5919,ghcn,daily,US
USC00336475,41.0833,-84.7333,ghcn,daily,US
USC00336493,38.95,-83.4167,ghcn,daily,US
USC00336498,38.9333,-83.4167,ghcn,daily,US
USC00336512,41.15,-82.1,ghcn,daily,US
USC00336537,39.1333,-84.2333,ghcn,daily,US
USC00336554,41.2667,-80.95,ghcn,daily,US
USC00336590,39.8667,-81.9,ghcn,daily,US
USC00336600,39.8386,-81.9167,ghcn,daily,US
USC00336616,40.1919,-81.2147,ghcn,daily,US
USC00336630,39.0703,-83.0197,ghcn,daily,US
USC00336645,40.1525,-84.2372,ghcn,daily,US
USC00336650,40.1311,-84.2344,ghcn,daily,US
USC00336675,39.4167,-83.1167,ghcn,daily,US
USC00336697,40.0556,-84.3556,ghcn,daily,US
USC00336702,40.6167,-82.3333,ghcn,daily,US
USC00336729,40.9833,-82.7,ghcn,daily,US
USC00336759,39.0333,-82,ghcn,daily,US
USC00336773,39.0167,-81.7667,ghcn,daily,US
USC00336781,38.7569,-82.8872,ghcn,daily,US
USC00336786,38.7314,-82.9969,ghcn,daily,US
USC00336791,38.75,-82.9167,ghcn,daily,US
USC00336796,39,-83,ghcn,daily,US
USC00336853,38.45,-82.3167,ghcn,daily,US
USC00336861,40.4833,-83.2,ghcn,daily,US
USC00336872,39.2333,-83.85,ghcn,daily,US
USC00336882,41.65,-82.8,ghcn,daily,US
USC00336912,38.8833,-81.8667,ghcn,daily,US
USC00336917,39.1333,-82.3833,ghcn,daily,US
USC00336949,41.1333,-81.2833,ghcn,daily,US
USC00336954,41.1333,-81.2333,ghcn,daily,US
USC00337065,40.4333,-83.3,ghcn,daily,US
