station_id,lat,lon,source,reports,country
D6949,29.692,-95.744,madis,subhourly,US
D6950,33.514,-112.098,madis,subhourly,US
D6952,30.142,-98.51,madis,subhourly,US
D6957,37.265,-102.132,madis,subhourly,US
D6962,34.817,-82.905,madis,subhourly,US
D6963,39.439,-83.895,madis,subhourly,US
D6964,43.099,-73.516,madis,subhourly,US
D6965,43.008,-83.798,madis,subhourly,US
D6970,34.234,-111.304,madis,subhourly,US
D6983,43.125,-123.446,madis,subhourly,US
D6987,41.573,-117.781,madis,subhourly,US
D6988,32.378,-111.07,madis,subhourly,US
D6992,64.926,-147.888,madis,subhourly,US
D6994,47.742,-122.053,madis,subhourly,US
D6996,33.565,-112.053,madis,subhourly,US
D6999,33.589,-112.027,madis,subhourly,US
D6HB8,64.4,-165.5,madis,subhourly,US
D7000,35.155,-82.439,madis,subhourly,US
D7002,35.929,-79.774,madis,subhourly,US
D7003,40.026,-74.216,madis,subhourly,US
D7004,39.815,-121.592,madis,subhourly,US
D7022,37.18,-119.766,madis,subhourly,US
D7030,32.7,-117.019,madis,subhourly,US
D7035,35.082,-83.084,madis,subhourly,US
D7037,34.915,-89.98,madis,subhourly,US
D7038,33.017,-85.35,madis,subhourly,US
D7045,39.314,-77.825,madis,subhourly,US
D7047,33.554,-117.73,madis,subhourly,US
D7052,32.311,-110.828,madis,subhourly,US
D7054,29.061,-81.356,madis,subhourly,US
D7061,42.438,-72.432,madis,subhourly,US
D7067,41.718,-78.558,madis,subhourly,US
D7073,28.662,-81.192,madis,subhourly,US
D7082,29.694,-95.517,madis,subhourly,US
D7092,40.201,-105.109,madis,subhourly,US
D7093,41.28,-85.473,madis,subhourly,US
D7094,37.913,-122.548,madis,subhourly,US
D7095,44.903,-109.172,madis,subhourly,US
D7098,46.98,-123.837,madis,subhourly,US
D7100,33.064,-117.239,madis,subhourly,US
D7103,46.921,-122.637,madis,subhourly,US
D7104,41.367,-73.135,madis,subhourly,US
D7106,33.647,-112.004,madis,subhourly,US
D7110,35.29,-83.3,madis,subhourly,US
D7116,38.535,-90.373,madis,subhourly,US
D7121,33.749,-118.392,madis,subhourly,US
D7124,34.586,-109.647,madis,subhourly,US
D7129,28.185,-80.684,madis,subhourly,US
D7131,45.163,-84.931,madis,subhourly,US
D7133,45.469,-84.936,madis,subhourly,US
D7136,40.166,-74.211,madis,subhourly,US
D7142,42.31,-88.48,madis,subhourly,US
D7143,38.558,-90.417,madis,subhourly,US
D7149,38.347,-90.61,madis,subhourly,US
D7154,39.484,-104.565,madis,subhourly,US
D7157,33.042,-117.222,madis,subhourly,US
D7163,34.915,-79.684,madis,subhourly,US
D7171,37.359,-119.681,madis,subhourly,US
D7172,28.9,-81.973,madis,subhourly,US
D7174,45.054,-83.454,madis,subhourly,US
D7175,35.782,-105.945,madis,subhourly,US
D7178,43.11,-72.678,madis,subhourly,US
D7184,48.057,-122.792,madis,subhourly,US
D7187,40.998,-81.816,madis,subhourly,US
D7197,37.092,-113.581,madis,subhourly,US
D7199,35.534,-89.812,madis,subhourly,US
D7202,47.293,-122.894,madis,subhourly,US
D7205,43.858,-71.399,madis,subhourly,US
D7210,31.854,-106.524,madis,subhourly,US
D7212,30.619,-98.276,madis,subhourly,US
D7213,37.914,-122.355,madis,subhourly,US
D7214,45.116,-123.144,madis,subhourly,US
D7220,27.61,-80.392,madis,subhourly,US
D7222,41.888,-72.893,madis,subhourly,US
D7227,44.36,-72.718,madis,subhourly,US
D7229,42.869,-71.141,madis,subhourly,US
D7237,45.649,-118.812,madis,subhourly,US
D7248,41.509,-87.247,madis,subhourly,US
D7253,41.343,-86.309,madis,subhourly,US
D7259,34.151,-117.633,madis,subhourly,US
D7261,33.947,-118.043,madis,subhourly,US
D7264,47.704,-120.325,madis,subhourly,US
D7267,34.402,-111.54,madis,subhourly,US
D7269,32.353,-110.959,madis,subhourly,US
D7271,28.502,-82.608,madis,subhourly,US
D7280,38.42,-82.308,madis,subhourly,US
D7285,38.803,-89.934,madis,subhourly,US
D7287,38.822,-81.378,madis,subhourly,US
D7300,39.2,-76.83,madis,subhourly,US
D7301,45.553,-110.74,madis,subhourly,US
D7302,37.756,-97.256,madis,subhourly,US
D7303,42.2,-122.731,madis,subhourly,US
D7309,30.547,-97.795,madis,subhourly,US
D7310,44.083,-92.551,madis,subhourly,US
D7311,42.295,-71.314,madis,subhourly,US
D7314,30.442,-84.195,madis,subhourly,US
D7317,44.036,-114.827,madis,subhourly,US
D7318,41.899,-73.975,madis,subhourly,US
D7321,45.548,-122.625,madis,subhourly,US
D7322,41.894,-88.479,madis,subhourly,US
D7324,34.387,-109.706,madis,subhourly,US
D7325,38.73,-77.631,madis,subhourly,US
D7330,25.472,-80.424,madis,subhourly,US
D7331,35.085,-111.665,madis,subhourly,US
D7342,40.808,-74.504,madis,subhourly,US
D7346,33,-97.1,madis,subhourly,US
D7348,32.887,-84.334,madis,subhourly,US
D7349,36.716,-114.717,madis,subhourly,US
D7355,42.373,-71.15,madis,subhourly,US
D7358,42.096,-88.123,madis,subhourly,US
D7361,40.178,-75.447,madis,subhourly,US
D7364,40.203,-74.885,madis,subhourly,US
D7368,29.65,-92.419,madis,subhourly,US
D7371,48.535,-122.873,madis,subhourly,US
D7376,35.307,-76.793,madis,subhourly,US
D7378,40.737,-89.007,madis,subhourly,US
D7382,32.958,-105.735,madis,subhourly,US
D7385,38.948,-104.337,madis,subhourly,US
D7393,38.88,-121.073,madis,subhourly,US
D7394,41.368,-81.702,madis,subhourly,US
D7396,31.998,-106.574,madis,subhourly,US
D7401,38.682,-121.011,madis,subhourly,US
D7403,40.208,-82.909,madis,subhourly,US
D7412,34.388,-119.072,madis,subhourly,US
D7413,38.679,-121.046,madis,subhourly,US
D7414,40.439,-74.198,madis,subhourly,US
D7419,32.376,-106.804,madis,subhourly,US
D7423,30.225,-97.837,madis,subhourly,US
D7440,37.946,-90.928,madis,subhourly,US
D7441,48.55,-123.164,madis,subhourly,US
D7451,44.642,-90.102,madis,subhourly,US
D7452,42.11,-71.201,madis,subhourly,US
D7456,30.249,-81.694,madis,subhourly,US
D7457,34.216,-118.841,madis,subhourly,US
D7460,40.522,-92.522,madis,subhourly,US
D7462,37.938,-84.101,madis,subhourly,US
D7464,19.758,-155.153,madis,subhourly,US
D7469,39.403,-119.62,madis,subhourly,US
D7472,35.809,-83.145,madis,subhourly,US
D7473,40.254,-74.867,madis,subhourly,US
D7479,37.743,-120.934,madis,subhourly,US
D7484,32.908,-96.828,madis,subhourly,US
D7485,42.406,-90.351,madis,subhourly,US
D7488,26.72,-80.164,madis,subhourly,US
D7489,30.267,-91.184,madis,subhourly,US
D7491,35.243,-84.798,madis,subhourly,US
D7495,47.341,-122.667,madis,subhourly,US
D7500,43.784,-86.426,madis,subhourly,US
D7501,45.258,-85.217,madis,subhourly,US
D7504,41.004,-74.34,madis,subhourly,US
D7507,41.72,-72.431,madis,subhourly,US
D7512,41.645,-89.231,madis,subhourly,US
D7525,39.39,-104.892,madis,subhourly,US
D7529,44.855,-89.678,madis,subhourly,US
D7531,33.734,-117.429,madis,subhourly,US
D7536,42.733,-73.415,madis,subhourly,US
D7537,47.558,-122.132,madis,subhourly,US
D7538,48.435,-120.183,madis,subhourly,US
D7550,36.768,-98.424,madis,subhourly,US
D7559,38.542,-89.698,madis,subhourly,US
D7564,45.233,-122.354,madis,subhourly,US
D7566,43.319,-89.54,madis,subhourly,US
D7567,38.385,-78.661,madis,subhourly,US
D7569,43.999,-89.992,madis,subhourly,US
D7571,42.255,-84.426,madis,subhourly,US
D7572,44.17,-94.382,madis,subhourly,US
D7574,38.347,-81.846,madis,subhourly,US
D7575,40.278,-94.801,madis,subhourly,US
D7576,48.783,-100.927,madis,subhourly,US
D7580,38.465,-91.881,madis,subhourly,US
D7584,44.543,-88.255,madis,subhourly,US
D7585,31.342,-85.929,madis,subhourly,US
D7589,31.651,-97.309,madis,subhourly,US
D7590,35.723,-97.4,madis,subhourly,US
D7594,40.111,-74.045,madis,subhourly,US
D7605,41.109,-84.397,madis,subhourly,US
D7608,33.588,-117.247,madis,subhourly,US
D7611,45.467,-123.024,madis,subhourly,US
D7623,42.377,-75.772,madis,subhourly,US
D7624,27.812,-82.74,madis,subhourly,US
D7627,48.833,-122.333,madis,subhourly,US
D7631,44.256,-121.183,madis,subhourly,US
D7633,36.339,-82.823,madis,subhourly,US
D7636,42.664,-77.057,madis,subhourly,US
D7637,33.712,-118.033,madis,subhourly,US
D7639,37.312,-80.509,madis,subhourly,US
D7642,41.2,-89.96,madis,subhourly,US
D7643,35.17,-82.291,madis,subhourly,US
D7649,38.671,-77.925,madis,subhourly,US
D7653,36.084,-78.961,madis,subhourly,US
D7655,33.009,-80.389,madis,subhourly,US
