station_id,lat,lon,source,reports,country
USC00297423,33.7528,-107.2094,ghcn,daily,US
USC00297451,35.6,-103.3333,ghcn,daily,US
USC00297460,35.0167,-106.6667,ghcn,daily,US
USC00297477,35.2836,-106.6194,ghcn,daily,US
USC00297481,35.2522,-106.6347,ghcn,daily,US
USC00297483,33.35,-105.05,ghcn,daily,US
USC00297488,32.2167,-108.9667,ghcn,daily,US
USC00297525,35.85,-105.4333,ghcn,daily,US
USC00297534,31.8333,-109.0333,ghcn,daily,US
USC00297585,35.9028,-103.5272,ghcn,daily,US
USC00297587,36.8833,-107.5833,ghcn,daily,US
USC00297588,33.8167,-107.4,ghcn,daily,US
USC00297604,33.3167,-104.4333,ghcn,daily,US
USC00297605,33.38,-104.5419,ghcn,daily,US
USC00297612,33.4278,-104.5339,ghcn,daily,US
USC00297638,35.9331,-104.1375,ghcn,daily,US
USC00297640,35.9,-104.15,ghcn,daily,US
USC00297649,33.3678,-105.6611,ghcn,daily,US
USC00297651,33.35,-105.6667,ghcn,daily,US
USC00297689,36.95,-103.1,ghcn,daily,US
USC00297707,34.5333,-106.8,ghcn,daily,US
USC00297735,32.8,-105.5667,ghcn,daily,US
USC00297737,32.6833,-105.7167,ghcn,daily,US
USC00297738,32.6833,-105.7167,ghcn,daily,US
USC00297741,34.4167,-103.5,ghcn,daily,US
USC00297775,34.4667,-108.7,ghcn,daily,US
USC00297803,36.8667,-106.15,ghcn,daily,US
USC00297804,35.9667,-106.4833,ghcn,daily,US
USC00297809,36.5833,-105.6,ghcn,daily,US
USC00297827,35.1,-107.6,ghcn,daily,US
USC00297867,35.1086,-103.3283,ghcn,daily,US
USC00297907,33.6833,-106.9833,ghcn,daily,US
USC00297918,35.3333,-107.65,ghcn,daily,US
USC00297930,35.1167,-107.8833,ghcn,daily,US
USC00297975,35.55,-106.7833,ghcn,daily,US
USC00297987,35.6167,-104.4333,ghcn,daily,US
USC00298011,35.2167,-106.45,ghcn,daily,US
USC00298015,35.2106,-106.3656,ghcn,daily,US
USC00298018,35.0667,-106.3833,ghcn,daily,US
USC00298061,36,-106.2833,ghcn,daily,US
USC00298072,35.6833,-105.9,ghcn,daily,US
USC00298084,35.7167,-106.1,ghcn,daily,US
USC00298085,35.6194,-105.9753,ghcn,daily,US
USC00298086,35.6833,-105.9333,ghcn,daily,US
USC00298087,35.5433,-105.92,ghcn,daily,US
USC00298088,35.6008,-105.9322,ghcn,daily,US
USC00298090,35.6833,-105.9333,ghcn,daily,US
USC00298092,35.7167,-105.8,ghcn,daily,US
USC00298095,32.8,-108.0667,ghcn,daily,US
USC00298107,34.9358,-104.6805,ghcn,daily,US
USC00298118,34.8,-104.55,ghcn,daily,US
USC00298127,31.8728,-106.6981,ghcn,daily,US
USC00298145,36.1833,-104.1333,ghcn,daily,US
USC00298160,35.2167,-107.35,ghcn,daily,US
USC00298187,36.2,-103.2167,ghcn,daily,US
USC00298192,35.9667,-106.7833,ghcn,daily,US
USC00298227,35.4167,-105.4167,ghcn,daily,US
USC00298235,36.5,-105.7333,ghcn,daily,US
USC00298252,35.9333,-106.7,ghcn,daily,US
USC00298261,35.45,-108.5667,ghcn,daily,US
USC00298284,36.795,-108.6917,ghcn,daily,US
USC00298289,36.45,-104.65,ghcn,daily,US
USC00298324,32.7833,-108.2667,ghcn,daily,US
USC00298325,32.8142,-108.1947,ghcn,daily,US
USC00298352,36.7667,-105.9667,ghcn,daily,US
USC00298358,34.1833,-104.4833,ghcn,daily,US
USC00298365,34.5667,-107.7,ghcn,daily,US
USC00298369,35.5167,-108.15,ghcn,daily,US
USC00298387,34.0828,-106.8831,ghcn,daily,US
USC00298415,35.8667,-104.05,ghcn,daily,US
USC00298416,35.85,-104.0667,ghcn,daily,US
USC00298435,36.5833,-105.5,ghcn,daily,US
USC00298495,34.5333,-107.25,ghcn,daily,US
USC00298501,36.3628,-104.585,ghcn,daily,US
USC00298508,34.0333,-108.9167,ghcn,daily,US
USC00298518,35.1767,-105.9439,ghcn,daily,US
USC00298524,35.9247,-107.4656,ghcn,daily,US
USC00298535,32.2822,-106.7597,ghcn,daily,US
USC00298543,36.1,-103.2,ghcn,daily,US
USC00298555,36.4667,-106.85,ghcn,daily,US
USC00298562,35.8333,-107.9167,ghcn,daily,US
USC00298596,34.6033,-104.3811,ghcn,daily,US
USC00298605,35.25,-107.25,ghcn,daily,US
USC00298633,34.5833,-104.2667,ghcn,daily,US
USC00298639,34.45,-104.0167,ghcn,daily,US
USC00298648,34.75,-106.2833,ghcn,daily,US
USC00298650,34.8,-106.3,ghcn,daily,US
USC00298652,34.7667,-106.4333,ghcn,daily,US
USC00298662,36.3,-103.3667,ghcn,daily,US
USC00298668,36.3906,-105.5864,ghcn,daily,US
USC00298673,36.3833,-105.4167,ghcn,daily,US
USC00298680,36.4214,-105.5633,ghcn,daily,US
USC00298713,33.2422,-103.3611,ghcn,daily,US
USC00298730,36.3333,-104.5,ghcn,daily,US
USC00298769,34.0167,-105.6667,ghcn,daily,US
USC00298788,35.7667,-105.6667,ghcn,daily,US
USC00298793,34.3,-103.0833,ghcn,daily,US
USC00298819,32.5428,-108.6369,ghcn,daily,US
USC00298828,35.4,-108.2167,ghcn,daily,US
