station_id,lat,lon,source,reports,country
USC00203531,42.45,-83.8,ghcn,daily,US
USC00203561,42.15,-84.2167,ghcn,daily,US
USC00203576,41.85,-86.6667,ghcn,daily,US
USC00203580,43.8322,-82.6428,ghcn,daily,US
USC00203585,43.8322,-82.6428,ghcn,daily,US
USC00203616,44.0333,-84.8,ghcn,daily,US
USC00203624,44.65,-83.3,ghcn,daily,US
USC00203627,44.65,-83.3,ghcn,daily,US
USC00203628,44.6819,-83.2808,ghcn,daily,US
USC00203632,43.6747,-86.4239,ghcn,daily,US
USC00203639,46.4908,-87.3544,ghcn,daily,US
USC00203652,42.2,-86.1667,ghcn,daily,US
USC00203661,42.6422,-85.2875,ghcn,daily,US
USC00203663,42.6158,-85.2364,ghcn,daily,US
USC00203698,43.9,-83.2167,ghcn,daily,US
USC00203712,42.4344,-83.9858,ghcn,daily,US
USC00203744,46.665,-88.375,ghcn,daily,US
USC00203749,45.7167,-87.5833,ghcn,daily,US
USC00203769,43.5908,-86.1056,ghcn,daily,US
USC00203785,44.5167,-84.75,ghcn,daily,US
USC00203796,42.6167,-83.6,ghcn,daily,US
USC00203816,45.0592,-83.9011,ghcn,daily,US
USC00203823,41.9353,-84.6411,ghcn,daily,US
USC00203858,42.7989,-86.205,ghcn,daily,US
USC00203860,42.8231,-86.1572,ghcn,daily,US
USC00203913,43.73,-84.3703,ghcn,daily,US
USC00203914,47.1167,-88.5667,ghcn,daily,US
USC00203917,47.1167,-88.55,ghcn,daily,US
USC00203925,42.6353,-85.7611,ghcn,daily,US
USC00203930,44.3122,-84.7747,ghcn,daily,US
USC00203932,44.3119,-84.8922,ghcn,daily,US
USC00203939,43.4167,-85.4833,ghcn,daily,US
USC00203947,42.5939,-83.9325,ghcn,daily,US
USC00203949,42.7,-83.8833,ghcn,daily,US
USC00203962,44.85,-83.6,ghcn,daily,US
USC00203965,43.1,-84.8333,ghcn,daily,US
USC00203969,41.8483,-84.2939,ghcn,daily,US
USC00203973,42.8589,-85.8864,ghcn,daily,US
USC00203982,46.3333,-85.15,ghcn,daily,US
USC00203991,46.4833,-87.8667,ghcn,daily,US
USC00204006,46.8833,-87.8667,ghcn,daily,US
USC00204065,44.6333,-85.7667,ghcn,daily,US
USC00204075,43,-85.0833,ghcn,daily,US
USC00204078,42.9531,-85.0778,ghcn,daily,US
USC00204090,45.7858,-88.0842,ghcn,daily,US
