station_id,lat,lon,source,reports,country
US1COPK0002,39.164,-105.7945,ghcn,daily,US
US1COPK0003,39.4232,-105.4755,ghcn,daily,US
US1COPK0005,39.3303,-106.0611,ghcn,daily,US
US1COPK0006,39.3274,-106.0611,ghcn,daily,US
US1COPK0007,39.5058,-105.5278,ghcn,daily,US
US1COPK0011,39.2392,-105.9297,ghcn,daily,US
US1COPK0012,39.4855,-105.4739,ghcn,daily,US
US1COPK0013,39.2043,-105.8032,ghcn,daily,US
US1COPK0014,39.265,-105.727,ghcn,daily,US
US1COPK0015,39.2323,-106.0516,ghcn,daily,US
US1COPK0016,39.2359,-106.0071,ghcn,daily,US
US1COPK0017,39.2332,-106.0169,ghcn,daily,US
US1COPK0018,39.214,-105.738,ghcn,daily,US
US1COPK0019,39.2253,-105.9944,ghcn,daily,US
US1COPK0021,39.4135,-105.4721,ghcn,daily,US
US1COPK0022,39.2764,-106.0803,ghcn,daily,US
US1COPK0025,39.2088,-106.0385,ghcn,daily,US
US1COPK0026,39.2049,-106.1143,ghcn,daily,US
US1COPK0029,38.9339,-105.7783,ghcn,daily,US
US1COPK0030,39.1629,-106.0394,ghcn,daily,US
US1COPK0031,39.427,-105.4526,ghcn,daily,US
US1COPK0032,39.3906,-105.8474,ghcn,daily,US
US1COPK0033,38.9419,-105.7879,ghcn,daily,US
US1COPK0034,39.0696,-105.604,ghcn,daily,US
US1COPK0035,39.0901,-105.7225,ghcn,daily,US
US1COPK0036,39.1554,-105.7875,ghcn,daily,US
US1COPK0037,38.9997,-105.4534,ghcn,daily,US
US1COPK0038,38.8948,-105.3693,ghcn,daily,US
US1COPK0039,39.0205,-105.494,ghcn,daily,US
US1COPK0040,39.0893,-105.892,ghcn,daily,US
US1COPK0041,38.8826,-105.9084,ghcn,daily,US
US1COPK0042,39.1239,-105.7221,ghcn,daily,US
US1COPK0044,38.8051,-105.3937,ghcn,daily,US
US1COPK0045,38.8652,-105.3729,ghcn,daily,US
US1COPK0046,38.9446,-105.4895,ghcn,daily,US
US1COPK0057,38.8733,-105.6944,ghcn,daily,US
US1COPK0059,38.815,-105.874,ghcn,daily,US
US1COPK0060,39.223,-106.0011,ghcn,daily,US
US1COPK0061,39.2254,-105.7436,ghcn,daily,US
US1COPK0063,38.9988,-105.3132,ghcn,daily,US
US1COPK0064,38.7505,-105.5808,ghcn,daily,US
US1COPK0065,38.8307,-105.3757,ghcn,daily,US
US1COPK0067,38.7487,-105.6236,ghcn,daily,US
US1COPK0068,39.2493,-105.7286,ghcn,daily,US
US1COPK0069,39.4905,-105.5239,ghcn,daily,US
US1COPK0071,38.9061,-105.9333,ghcn,daily,US
US1COPK0073,39.3862,-105.8391,ghcn,daily,US
US1COPK0075,39.4699,-105.3984,ghcn,daily,US
US1COPK0077,39.4671,-105.3995,ghcn,daily,US
US1COPK0078,39.2016,-106.0412,ghcn,daily,US
US1COPK0080,38.9867,-105.4204,ghcn,daily,US
US1COPK0081,39.4406,-105.4213,ghcn,daily,US
US1COPK0083,38.7811,-105.5762,ghcn,daily,US
US1COPK0085,39.2526,-105.9935,ghcn,daily,US
US1COPK0086,39.2419,-106.0738,ghcn,daily,US
US1COPK0088,38.9693,-105.355,ghcn,daily,US
US1COPK0089,39.27,-105.62,ghcn,daily,US
US1COPK0090,38.8468,-105.775,ghcn,daily,US
US1COPK0091,39.4537,-105.4219,ghcn,daily,US
US1COPK0092,39.224,-106.0398,ghcn,daily,US
US1COPK0095,39.4158,-105.5402,ghcn,daily,US
US1COPK0100,39.5024,-105.3993,ghcn,daily,US
US1COPK0101,39.5051,-105.525,ghcn,daily,US
US1COPK0102,39.028,-105.35,ghcn,daily,US
US1COPT0001,39.2535,-107.2412,ghcn,daily,US
US1COPT0004,39.3274,-107.1107,ghcn,daily,US
US1COPT0005,39.1842,-106.8547,ghcn,daily,US
US1COPT0006,39.1947,-106.8212,ghcn,daily,US
US1COPT0007,39.2795,-107.2246,ghcn,daily,US
US1COPT0010,39.2679,-106.8618,ghcn,daily,US
US1COPT0012,39.2536,-106.9031,ghcn,daily,US
US1COPT0013,39.1875,-106.9359,ghcn,daily,US
US1COPU0005,38.2201,-104.6435,ghcn,daily,US
US1COPU0013,38.2863,-104.5789,ghcn,daily,US
US1COPU0014,38.2214,-104.9425,ghcn,daily,US
US1COPU0015,38.3162,-104.5963,ghcn,daily,US
US1COPU0016,38.2426,-104.656,ghcn,daily,US
US1COPU0017,38.299,-104.6018,ghcn,daily,US
US1COPU0018,38.3327,-104.83,ghcn,daily,US
US1COPU0020,38.2417,-104.6525,ghcn,daily,US
US1COPU0021,38.2948,-104.5848,ghcn,daily,US
US1COPU0023,37.9569,-104.8046,ghcn,daily,US
US1COPU0028,38.2357,-104.6621,ghcn,daily,US
US1COPU0029,38.3025,-104.5855,ghcn,daily,US
US1COPU0030,37.94,-104.8652,ghcn,daily,US
US1COPU0031,38.2906,-104.5998,ghcn,daily,US
US1COPU0036,38.32,-104.8148,ghcn,daily,US
US1COPU0037,38.2833,-104.4999,ghcn,daily,US
US1COPU0040,38.296,-104.7761,ghcn,daily,US
US1COPU0041,38.3357,-104.7593,ghcn,daily,US
US1COPU0047,38.2399,-104.6347,ghcn,daily,US
US1COPU0049,37.9375,-104.625,ghcn,daily,US
US1COPU0051,38.1956,-104.3614,ghcn,daily,US
US1COPU0054,38.2656,-104.6067,ghcn,daily,US
US1COPU0055,38.3344,-104.8305,ghcn,daily,US
US1COPU0056,38.2866,-104.5773,ghcn,daily,US
US1COPU0058,38.3307,-104.826,ghcn,daily,US
US1COPU0060,38.27,-104.61,ghcn,daily,US
US1COPU0065,38.3042,-104.744,ghcn,daily,US
US1COPU0067,38.2991,-104.7471,ghcn,daily,US
US1COPU0068,38.0755,-104.9848,ghcn,daily,US
US1COPU0069,38.3131,-104.723,ghcn,daily,US
