station_id,lat,lon,source,reports,country
COYSD,33.258,-116.585,madis,subhourly,US
COZI1,44.288,-115.655,madis,subhourly,US
CPAA2,60.204,-154.702,madis,subhourly,US
CPAT1,35.637,-83.493,madis,subhourly,US
CPBC1,34.451,-119.653,madis,subhourly,US
CPC04,45.732,-119.058,madis,subhourly,US
CPC07,45.483,-120.719,madis,subhourly,US
CPC09,45.719,-118.622,madis,subhourly,US
CPC10,45.721,-119.047,madis,subhourly,US
CPCM8,47.082,-112.73,madis,subhourly,US
CPEC2,40.82,-104.71,madis,subhourly,US
CPFC1,34.4,-119.516,madis,subhourly,US
CPFN7,34.404,-78.294,madis,subhourly,US
CPFO3,44.157,-118.471,madis,subhourly,US
CPGM7,37.302,-89.518,madis,subhourly,US
CPGT2,30.518,-95.095,madis,subhourly,US
CPKA2,65.192,-147.5,madis,subhourly,US
CPKF1,28.066,-82.566,madis,subhourly,US
CPKW4,44.403,-107.061,madis,subhourly,US
CPLC1,38.693,-120.042,madis,subhourly,US
CPLO2,36.887,-95.953,madis,subhourly,US
CPMC2,39.49,-106.171,madis,subhourly,US
CPMG1,34.609,-84.131,madis,subhourly,US
CPNW2,39.471,-78.344,madis,subhourly,US
CPOW1,47.989,-120.298,madis,subhourly,US
CPOW2,39.285,-78.393,madis,subhourly,US
CPPC1,37.998,-121.856,madis,subhourly,US
CPPC2,38.664,-105.278,madis,subhourly,US
CPPN5,32.927,-103.857,madis,subhourly,US
CPPT2,33.475,-95.588,madis,subhourly,US
CPPW1,47.463,-121.211,madis,subhourly,US
CPRC1,38.862,-121.219,madis,subhourly,US
CPRT1,35.004,-84.387,madis,subhourly,US
CPRV2,36.883,-82.617,madis,subhourly,US
CPRW4,42.854,-106.331,madis,subhourly,US
CPSC2,38.418,-108.382,madis,subhourly,US
CPSW2,38.084,-80.12,madis,subhourly,US
CPTC2,38.459,-109.047,madis,subhourly,US
CPTR1,41.717,-71.343,madis,subhourly,US
CPTT2,29.772,-95.147,madis,subhourly,US
CPTW4,42.774,-106.175,madis,subhourly,US
CPVP1,41.593,-79.836,madis,subhourly,US
CPWA3,34.804,-112.878,madis,subhourly,US
CPWC1,34.589,-118.657,madis,subhourly,US
CPWT2,30.031,-95.33,madis,subhourly,US
CPXC1,35.17,-120.74,madis,subhourly,US
CQ147,37.739,-122.39,madis,subhourly,US
CQ180,39.327,-120.185,madis,subhourly,US
CQ184,39.94,-120.944,madis,subhourly,US
CQ185,40.31,-121.228,madis,subhourly,US
CQ236,39.813,-120.471,madis,subhourly,US
CQ245,36.326,-117.955,madis,subhourly,US
CQ246,36.458,-117.852,madis,subhourly,US
CQ247,36.608,-118.048,madis,subhourly,US
CQ248,36.543,-117.942,madis,subhourly,US
CQ249,36.362,-118.011,madis,subhourly,US
CQ250,36.368,-117.898,madis,subhourly,US
CQ251,38.07,-118.948,madis,subhourly,US
CQ252,36.266,-117.992,madis,subhourly,US
CQ253,36.488,-117.871,madis,subhourly,US
CQ254,37.646,-118.967,madis,subhourly,US
CQ255,37.366,-118.35,madis,subhourly,US
CQAG,54.4,-169,madis,subhourly,US
CQBM5,47.26,-91.845,madis,subhourly,US
CQCO,56.5,-179.8,madis,subhourly,US
CQCT2,32.32,-99.476,madis,subhourly,US
CQCX,53.9,-173.6,madis,subhourly,US
CQEE,33.1,-126.1,madis,subhourly,US
CQFO3,42.577,-121.894,madis,subhourly,US
CQFS,48,-163.5,madis,subhourly,US
CQIF2,36.7,131.8,madis,subhourly,US
CQIN9,39.3,-176.3,madis,subhourly,US
CQIX5,16.2,-84,madis,subhourly,US
CQRM5,46.896,-92.515,madis,subhourly,US
CQYN,53.9,-161.1,madis,subhourly,US
CQZW,51.2,-141.6,madis,subhourly,US
CRA,43.429,-113.538,madis,subhourly,US
CRAC1,34.318,-117.842,madis,subhourly,US
CRAC2,40.493,-107.522,madis,subhourly,US
CRAF1,29.106,-81.629,madis,subhourly,US
CRAI1,46.563,-115.288,madis,subhourly,US
CRAI4,41.677,-91.599,madis,subhourly,US
CRAK2,36.824,-84.19,madis,subhourly,US
CRAW2,38.291,-80.641,madis,subhourly,US
CRBC1,38.732,-121.279,madis,subhourly,US
CRBI1,44.437,-111.993,madis,subhourly,US
CRBW2,37.478,-81.128,madis,subhourly,US
CRCA3,35.804,-112.426,madis,subhourly,US
CRCC1,38.306,-121.424,madis,subhourly,US
CRCF1,28.047,-82.759,madis,subhourly,US
CRCO1,39.601,-82.955,madis,subhourly,US
CRCO3,44.239,-120.863,madis,subhourly,US
CRCP1,40.714,-79.508,madis,subhourly,US
CRDN5,33.54,-103.24,madis,subhourly,US
CRDN7,36.024,-78.689,madis,subhourly,US
CRDO1,40.583,-82.989,madis,subhourly,US
CRDU1,41.176,-111.406,madis,subhourly,US
CREA2,62.124,-141.847,madis,subhourly,US
CREI2,41.449,-87.622,madis,subhourly,US
CREK2,38.247,-84.055,madis,subhourly,US
CREW2,38.951,-81.257,madis,subhourly,US
CRFT2,31.556,-97.356,madis,subhourly,US
CRFW2,39.677,-79.772,madis,subhourly,US
CRGA2,55.474,-133.138,madis,subhourly,US
CRGA4,36.402,-90.541,madis,subhourly,US
CRGC1,39.939,-122.17,madis,subhourly,US
CRHA2,64.86,-146.803,madis,subhourly,US
CRHC1,34.356,-117.876,madis,subhourly,US
CRIC1,33.426,-117.569,madis,subhourly,US
CRIK2,38.769,-84.602,madis,subhourly,US
CRISD,33.474,-117.551,madis,subhourly,US
CRIV2,38.061,-79.4,madis,subhourly,US
CRIWW,38.479,-122.793,madis,subhourly,US
CRJC1,33.804,-118.312,madis,subhourly,US
CRKA4,35.468,-93.463,madis,subhourly,US
CRKG1,33.965,-84.265,madis,subhourly,US
CRKI1,46.033,-116.898,madis,subhourly,US
CRKK2,38.383,-83.034,madis,subhourly,US
CRKO1,39.635,-81.504,madis,subhourly,US
CRKT1,36.169,-83.498,madis,subhourly,US
CRKU1,39.893,-111.252,madis,subhourly,US
CRLC1,36.777,-118.426,madis,subhourly,US
CRLC3,42.006,-73.037,madis,subhourly,US
CRLF1,25.975,-80.67,madis,subhourly,US
CRLK2,38.12,-83.534,madis,subhourly,US
CRLL1,30.241,-92.348,madis,subhourly,US
CRLM5,46.669,-94.111,madis,subhourly,US
CRLN7,35.163,-80.88,madis,subhourly,US
CRLNV,39.23,-120.003,madis,subhourly,US
CRLO2,35.012,-99.903,madis,subhourly,US
CRMI1,43.465,-113.558,madis,subhourly,US
CRMN7,35.116,-80.914,madis,subhourly,US
CRMW2,38.456,-80.955,madis,subhourly,US
CRN,38.29,-111.262,madis,subhourly,US
CRNM4,45.909,-87.214,madis,subhourly,US
CRNO1,39.603,-82.089,madis,subhourly,US
CRNV2,37.805,-79.324,madis,subhourly,US
CRNW2,38.737,-81.849,madis,subhourly,US
CROM4,43.435,-85.665,madis,subhourly,US
CROV2,38.1,-78.785,madis,subhourly,US
CROW2,39.208,-81.159,madis,subhourly,US
CRPC1,38.593,-121.369,madis,subhourly,US
CRPO3,44.176,-120.588,madis,subhourly,US
CRRC2,37.721,-107.266,madis,subhourly,US
CRRI4,42.482,-95.793,madis,subhourly,US
CRRM7,37.181,-91.118,madis,subhourly,US
CRRM8,44.962,-111.294,madis,subhourly,US
CRRS2,43.778,-103.641,madis,subhourly,US
CRRV2,38.935,-77.253,madis,subhourly,US
CRSC2,40.167,-107.058,madis,subhourly,US
CRSM,48.188,-114.128,madis,subhourly,US
CRSN2,40.46,-115.85,madis,subhourly,US
CRSN7,35.418,-82.812,madis,subhourly,US
CRSO1,40.842,-80.669,madis,subhourly,US
CRSO3,44.367,-121.139,madis,subhourly,US
CRSW4,43.421,-104.131,madis,subhourly,US
CRTA3,34.496,-111.574,madis,subhourly,US
CRTI1,43.462,-113.556,madis,subhourly,US
CRTNV,38.818,-115.283,madis,subhourly,US
CRTP1,41.103,-79.285,madis,subhourly,US
CRTV2,36.631,-80.146,madis,subhourly,US
CRUA2,69.361,-152.122,madis,subhourly,US
CRVA2,60.558,-145.753,madis,subhourly,US
CRVC1,37.737,-118.997,madis,subhourly,US
CRVC2,37.887,-107.206,madis,subhourly,US
CRVI4,41.725,-91.528,madis,subhourly,US
CRVN7,35.874,-82.319,madis,subhourly,US
CRVO,44.634,-123.19,madis,subhourly,US
CRVSD,32.784,-116.723,madis,subhourly,US
CRWC1,41.893,-120.752,madis,subhourly,US
CRWC2,39.352,-107.095,madis,subhourly,US
CRWI3,40.049,-86.899,madis,subhourly,US
CRWM7,36.649,-93.744,madis,subhourly,US
CRWO2,35.708,-99.905,madis,subhourly,US
CRWP1,40.954,-78.528,madis,subhourly,US
CRWV2,37.321,-80.272,madis,subhourly,US
CRWW1,46.661,-122.983,madis,subhourly,US
CRWW4,41.229,-105.383,madis,subhourly,US
CRXC1,34.109,-118.936,madis,subhourly,US
CRYM8,46.789,-109.512,madis,subhourly,US
CRYN6,41.917,-74.6,madis,subhourly,US
CRYP1,41.91,-79.646,madis,subhourly,US
CRYV2,36.888,-76.338,madis,subhourly,US
CRZA3,33.986,-110.28,madis,subhourly,US
CRZC1,41.976,-123.612,madis,subhourly,US
CSBFL,35.347,-119.1,madis,subhourly,US
CSBN8,48.968,-104.002,madis,subhourly,US
CSBOR,43.4,-124.25,madis,subhourly,US
CSBT2,29.271,-103.301,madis,subhourly,US
CSBU1,39.527,-111.851,madis,subhourly,US
CSBV2,38.135,-79.865,madis,subhourly,US
CSCC2,37.651,-107.806,madis,subhourly,US
CSCI1,44.525,-116.05,madis,subhourly,US
CSCM5,45.531,-93.752,madis,subhourly,US
CSCO1,40.104,-82.884,madis,subhourly,US
CSCO3,42.533,-122.177,madis,subhourly,US
CSCP1,41.171,-79.241,madis,subhourly,US
CSCS1,33.861,-79.041,madis,subhourly,US
CSDC1,34.155,-119.073,madis,subhourly,US
CSEA1,34.794,-86.519,madis,subhourly,US
CSFO3,44.355,-120.134,madis,subhourly,US
CSFS1,34.663,-80.212,madis,subhourly,US
CSFT1,36.369,-83.899,madis,subhourly,US
CSGP1,41.833,-80.217,madis,subhourly,US
CSHL1,32.013,-93.353,madis,subhourly,US
CSHO1,40.248,-81.873,madis,subhourly,US
CSHW1,47.424,-123.22,madis,subhourly,US
CSJC1,34.438,-118.612,madis,subhourly,US
CSLC1,35.32,-120.721,madis,subhourly,US
CSMC1,35.942,-120.328,madis,subhourly,US
CSMN5,32.779,-105.82,madis,subhourly,US
CSNA2,62.078,-142.054,madis,subhourly,US
CSP ,58.2,-136.633,isd,hourly,US
CSPA2,58.21,-136.63,madis,subhourly,US
CSPC1,33.446,-117.419,madis,subhourly,US
CSPS2,43.729,-103.354,madis,subhourly,US
CSPU1,37.973,-111.834,madis,subhourly,US
CSPW4,42.734,-106.319,madis,subhourly,US
CSQG1,34.619,-83.529,madis,subhourly,US
CSRM5,46.095,-96.411,madis,subhourly,US
CSRW2,39.634,-80.323,madis,subhourly,US
CSSC1,39.326,-120.368,madis,subhourly,US
CSSK1,38.027,-96.639,madis,subhourly,US
CSSL,39.326,-120.367,madis,subhourly,US
CSTC1,39.872,-121.769,madis,subhourly,US
CSTM3,42.288,-72.865,madis,subhourly,US
CSTM7,38.646,-90.527,madis,subhourly,US
CSTO3,43.59,-122.06,madis,subhourly,US
CSTSD,32.812,-116.853,madis,subhourly,US
CSTW2,40.617,-80.546,madis,subhourly,US
CSU01,40.155,-103.142,madis,subhourly,US
CSU02,40.569,-104.72,madis,subhourly,US
CSU03,38.217,-104.341,madis,subhourly,US
CSU04,38.832,-106.129,madis,subhourly,US
CSU05,40.595,-104.319,madis,subhourly,US
CSU06,38.328,-108.855,madis,subhourly,US
CSU07,39.265,-102.109,madis,subhourly,US
CSU08,39.337,-102.196,madis,subhourly,US
CSU09,39.362,-107.208,madis,subhourly,US
CSU10,40.826,-105.267,madis,subhourly,US
CSU11,38.432,-105.178,madis,subhourly,US
CSU12,40.866,-106.336,madis,subhourly,US
CSU13,37.707,-106.144,madis,subhourly,US
CSU14,37.829,-106.038,madis,subhourly,US
CSU15,37.225,-108.673,madis,subhourly,US
CSU16,37.727,-108.954,madis,subhourly,US
CSU17,38.84,-107.973,madis,subhourly,US
CSU18,39.18,-108.7,madis,subhourly,US
CSU19,40.595,-105.137,madis,subhourly,US
CSU20,40.653,-105,madis,subhourly,US
CSU21,40.001,-104.849,madis,subhourly,US
CSU22,38.135,-104.032,madis,subhourly,US
CSU23,40.449,-104.638,madis,subhourly,US
CSU24,38.613,-106.901,madis,subhourly,US
CSU25,40.546,-106.388,madis,subhourly,US
CSU26,38.07,-102.09,madis,subhourly,US
CSU27,38.136,-102.241,madis,subhourly,US
CSU28,37.289,-104.313,madis,subhourly,US
CSU29,38.792,-107.792,madis,subhourly,US
CSU30,40.672,-102.647,madis,subhourly,US
CSU31,40.499,-107.181,madis,subhourly,US
CSU32,40.491,-102.089,madis,subhourly,US
CSU33,39.731,-102.302,madis,subhourly,US
CSU34,39.655,-102.621,madis,subhourly,US
CSU35,40.377,-104.532,madis,subhourly,US
CSU36,40.363,-104.478,madis,subhourly,US
CSU37,37.981,-102.596,madis,subhourly,US
CSU38,37.98,-102.713,madis,subhourly,US
CSU39,38.154,-102.599,madis,subhourly,US
CSU40,40.613,-106.3,madis,subhourly,US
CSU41,40.476,-104.707,madis,subhourly,US
CSU42,37.255,-105.964,madis,subhourly,US
CSU43,38.078,-103.366,madis,subhourly,US
CSU44,40.335,-104.63,madis,subhourly,US
CSU45,38.148,-102.859,madis,subhourly,US
CSU46,37.322,-108.338,madis,subhourly,US
CSU47,38.547,-107.914,madis,subhourly,US
CSU48,39.042,-108.46,madis,subhourly,US
CSU49,38.635,-107.964,madis,subhourly,US
CSU50,40.425,-102.475,madis,subhourly,US
CSU51,40.313,-104.727,madis,subhourly,US
CSU52,38.412,-104.998,madis,subhourly,US
CSU53,38.039,-103.695,madis,subhourly,US
CSU54,37.142,-105.611,madis,subhourly,US
CSU55,39.119,-102.925,madis,subhourly,US
CSU56,38.544,-102.503,madis,subhourly,US
CSU57,39.567,-107.693,madis,subhourly,US
CSU58,39.299,-102.522,madis,subhourly,US
CSU59,37.189,-108.935,madis,subhourly,US
CSU60,38.15,-105.499,madis,subhourly,US
CSU61,40.139,-106.415,madis,subhourly,US
CSU63,40.219,-102.265,madis,subhourly,US
CSU64,37.529,-108.724,madis,subhourly,US
CSU65,37.248,-108.687,madis,subhourly,US
CSU66,40.15,-102.724,madis,subhourly,US
CSU67,40.768,-103.045,madis,subhourly,US
CSU68,39.354,-105.811,madis,subhourly,US
CSU70,38.734,-108.118,madis,subhourly,US
CSU71,39.786,-103.798,madis,subhourly,US
CSU73,39.55,-104.811,madis,subhourly,US
CSU74,38.571,-106.043,madis,subhourly,US
CSU75,40.463,-103.028,madis,subhourly,US
CSU76,37.161,-102.122,madis,subhourly,US
CSU78,38.223,-104.461,madis,subhourly,US
CSU79,39.634,-106.947,madis,subhourly,US
CSU80,39.199,-107.99,madis,subhourly,US
CSVC1,34.408,-119.371,madis,subhourly,US
CSVT1,36.014,-85.134,madis,subhourly,US
CSWC1,36.411,-118.809,madis,subhourly,US
CSXC1,41.831,-123.876,madis,subhourly,US
CSZC1,41.781,-120.319,madis,subhourly,US
CT41,41.217,-73.255,madis,subhourly,US
CT71,41.708,-72.802,madis,subhourly,US
CTAG,48.65,-93.433,isd,hourly,US
CTAND,41.791,-122.589,madis,subhourly,US
CTANT,40.885,-122.383,madis,subhourly,US
CTBBS,41.355,-122.353,madis,subhourly,US
CTBOG,40.586,-121.088,madis,subhourly,US
CTBSN,40.654,-122.755,madis,subhourly,US
CTCS2,44.014,-103.83,madis,subhourly,US
CTCT2,33.499,-95.051,madis,subhourly,US
CTDUN,41.21,-122.275,madis,subhourly,US
CTDWW,38.408,-121.523,madis,subhourly,US
CTEC2,38.7,-106.368,madis,subhourly,US
CTENV,40.723,-116.017,madis,subhourly,US
CTFN7,35.578,-83.261,madis,subhourly,US
CTFO1,39.329,-83.476,madis,subhourly,US
CTFPE,40.39,-120.79,madis,subhourly,US
CTFW2,40.093,-80.602,madis,subhourly,US
CTFYP,40.36,-120.865,madis,subhourly,US
CTGC1,33.372,-117.36,madis,subhourly,US
CTHAT,40.852,-121.762,madis,subhourly,US
CTHG1,34.577,-83.636,madis,subhourly,US
CTHLT,41.993,-122.609,madis,subhourly,US
CTHN6,42.035,-74.899,madis,subhourly,US
CTHRN,41.91,-122.568,madis,subhourly,US
CTHS1,35.107,-81.043,madis,subhourly,US
CTHT1,36.248,-85.955,madis,subhourly,US
CTIN7,35.018,-76.314,madis,subhourly,US
CTKF1,28.616,-80.693,madis,subhourly,US
CTKR,49.78,-94.38,madis,subhourly,US
CTKT2,29.877,-100.897,madis,subhourly,US
CTKW1,46.479,-123.297,madis,subhourly,US
CTLN2,38.904,-114.814,madis,subhourly,US
CTLP1,40.116,-78.813,madis,subhourly,US
CTLV2,38.223,-79.815,madis,subhourly,US
CTMM4,46.334,-86.92,madis,subhourly,US
CTMSD,32.783,-116.55,madis,subhourly,US
CTMU1,37.984,-112.639,madis,subhourly,US
CTMV2,37.298,-81.909,madis,subhourly,US
CTNC1,40.317,-122.881,madis,subhourly,US
CTNK2,36.8,-87.967,madis,subhourly,US
CTNM2,39.24,-76.848,madis,subhourly,US
CTNN7,35.549,-82.829,madis,subhourly,US
CTNT2,31.786,-97.568,madis,subhourly,US
CTOC1,36.991,-121.805,madis,subhourly,US
CTOMS,40.739,-122.98,madis,subhourly,US
CTPC2,39.419,-105.084,madis,subhourly,US
CTRC1,37.467,-121.876,madis,subhourly,US
CTRG1,34.614,-84.671,madis,subhourly,US
CTSK2,37.111,-83.249,madis,subhourly,US
CTSNS,41.269,-122.211,madis,subhourly,US
CTSP1,40.581,-78.605,madis,subhourly,US
CTSPG,39.912,-120.812,madis,subhourly,US
CTTS1,34.018,-81.085,madis,subhourly,US
CTTS2,43.969,-101.767,madis,subhourly,US
CTUA2,61.274,-142.621,madis,subhourly,US
CTVG1,34.143,-84.839,madis,subhourly,US
CTVI2,39.703,-88.386,madis,subhourly,US
CTVOL,40.942,-122.427,madis,subhourly,US
CTWDA,41.473,-122.453,madis,subhourly,US
CTWED,41.429,-122.399,madis,subhourly,US
CTWG1,33.996,-85.155,madis,subhourly,US
CTWN4,39.813,-74.425,madis,subhourly,US
CTWNV,40.72,-116.011,madis,subhourly,US
CTWP1,40.904,-75.679,madis,subhourly,US
CTZC2,37.344,-108.593,madis,subhourly,US
CTZM7,39.525,-91.644,madis,subhourly,US
CUCN7,35.289,-83.181,madis,subhourly,US
CUCU1,40.357,-111.09,madis,subhourly,US
CUET2,29.09,-97.329,madis,subhourly,US
CUGW1,46.056,-122.293,madis,subhourly,US
CUHC2,37.092,-104.919,madis,subhourly,US
CULC2,37.209,-105.2,madis,subhourly,US
CULP1,41.105,-79.392,madis,subhourly,US
CUMC1,38.028,-122.197,madis,subhourly,US
CUMC2,37.019,-106.452,madis,subhourly,US
CUMM6,34.304,-88.371,madis,subhourly,US
CUMW1,47.277,-121.671,madis,subhourly,US
CUPC1,34.239,-119.008,madis,subhourly,US
CUSL1,30.494,-90.169,madis,subhourly,US
CUSN7,35.142,-83.294,madis,subhourly,US
CUTM5,47.536,-94.054,madis,subhourly,US
CUTX,62.406,-150.262,madis,subhourly,US
CUUC1,34.806,-119.014,madis,subhourly,US
CUWN7,35.316,-83.207,madis,subhourly,US
CUXA1,34.195,-86.796,madis,subhourly,US
CVAC1,32.64,-117.086,madis,subhourly,US
CVAI1,43.96,-115.844,madis,subhourly,US
CVAN2,40.868,-114.969,madis,subhourly,US
CVBC1,37.38,-120.077,madis,subhourly,US
CVCC1,37.68,-122.079,madis,subhourly,US
CVD ,30.35,-87.267,isd,hourly,US
CVDA3,34.614,-111.843,madis,subhourly,US
CVDN2,38.993,-119.804,madis,subhourly,US
CVDO1,39.137,-84.608,madis,subhourly,US
CVEC1,34.194,-116.913,madis,subhourly,US
CVEL1,30.476,-90.089,madis,subhourly,US
CVET2,33.526,-96.807,madis,subhourly,US
CVEW2,38.567,-79.425,madis,subhourly,US
CVFO3,42.779,-123.735,madis,subhourly,US
CVGT2,32.181,-97.256,madis,subhourly,US
CVL ,40.917,-111.4,isd,hourly,US
CVLG1,34.163,-84.728,madis,subhourly,US
CVLM2,38.652,-76.816,madis,subhourly,US
CVLO1,39.621,-84.14,madis,subhourly,US
CVLO2,36.395,-95.811,madis,subhourly,US
CVMC1,36.2,-118.268,madis,subhourly,US
CVMN2,39.156,-114.557,madis,subhourly,US
CVMV2,37.043,-80.981,madis,subhourly,US
CVMW2,38.929,-79.202,madis,subhourly,US
CVNC1,34.194,-116.914,madis,subhourly,US
CVPW2,39.013,-79.474,madis,subhourly,US
CVRC1,34.005,-118.413,madis,subhourly,US
CVRNV,39.048,-119.947,madis,subhourly,US
CVSC1,38.198,-120.367,madis,subhourly,US
CVSO1,39.276,-84.444,madis,subhourly,US
CVSO3,44.418,-123.326,madis,subhourly,US
CVTM2,39.061,-76.928,madis,subhourly,US
CVTO1,39.188,-84.655,madis,subhourly,US
CVTS,48.767,-123.117,isd,hourly,US
CVWO2,35.425,-96.196,madis,subhourly,US
CVXSD,32.602,-117.058,madis,subhourly,US
CVYU1,37.661,-112.741,madis,subhourly,US
CWAQ,49.05,-105.483,isd,hourly,US
CWBF1,27.978,-82.832,madis,subhourly,US
CWCI,47.333,-85.833,isd,hourly,US
CWCT2,30.078,-97.555,madis,subhourly,US
CWD,36.484,-118.178,madis,subhourly,US
CWDC1,37.482,-118.176,madis,subhourly,US
CWDI2,39.23,-88.842,madis,subhourly,US
CWDSD,32.701,-116.368,madis,subhourly,US
CWDW2,37.403,-81.648,madis,subhourly,US
