station_id,lat,lon,source,reports,country
BBM,45.816,-110.912,madis,subhourly,US
BBMI2,41.741,-88.383,madis,subhourly,US
BBMID,45.816,-110.922,madis,subhourly,US
BBMT2,29.765,-95.361,madis,subhourly,US
BBN,40.891,-111.851,madis,subhourly,US
BBNC1,39.31,-120.52,madis,subhourly,US
BBNL1,30.322,-89.935,madis,subhourly,US
BBNT2,30.828,-98.262,madis,subhourly,US
BBOV1,42.841,-72.549,madis,subhourly,US
BBOW3,43.471,-89.826,madis,subhourly,US
BBRA3,35.755,-112.338,madis,subhourly,US
BBRC2,37.496,-107.729,madis,subhourly,US
BBRK2,37.709,-83.132,madis,subhourly,US
BBRL1,30.358,-91.108,madis,subhourly,US
BBRN7,35.683,-80.607,madis,subhourly,US
BBRO1,39.252,-83.349,madis,subhourly,US
BBSA3,34.457,-111.406,madis,subhourly,US
BBSBT,42.97,-110.619,madis,subhourly,US
BBSLH,45.802,-110.931,madis,subhourly,US
BBST2,29.761,-95.409,madis,subhourly,US
BBSW4,42.964,-110.61,madis,subhourly,US
BBVK2,36.862,-83.887,madis,subhourly,US
BBWT2,29.695,-95.557,madis,subhourly,US
BBYC1,38.321,-123.075,madis,subhourly,US
BBYV2,36.672,-75.916,madis,subhourly,US
BCAO1,38.882,-83.885,madis,subhourly,US
BCAT2,33.474,-97.863,madis,subhourly,US
BCBA3,34.542,-113.444,madis,subhourly,US
BCBC1,37.067,-118.77,madis,subhourly,US
BCBNV,39.341,-119.804,madis,subhourly,US
BCCA4,35.979,-93.043,madis,subhourly,US
BCCC2,37.589,-103.648,madis,subhourly,US
BCCM6,30.662,-89.796,madis,subhourly,US
BCCM7,36.671,-94.604,madis,subhourly,US
BCCN2,35.981,-114.847,madis,subhourly,US
BCCO2,35.785,-94.856,madis,subhourly,US
BCCT2,30.263,-97.772,madis,subhourly,US
BCCV2,37.981,-78.953,madis,subhourly,US
BCDC2,39.651,-105.134,madis,subhourly,US
BCDO2,34.638,-94.613,madis,subhourly,US
BCDO3,42.407,-122.266,madis,subhourly,US
BCDW1,46.772,-122.923,madis,subhourly,US
BCEO1,39.907,-82.526,madis,subhourly,US
BCET2,30.487,-97.81,madis,subhourly,US
BCFI1,44.386,-115.55,madis,subhourly,US
BCFO3,44.598,-119.308,madis,subhourly,US
BCHA2,64.316,-146.692,madis,subhourly,US
BCHC1,36.126,-118.309,madis,subhourly,US
BCHN5,33.773,-106.099,madis,subhourly,US
BCHN6,41.541,-73.95,madis,subhourly,US
BCHT2,32.752,-97.289,madis,subhourly,US
BCJC1,38.55,-122.49,madis,subhourly,US
BCKC2,38.183,-103.766,madis,subhourly,US
BCKO1,39.905,-82.528,madis,subhourly,US
BCKP1,40.336,-78.699,madis,subhourly,US
BCKT2,30.037,-97.314,madis,subhourly,US
BCLS1,33.953,-78.72,madis,subhourly,US
BCLT2,30.586,-97.881,madis,subhourly,US
BCMA4,34.881,-92.681,madis,subhourly,US
BCMN7,36.128,-79.662,madis,subhourly,US
BCNC1,34.208,-116.622,madis,subhourly,US
BCNN7,35.366,-83.311,madis,subhourly,US
BCNV2,38.786,-77.296,madis,subhourly,US
BCOC1,36.24,-121.601,madis,subhourly,US
BCOT2,30.162,-98.382,madis,subhourly,US
BCP,39.99,-112.544,madis,subhourly,US
BCPN3,43.83,-71.288,madis,subhourly,US
BCPN7,36.093,-81.634,madis,subhourly,US
BCPT1,36.018,-84.052,madis,subhourly,US
BCRA4,35.82,-91.781,madis,subhourly,US
BCRK2,37.16,-83.565,madis,subhourly,US
BCRN7,35.435,-83.442,madis,subhourly,US
BCRO1,41.659,-84.249,madis,subhourly,US
BCRS1,34.244,-79.745,madis,subhourly,US
BCRS2,45.516,-103.302,madis,subhourly,US
BCRU1,39.279,-109.221,madis,subhourly,US
BCRV2,37.119,-80.784,madis,subhourly,US
BCSA3,31.862,-110.691,madis,subhourly,US
BCSC1,39.383,-120.099,madis,subhourly,US
BCSN2,39.291,-117.115,madis,subhourly,US
BCST2,30.54,-97.752,madis,subhourly,US
BCT ,26.366,-80.1,isd,hourly,US
BCTA2,65.393,-145.712,madis,subhourly,US
BCUT2,29.418,-99.605,madis,subhourly,US
BCVC2,39.599,-106.511,madis,subhourly,US
BCVN7,35.451,-82.287,madis,subhourly,US
BCVV2,38.042,-79.882,madis,subhourly,US
BCWG1,33.118,-81.964,madis,subhourly,US
BCYC1,39.276,-120.708,madis,subhourly,US
BCYM4,44.665,-83.588,madis,subhourly,US
BCYN2,35.79,-115.03,madis,subhourly,US
BCYV2,37.032,-80.029,madis,subhourly,US
BCZ02,40.014,-105.468,madis,subhourly,US
BCZ03,40.011,-105.471,madis,subhourly,US
BCZU1,40.845,-110.661,madis,subhourly,US
BDAC1,33.891,-117.924,madis,subhourly,US
BDAN5,33.821,-106.882,madis,subhourly,US
BDAT2,29.724,-99.07,madis,subhourly,US
BDBK2,37.335,-82.98,madis,subhourly,US
BDBN4,40.561,-74.549,madis,subhourly,US
BDCL1,30.483,-92.491,madis,subhourly,US
BDCN7,35.481,-82.697,madis,subhourly,US
BDCT2,31.605,-99.056,madis,subhourly,US
BDDC1,34.17,-117.81,madis,subhourly,US
BDEK2,38.476,-82.634,madis,subhourly,US
BDEM6,31.411,-90.847,madis,subhourly,US
BDF ,41.233,-89.617,isd,hourly,US
BDFI4,40.661,-94.716,madis,subhourly,US
BDFO3,45.217,-123.536,madis,subhourly,US
BDGER,39.344,-108.938,madis,subhourly,US
BDGN7,35.62,-82.829,madis,subhourly,US
BDGU1,37.267,-109.607,madis,subhourly,US
BDHK2,38.354,-83.715,madis,subhourly,US
BDIC2,40.026,-104.824,madis,subhourly,US
BDKW2,39.105,-79.426,madis,subhourly,US
BDLM4,42.663,-85.647,madis,subhourly,US
BDLM8,45.663,-112.809,madis,subhourly,US
BDMA3,36.917,-113.926,madis,subhourly,US
BDMC1,38.904,-120.705,madis,subhourly,US
BDMV2,37.185,-82.042,madis,subhourly,US
BDNW2,39.35,-77.875,madis,subhourly,US
BDOC1,41.054,-120.338,madis,subhourly,US
BDPM7,36.973,-89.158,madis,subhourly,US
BDRM5,46.862,-94.729,madis,subhourly,US
BDRN4,40.082,-74.87,madis,subhourly,US
BDSN2,36.08,-115.39,madis,subhourly,US
BDSW1,48.981,-117.358,madis,subhourly,US
BDTT2,30.263,-98.629,madis,subhourly,US
BDTV2,36.851,-83.024,madis,subhourly,US
BDVA2,60.494,-149.757,madis,subhourly,US
BDWC1,34.158,-117.963,madis,subhourly,US
BDWM4,43.876,-85.851,madis,subhourly,US
BDWP1,40.383,-79.956,madis,subhourly,US
BDWT2,32.25,-96.647,madis,subhourly,US
BDYC1,40.617,-122.567,madis,subhourly,US
BDZC1,38.314,-123.06,madis,subhourly,US
BEAC1,34.186,-118.929,madis,subhourly,US
BEAI2,40.016,-90.428,madis,subhourly,US
BEAN1,40.256,-96.746,madis,subhourly,US
BEAO1,40.671,-81.588,madis,subhourly,US
BEAP1,40.763,-80.315,madis,subhourly,US
BEAS2,43.467,-103.306,madis,subhourly,US
BEAW2,39.407,-80.929,madis,subhourly,US
BEBC1,37.358,-120.235,madis,subhourly,US
BECC1,34.194,-118.656,madis,subhourly,US
BECC2,38.822,-104.888,madis,subhourly,US
BECI1,43.744,-113.938,madis,subhourly,US
BECW4,44.149,-111.045,madis,subhourly,US
BEDC1,33.877,-117.99,madis,subhourly,US
BEDO3,43.804,-121.948,madis,subhourly,US
BEEW2,38.2,-81.62,madis,subhourly,US
BEFK2,37.251,-82.62,madis,subhourly,US
BEFM8,47.5,-112.9,madis,subhourly,US
BEFS2,44.737,-103.674,madis,subhourly,US
BEHM5,43.638,-94.114,madis,subhourly,US
BEKC2,38.443,-105.961,madis,subhourly,US
BEKN7,36.161,-81.885,madis,subhourly,US
BEKW2,38.843,-80.442,madis,subhourly,US
