1575265600,317
1575268802,128
1575270722,128
1575272642,128
1575274562,128
1575276482,128
1575278402,128
1575280322,128
1575282242,128
1575284162,128
1575286082,128
1575286562,128
1575287042,128
1575287522,128
1575288002,128
1575288122,128
1575288242,128
1575288362,128
1575288482,128
1575288602,128
1575288722,128
1575288842,128
1575288962,128
1575289082,128
1575289202,128
1575289322,265
1575289442,265
1575289562,265
1575289682,298
1575289802,317
1575289922,331
1575289982,345
1575290042,353
1575290102,363
1575290162,371
1575290222,382
1575290282,394
1575290342,402
1575290402,411
1575290462,418
1575290522,426
1575290582,436
1575290642,446
1575290702,453
1575290762,462
1575290822,468
1575290882,476
1575290942,485
1575291002,494
1575291062,503
1575291122,511
1575291182,519
1575291242,527
1575291302,534
1575291362,542
1575291422,546
1575291482,551
1575291542,557
1575291602,564
1575291662,570
1575291722,575
1575291782,581
1575291842,586
1575291902,590
1575291962,595
1575292022,599
1575292082,603
1575292142,607
1575292202,611
1575292262,614
1575292322,617
1575292382,620
1575292442,623
1575292502,626
1575292562,628
1575292622,631
1575292682,633
1575292742,636
1575292802,638
1575292862,640
1575292922,642
1575292982,644
1575293042,646
1575293102,648
1575293162,649
1575293222,651
1575293282,653
1575293342,655
1575293402,656
1575293462,658
1575293522,660
1575293582,661
1575293642,662
1575293702,663
1575293762,665
1575293882,667
1575294002,669
1575294122,671
1575294242,673
1575294362,674
1575294482,676
1575294602,678
1575294722,679
1575294842,681
1575294962,682
1575295082,684
1575295202,691
1575295322,704
1575295442,692
1575295562,706
1575295682,712
1575296162,707
1575296642,704
1575297122,709
1575297602,708
1575299522,722
1575301442,757
1575303362,754
1575305282,752
1575307202,721
1575309122,753
1575311680,731
1575313600,740
1575315520,724
1575317440,710
1575319360,730
1575319840,699
1575320320,698
1575320800,689
1575321280,690
1575321400,687
1575321520,685
1575321640,683
1575321760,684
1575321880,681
1575322000,677
1575322120,676
1575322240,674
1575322360,672
1575322480,670
1575322600,668
1575322720,667
1575322840,664
1575322960,662
1575323080,660
1575323200,657
1575323260,656
1575323320,655
1575323380,653
1575323440,652
1575323500,651
1575323560,649
1575323620,648
1575323680,646
1575323740,644
1575323800,642
1575323860,641
1575323920,639
1575323980,637
1575324040,635
1575324100,632
1575324160,630
1575324220,628
1575324280,625
1575324340,623
1575324400,620
1575324460,618
1575324520,614
1575324580,612
1575324640,609
1575324700,605
1575324760,602
1575324820,598
1575324880,594
1575324940,590
1575325000,586
1575325060,581
1575325120,577
1575325180,571
1575325240,566
1575325300,561
1575325360,555
1575325420,549
1575325480,542
1575325540,535
1575325600,529
1575325660,522
1575325720,515
1575325780,508
1575325840,500
1575325900,493
1575325960,484
1575326020,477
1575326080,469
1575326140,462
1575326200,453
1575326260,446
1575326320,437
1575326380,429
1575326440,419
1575326500,410
1575326560,398
1575326620,389
1575326680,382
1575326740,369
1575326800,357
1575326860,350
1575326920,341
1575326980,331
1575327040,317
1575327160,298
1575327280,265
1575327400,265
1575327520,128
1575327640,128
1575327760,128
1575327880,128
1575328000,128
1575328120,128
1575328240,128
1575328360,128
1575375122,128
1575375242,128
1575375362,128
1575375482,128
1575375602,128
1575375722,128
1575375842,265
1575375962,265
1575376082,331
1575376202,331
1575376322,341
1575376382,350
1575376442,350
1575376502,357
1575376562,363
1575376622,350
1575376682,363
1575376742,373
1575376802,384
1575376862,394
1575376922,402
1575376982,411
1575377042,419
1575377102,429
1575377162,437
1575377222,446
1575377282,452
1575377342,460
1575377402,466
1575377462,472
1575377522,477
1575377582,485
1575377642,491
1575377702,499
1575377762,505
1575377822,512
1575377882,518
1575377942,523
1575378002,529
1575378062,535
1575378122,541
1575378182,546
1575378242,552
1575378302,558
1575378362,563
1575378422,569
1575378482,575
