47055 12.25
47115 12.5312
47175 12.75
47235 12.9375
47295 13.125
47355 13.3438
47415 13.5938
47475 13.7812
47535 14.0625
47595 14.25
47655 14.4688
47715 14.6562
47775 14.9062
47835 15.0625
47895 15.2812
47955 15.5312
48015 15.6875
48075 15.8438
48135 16
48195 16.1875
48255 16.3438
48315 16.4688
48375 16.5625
48435 16.7188
48495 16.8438
48555 16.9375
48615 17.0625
48675 17.1562
48735 17.25
48795 17.3438
48855 17.4062
48915 17.5
49035 17.6562
49155 17.8125
49275 18.0312
49395 18.2812
49515 18.5312
49635 18.7188
49755 18.875
49875 19.125
50355 19.875
50835 20.4688
52755 21.0938
54675 21.25
56595 21.125
58515 22.1562
60975 22.5312
62895 23.1875
64815 23
66735 23.375
68655 23.7188
70575 23.7812
72495 24
74415 22.625
76388 22.75
78308 21.9688
80228 21
82148 20.875
84068 19.9062
84548 19.125
85028 17.6875
85148 17.5625
85268 17.4062
85388 17.3125
85508 17.2188
85628 17.125
85748 17.0312
85868 16.875
85988 16.75
86048 16.625
86108 16.5312
86168 16.4062
86228 16.3125
86288 16.1875
86348 0.09375
86408 16
86468 15.9062
86528 15.8125
86588 15.6875
86648 15.5625
86708 15.4062
86768 15.2188
86828 15
86888 14.7812
86948 14.5625
87008 14.3125
87068 14.0625
87128 13.8125
87188 13.625
87248 13.375
87308 13.0938
87368 12.8438
87428 12.7188
87488 12.375
87548 12.0938
87608 11.8125
87668 11.5312
87728 11.1562
87788 10.7812
87848 10.3438
133695 12.1562
133755 12.3438
133815 12.5938
133875 12.8125
133935 12.9375
133995 13.1562
134055 13.4375
134115 13.6875
134175 13.8125
134235 13.9688
134295 14.125
134355 14.4062
134415 14.5938
134475 14.7812
134535 14.9375
134595 14.9688
134655 15.125
134715 15.3125
134775 15.5
134835 15.5938
134895 15.7188
134955 15.8125
135015 15.9688
135075 16.0938
135135 16.2188
135195 16.375
135255 16.5
135315 16.6875
135375 16.8125
135435 16.8438
135495 16.9375
135555 17.0625
135675 17.2812
135795 17.4375
135915 17.4688
136035 17.625
136155 17.8438
136275 17.9062
136395 18.0625
136515 18.25
136995 18.5625
137475 18.9688
139395 20.125
141315 21
143235 21.3125
146775 21.6562
148695 22.125
150615 22.0625
152535 21.875
154455 21.9688
156375 21.9062
158295 21.625
160215 21.25
162135 21.25
163148 21.0625
165068 21.875
166988 21.3125
168908 20.4062
170828 19.5938
171308 19.2188
171788 18.5312
171908 18.375
172028 18.1875
172148 17.9688
172268 17.7188
172388 17.4375
172508 17.1875
172628 16.8438
172748 0.53125
172808 16.375
172868 16.1562
172928 15.9375
172988 15.75
173048 15.5625
173108 15.375
173168 15.1562
173228 14.9375
173288 14.7188
173348 14.5312
173408 14.4062
173468 14.25
173528 14.0312
173588 13.8125
173648 13.625
173708 13.4688
173768 13.2812
173828 13.0938
173888 12.9062
173948 12.75
174008 12.5938
174068 12.4375
174128 12.25
174188 12.0312
174248 11.875
174308 11.75
174368 11.5938
174428 11.5312
174488 0.34375
174548 11.25
174608 11.1562
219915 12.8125
219975 13.1562
220035 13.4688
220095 13.7188
220155 13.9688
220215 14.2812
220275 14.5
220335 14.6875
220395 14.8438
220455 15
220515 15.0938
220575 15.25
220635 15.2812
220695 15.1875
220755 15.1562
220815 15.1875
220875 15.1875
220935 15.125
220995 15.1875
221055 15.3125
221115 15.4062
221175 15.5625
221235 15.8438
221295 16.125
221355 16.3438
221415 16.4688
221475 16.5625
221535 16.75
221595 16.875
221655 17.0312
221715 17.1562
221775 17.3125
221895 17.625
222015 17.8438
222135 18.0938
222255 18.25
222375 18.4688
222495 18.4062
222615 18.5938
222735 18.7812
223215 19.5
223695 19.75
225615 21.3438
227535 21.7188
229455 22.25
232575 22.75
234495 24.3438
236415 22.8438
238335 23.9688
240255 21.7188
242175 22.625
244095 20.8125
246015 20.875
247935 20.4062
249428 19.6875
251348 19.2188
253268 18.0938
255188 19.1562
257108 20.75
257588 20.0625
258068 19.1562
258188 19.0312
258308 18.8438
258428 18.625
258548 18.375
258668 18.1875
258788 18
258908 17.6562
259028 17.5
259088 17.3438
259148 17.2188
259208 17.0312
259268 16.8438
259328 16.625
259388 16.4375
259448 16.2812
259508 16.0938
259568 15.9062
259628 15.625
259688 15.375
259748 0.125
259808 14.9062
259868 14.6562
259928 14.375
259988 14.1875
260048 13.9062
260108 13.6562
260168 13.3438
260228 13.0938
260288 12.8438
260348 12.6562
260408 12.4688
260468 12.3125
260528 12.0312
260588 11.875
260648 11.6562
260708 11.5312
260768 11.3438
260828 11.1562
260888 11.1562
306735 12.4375
306795 12.75
306855 13.0625
306915 13.2188
306975 13.25
307035 13.4375
307095 13.7188
307155 13.7188
307215 13.8125
307275 14.0312
307335 14.5
307395 15.4688
307455 15.7188
307515 15.9062
307575 15.4062
307635 14.875
307695 14.9062
307755 15.3125
307815 15.9688
307875 16.1875
307935 16.125
307995 16.125
308055 15.9688
308115 16.2812
308175 16.7188
308235 17.25
308295 17.5
308355 17.5625
308415 17.4375
308475 17.1875
308535 17.0938
308595 17.0938
308715 17.2188
308835 17.8125
308955 16.875
309075 16.5
309195 16.6562
309315 17.1562
309435 17.4688
309555 18.5625
310035 18.875
310515 19.375
312435 20.0625
314355 20.3438
316275 21.0312
318765 21.0625
320685 21.1562
322605 21.125
324525 22.4688
326445 22.6562
328365 22.5938
330285 22.5938
332205 21.9062
334125 22.8125
336045 23.125
