1572883212,836
1572885132,840
1572888052,843
1572889972,843
1572891892,842
1572893812,839
1572895732,834
1572897652,819
1572899572,782
1572900052,782
1572900532,766
1572901012,744
1572901492,736
1572901612,734
1572901732,734
1572901852,733
1572901972,734
1572902092,730
1572902212,728
1572902332,723
1572902452,721
1572902572,718
1572902692,715
1572902812,712
1572902932,712
1572903052,709
1572903172,705
1572903292,701
1572903412,698
1572903472,697
1572903532,695
1572903592,694
1572903652,693
1572903712,691
1572903772,690
1572903832,687
1572903892,686
1572903952,685
1572904012,682
1572904072,679
1572904132,677
1572904192,674
1572904252,671
1572904312,669
1572904372,666
1572904432,663
1572904492,660
1572904552,656
1572904612,652
1572904672,649
1572904732,645
1572904792,640
1572904852,636
1572904912,631
1572904972,627
1572905032,623
1572905092,618
1572905152,613
1572905212,609
1572905272,604
1572905332,600
1572905392,595
1572905452,589
1572905512,584
1572905572,578
1572905632,573
1572905692,567
1572905752,562
1572905812,556
1572905872,550
1572905932,544
1572905992,538
1572906052,529
1572906112,520
1572906172,507
1572906232,496
1572906292,486
1572906352,475
1572906412,465
1572906472,456
1572906532,447
1572906592,436
1572906652,425
1572906712,415
1572906772,404
1572906832,393
1572906892,382
1572906952,371
1572907012,359
1572907072,343
1572907132,333
1572907192,320
1572907252,301
1572907372,268
1572907492,128
1572907612,128
1572907732,128
1572907852,128
1572907972,128
1572908092,128
1572908212,128
1572908332,128
1572949932,128
1572950412,128
1572950532,128
1572950652,128
1572950772,128
1572950892,128
1572951012,128
1572951132,128
1572951252,128
1572951372,128
1572951492,128
1572951612,128
1572951732,128
1572951852,128
1572951972,128
1572952092,128
1572952212,268
1572952332,301
1572952392,320
1572952452,320
1572952512,342
1572952572,352
1572952632,365
1572952692,379
1572952752,387
1572952812,397
1572952872,409
1572952932,419
1572952992,430
1572953052,441
1572953112,453
1572953172,462
1572953232,472
1572953292,482
1572953352,493
1572953412,502
1572953472,512
1572953532,521
1572953592,529
1572953652,537
1572953712,547
1572953772,556
1572953832,565
1572953892,571
1572953952,577
1572954012,584
1572954072,591
1572954132,597
1572954192,603
1572954252,608
1572954312,613
1572954372,619
1572954432,624
1572954492,629
1572954552,634
1572954612,638
1572954672,642
1572954732,646
1572954792,650
1572954852,653
1572954912,656
1572954972,659
1572955032,662
1572955092,665
1572955152,667
1572955212,669
1572955272,672
1572955332,674
1572955392,676
1572955452,679
1572955512,681
1572955572,684
1572955632,686
1572955692,689
1572955752,691
1572955812,692
1572955872,694
1572955932,695
1572955992,697
1572956052,698
1572956112,700
1572956172,701
1572956292,702
1572956412,702
1572956532,701
1572956652,701
1572956772,703
1572956892,705
1572957012,707
1572957132,709
1572957252,711
1572957372,711
1572957492,710
1572957612,713
1572957732,717
1572957852,720
1572957972,723
1572958092,726
1572958572,736
1572959052,740
1572959532,746
1572960012,757
1572961932,763
1572963852,760
1572965772,765
1572967692,774
1572969612,767
1572971532,798
1572974452,846
1572976372,850
1572978292,843
1572980212,839
1572982132,834
1572984052,814
1572985972,776
1572986452,750
1572986932,736
1572987412,695
1572987892,673
1572988012,670
1572988132,670
1572988252,671
1572988372,677
1572988492,682
1572988612,685
1572988732,686
1572988852,690
1572988972,703
1572989092,717
1572989212,719
1572989332,713
1572989452,703
1572989572,694
1572989692,687
1572989812,679
1572989872,674
1572989932,670
1572989992,666
1572990052,662
1572990112,657
1572990172,652
1572990232,649
1572990292,648
1572990352,646
1572990412,641
1572990472,635
1572990532,629
1572990592,624
1572990652,624
1572990712,625
1572990772,626
1572990832,626
1572990892,625
1572990952,627
1572991012,624
1572991072,615
1572991132,603
1572991192,592
1572991252,582
1572991312,571
1572991372,559
1572991432,547
1572991492,539
1572991552,531
1572991612,524
1572991672,513
1572991732,502
1572991792,495
1572991852,492
1572991912,491
1572991972,487
1572992032,480
1572992092,469
1572992152,460
1572992212,452
1572992272,444
1572992332,438
1572992392,431
1572992452,427
1572992512,422
1572992572,417
1572992632,409
1572992692,399
1572992752,386
1572992812,373
1572992872,363
1572992932,352
1572992992,339
1572993052,327
1572993112,320
1572993172,301
1572993232,268
1572993292,268
1572993352,128
1572993412,128
1572993472,128
1572993532,128
1572993592,128
1572993652,128
1572993772,128
1572993892,128
1573038792,268
1573038852,301
1573038912,301
1573038972,331
1573039032,342
1573039092,352
1573039152,365
1573039212,379
1573039272,390
1573039332,402
1573039392,416
1573039452,427
1573039512,440
1573039572,453
1573039632,463
1573039692,474
1573039752,485
1573039812,494
1573039872,504
1573039932,513
1573039992,521
1573040052,529
1573040112,536
1573040172,544
1573040232,552
