"04-25-18_data_table_logger_20288025"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.15273,0.222716
10,0.202881,0.276462
20,0.202881,0.276462
30,0.15273,0.222716
40,0.15273,0.222716
50,0.15273,0.222716
60,0.15273,0.222716
70,0.15273,0.222716
80,0.15273,0.222716
90,0.100301,0.158362
100,0.202881,0.276462
110,0.202881,0.276462
120,0.15273,0.222716
130,0.202881,0.276462
140,0.202881,0.276462
150,0.202881,0.276462
160,0.202881,0.276462
170,0.202881,0.276462
180,0.202881,0.276462
190,0.100301,0.158362
200,0.15273,0.222716
210,0.202881,0.276462
220,0.202881,0.276462
230,0.202881,0.276462
240,0.15273,0.222716
250,0.202881,0.276462
260,0.202881,0.276462
270,0.202881,0.276462
280,0.202881,0.276462
290,0.202881,0.276462
300,0.202881,0.276462
310,0.202881,0.276462
320,0.202881,0.276462
330,0.202881,0.276462
340,0.202881,0.276462
350,0.202881,0.276462
360,0.202881,0.276462
370,0.202881,0.276462
380,0.202881,0.276462
390,0.202881,0.276462
400,0.202881,0.276462
410,0.202881,0.276462
420,0.202881,0.276462
430,0.202881,0.276462
440,0.202881,0.276462
450,0.202881,0.276462
460,0.202881,0.276462
470,0.202881,0.276462
480,0.202881,0.276462
490,0.202881,0.276462
500,0.202881,0.276462
510,0.100301,0.158362
520,0.202881,0.276462
530,0.202881,0.276462
540,0.202881,0.276462
550,0.202881,0.276462
560,0.202881,0.276462
570,0.202881,0.276462
580,0.202881,0.276462
590,0.202881,0.276462
600,0.202881,0.276462
610,0.202881,0.276462
620,0.202881,0.276462
630,0.202881,0.276462
640,0.100301,0.158362
650,0.202881,0.276462
660,0.202881,0.276462
670,0.202881,0.276462
680,0.202881,0.276462
690,0.202881,0.276462
700,0.202881,0.276462
710,0.202881,0.276462
720,0.202881,0.276462
730,0.202881,0.276462
740,0.202881,0.276462
750,0.202881,0.276462
760,0.202881,0.276462
770,0.202881,0.276462
780,0.202881,0.276462
790,0.202881,0.276462
800,0.202881,0.276462
810,0.202881,0.276462
820,0.202881,0.276462
830,0.202881,0.276462
840,0.202881,0.276462
850,0.202881,0.276462
860,0.202881,0.276462
870,0.202881,0.276462
880,0.202881,0.276462
890,0.202881,0.276462
900,0.202881,0.276462
910,0.202881,0.276462
920,0.202881,0.276462
930,0.202881,0.276462
940,0.202881,0.276462
950,0.202881,0.276462
960,0.202881,0.276462
