"04-14-18_data_table_logger_20288025"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.804389,0.276462
10,0.804389,0.276462
20,0.804389,0.276462
30,0.804389,0.276462
40,0.804389,0.276462
50,0.804389,0.276462
60,0.804389,0.276462
70,0.804389,0.276462
80,0.804389,0.276462
90,0.804389,0.276462
100,0.804389,0.276462
110,0.804389,0.276462
120,0.804389,0.276462
130,0.804389,0.276462
140,0.804389,0.276462
150,0.804389,0.276462
160,0.804389,0.276462
170,0.804389,0.276462
180,0.804389,0.276462
190,0.804389,0.276462
200,0.804389,0.276462
210,0.804389,0.276462
220,0.804389,0.276462
230,0.804389,0.276462
240,0.804389,0.276462
250,0.804389,0.276462
260,0.804389,0.276462
270,0.804389,0.276462
280,0.804389,0.276462
290,0.804389,0.276462
300,0.804389,0.276462
310,0.804389,0.276462
320,0.804389,0.276462
330,0.804389,0.276462
340,0.804389,0.276462
350,0.804389,0.276462
360,0.804389,0.276462
370,0.804389,0.276462
380,0.605551,0.222716
390,0.605551,0.222716
400,0.605551,0.222716
410,0.605551,0.222716
420,0.605551,0.222716
430,0.605551,0.222716
440,0.605551,0.222716
450,0.605551,0.222716
460,0.605551,0.222716
470,0.605551,0.222716
480,0.605551,0.222716
490,0.605551,0.222716
500,0.605551,0.222716
510,0.605551,0.222716
520,0.605551,0.222716
530,0.605551,0.222716
540,0.605551,0.222716
550,0.605551,0.222716
560,0.605551,0.222716
570,0.605551,0.222716
580,0.605551,0.222716
590,0.605551,0.222716
600,0.605551,0.222716
610,0.605551,0.222716
620,0.605551,0.222716
630,0.605551,0.222716
640,0.605551,0.222716
650,0.605551,0.222716
660,0.605551,0.222716
670,0.605551,0.222716
680,0.605551,0.222716
690,0.605551,0.222716
700,0.605551,0.222716
710,0.605551,0.222716
720,0.605551,0.222716
730,0.605551,0.222716
740,0.605551,0.222716
750,0.605551,0.222716
760,0.605551,0.222716
770,0.605551,0.222716
780,0.605551,0.222716
790,0.605551,0.222716
800,0.605551,0.222716
810,0.605551,0.222716
820,0.605551,0.222716
830,0.605551,0.222716
840,0.605551,0.222716
850,0.605551,0.222716
860,0.605551,0.222716
870,0.605551,0.222716
880,0.605551,0.222716
890,0.605551,0.222716
900,0.605551,0.222716
910,0.605551,0.222716
920,0.605551,0.222716
930,0.605551,0.222716
940,0.605551,0.222716
950,0.605551,0.222716
960,0.605551,0.222716
970,0.605551,0.222716
980,0.605551,0.222716
990,0.605551,0.222716
1000,0.605551,0.222716
1010,0.605551,0.222716
1020,0.605551,0.222716
1030,0.605551,0.222716
1040,0.605551,0.222716
1050,0.605551,0.222716
1060,0.605551,0.222716
1070,0.605551,0.222716
1080,0.605551,0.222716
1090,0.605551,0.222716
1100,0.605551,0.222716
1110,0.605551,0.222716
1120,0.804389,0.276462
1130,0.804389,0.276462
1140,0.804389,0.276462
1150,0.804389,0.276462
1160,0.804389,0.276462
1170,0.804389,0.276462
1180,0.804389,0.276462
1190,0.804389,0.276462
1200,0.804389,0.276462
1210,0.804389,0.276462
1220,0.804389,0.276462
1230,0.804389,0.276462
1240,0.804389,0.276462
1250,0.804389,0.276462
1260,0.804389,0.276462
1270,0.804389,0.276462
1280,0.605551,0.222716
1290,0.804389,0.276462
1300,0.804389,0.276462
1310,0.804389,0.276462
1320,0.804389,0.276462
1330,0.804389,0.276462
1340,0.804389,0.276462
1350,0.804389,0.276462
1360,0.804389,0.276462
1370,0.804389,0.276462
1380,0.804389,0.276462
1390,0.804389,0.276462
1400,0.605551,0.222716
1410,0.605551,0.222716
1420,0.804389,0.276462
1430,0.605551,0.222716
1440,0.605551,0.222716
1450,0.605551,0.222716
