"04-17-18_data_table_logger_20288025"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.0782389,0.158362
10,0.0782389,0.158362
20,0.0782389,0.158362
30,0.0782389,0.158362
40,0.0782389,0.158362
50,0.0782389,0.158362
60,0.0782389,0.158362
70,0.0782389,0.158362
80,0.0782389,0.158362
90,0.0782389,0.158362
100,0.0782389,0.158362
110,0.0782389,0.158362
120,0.0782389,0.158362
130,0.0782389,0.158362
140,0.0782389,0.158362
150,0.0782389,0.158362
160,0.0782389,0.158362
170,0.0782389,0.158362
180,0.0782389,0.158362
190,0.0782389,0.158362
200,0.0782389,0.158362
210,0.0782389,0.158362
220,0.0782389,0.158362
230,0.0782389,0.158362
240,0.0782389,0.158362
250,0.0782389,0.158362
260,0.0782389,0.158362
270,0.0782389,0.158362
280,0.0782389,0.158362
290,0.0782389,0.158362
300,0.0782389,0.158362
310,0.0782389,0.158362
320,0.0782389,0.158362
330,0.0782389,0.158362
340,0.0782389,0.158362
350,0.0782389,0.158362
360,0.0782389,0.158362
370,0.0782389,0.158362
380,0.0782389,0.158362
390,0.0782389,0.158362
400,0.0782389,0.158362
410,0.0782389,0.158362
420,0.0782389,0.158362
430,0.0782389,0.158362
440,0.0782389,0.158362
450,0.0782389,0.158362
460,0.0782389,0.158362
470,0.0782389,0.158362
480,0.0782389,0.158362
490,0.0782389,0.158362
500,0.0782389,0.158362
510,0.0782389,0.158362
520,0.0782389,0.158362
530,0.0782389,0.158362
540,0.0782389,0.158362
550,0.0782389,0.158362
560,0.0782389,0.158362
570,0.0782389,0.158362
580,0.0782389,0.158362
590,0.0782389,0.158362
600,0.0782389,0.158362
610,0.0782389,0.158362
620,0.0782389,0.158362
630,0.0782389,0.158362
640,0.0782389,0.158362
650,0.0782389,0.158362
660,0.0782389,0.158362
670,0.119137,0.222716
680,0.119137,0.222716
690,0.119137,0.222716
700,0.119137,0.222716
710,0.119137,0.222716
720,0.119137,0.222716
730,0.119137,0.222716
740,0.119137,0.222716
750,0.119137,0.222716
760,0.119137,0.222716
770,0.119137,0.222716
780,0.119137,0.222716
790,0.119137,0.222716
800,0.119137,0.222716
810,0.119137,0.222716
820,0.119137,0.222716
830,0.119137,0.222716
840,0.119137,0.222716
850,0.119137,0.222716
860,0.119137,0.222716
870,0.119137,0.222716
880,0.119137,0.222716
890,0.119137,0.222716
900,0.119137,0.222716
910,0.119137,0.222716
920,0.119137,0.222716
930,0.119137,0.222716
940,0.119137,0.222716
950,0.119137,0.222716
960,0.119137,0.222716
970,0.119137,0.222716
980,0.119137,0.222716
990,0.119137,0.222716
1000,0.119137,0.222716
1010,0.119137,0.222716
1020,0.119137,0.222716
1030,0.119137,0.222716
1040,0.119137,0.222716
1050,0.119137,0.222716
1060,0.119137,0.222716
1070,0.119137,0.222716
1080,0.119137,0.222716
1090,0.119137,0.222716
1100,0.119137,0.222716
1110,0.119137,0.222716
1120,0.119137,0.222716
1130,0.119137,0.222716
1140,0.0782389,0.158362
1150,0.0782389,0.158362
1160,0.0782389,0.158362
1170,0.0782389,0.158362
1180,0.0782389,0.158362
1190,0.0782389,0.158362
1200,0.0782389,0.158362
1210,0.0782389,0.158362
1220,0.0782389,0.158362
1230,0.0782389,0.158362
1240,0.0782389,0.158362
1250,0.0782389,0.158362
1260,0.0782389,0.158362
1270,0.0782389,0.158362
1280,0.0782389,0.158362
1290,0.0782389,0.158362
1300,0.0782389,0.158362
1310,0.0782389,0.158362
1320,0.0782389,0.158362
1330,0.0782389,0.158362
1340,0.0782389,0.158362
1350,0.0782389,0.158362
1360,0.0782389,0.158362
1370,0.0782389,0.158362
1380,0.0782389,0.158362
1390,0.0782389,0.158362
1400,0.0782389,0.158362
1410,0.0782389,0.158362
1420,0.0782389,0.158362
1430,0.0782389,0.158362
1440,0.0782389,0.158362
1450,0.0782389,0.158362
1460,0.0782389,0.158362
1470,0.0782389,0.158362
1480,0.0782389,0.158362
1490,0.0782389,0.158362
1500,0.0782389,0.158362
1510,0.0782389,0.158362
1520,0.0782389,0.158362
1530,0.0782389,0.158362
1540,0.0782389,0.158362
1550,0.0782389,0.158362
1560,0.0782389,0.158362
1570,0.0782389,0.158362
1580,0.0782389,0.158362
1590,0.0782389,0.158362
1600,0.0782389,0.158362
1610,0.0782389,0.158362
1620,0.0782389,0.158362
1630,0.0782389,0.158362
1640,0.0782389,0.158362
1650,0.0782389,0.158362
