1537113600 30689.3
1537113615 30218.2
1537113630 30156.8
1537113645 32061.4
1537113660 28969
1537113675 39495.7
1537113690 44789.8
1537113705 39198.7
1537113720 40826.9
1537113735 41799.7
1537113750 36331.5
1537113765 29460.5
1537113780 36454.4
1537113795 55808
1537113810 53452.8
1537113825 25661.4
1537113840 49233.9
1537113855 54763.5
1537113870 55623.7
1537113885 48619.5
1537113900 45547.5
1537113915 43253.8
1537113930 42659.8
1537113945 41001
1537113960 31477.8
1537113975 25108.5
1537113990 22528
1537114005 27863
1537114020 32624.6
1537114035 31406.1
1537114050 25681.9
1537114065 23787.5
1537114080 18739.2
1537114095 28467.2
1537114110 23183.4
1537114125 12805.1
1537114140 16291.8
1537114155 10291.2
1537114170 8248.32
1537114185 8325.12
1537114200 9123.84
1537114215 7697.92
1537114230 9277.44
1537114245 8289.28
1537114260 5683.2
1537114275 11345.9
1537114290 10618.9
1537114305 16015.4
1537114320 14382.1
1537114335 15324.2
1537114350 15723.5
1537114365 15308.8
1537114380 20352
1537114395 25600
1537114410 20270.1
1537114425 18713.6
1537114440 16798.7
1537114455 17674.2
1537114470 19993.6
1537114485 18242.6
1537114500 15518.7
1537114515 15697.9
1537114530 13854.7
1537114545 14586.9
1537114560 20490.2
1537114575 19891.2
1537114590 18554.9
1537114605 13122.6
1537114620 22435.8
1537114635 25620.5
1537114650 30894.1
1537114665 32634.9
1537114680 34334.7
1537114695 30812.2
1537114710 36259.8
1537114725 37191.7
1537114740 18345
1537114755 12953.6
1537114770 28037.1
1537114785 31252.5
1537114800 28487.7
1537114815 27699.2
1537114830 24217.6
1537114845 24617
1537114860 27678.7
1537114875 36096
1537114890 24217.6
1537114905 38963.2
1537114920 21555.2
1537114935 23367.7
1537114950 53678.1
1537114965 52285.4
1537114980 44073
1537114995 35543
1537115010 27555.8
1537115025 19507.2
1537115040 23941.1
1537115055 16706.6
1537115070 9725.44
1537115085 7552
1537115100 6241.28
1537115115 5806.08
1537115130 5265.92
1537115145 4451.84
1537115160 4396.8
1537115175 4445.44
1537115190 4659.2
1537115205 4535.04
1537115220 4520.96
1537115235 4638.72
1537115250 4628.48
1537115265 5011.2
1537115280 4700.16
1537115295 5711.36
1537115310 7856.64
1537115325 9075.2
1537115340 10352.6
1537115355 11422.7
1537115370 11274.2
1537115385 9917.44
1537115400 8862.72
1537115415 6551.04
1537115430 6118.4
1537115445 6274.56
1537115460 6689.28
1537115475 7290.88
1537115490 8069.12
1537115505 9909.76
1537115520 11146.2
1537115535 13173.8
1537115550 17295.4
1537115565 15723.5
1537115580 27719.7
1537115595 34375.7
1537115610 8622.08
1537115625 32143.4
1537115640 51363.8
1537115655 50155.5
1537115670 62320.6
1537115685 62177.3
1537115700 65413.1
1537115715 64798.7
1537115730 65269.8
1537115745 65740.8
1537115760 66560
1537115775 67584
1537115790 67829.8
1537115805 68505.6
1537115820 68628.5
1537115835 68751.4
1537115850 68915.2
1537115865 68894.7
1537115880 68526.1
1537115895 68300.8
1537115910 68546.6
1537115925 68444.2
1537115940 68300.8
1537115955 68259.8
1537115970 67993.6
1537115985 67973.1
1537116000 68137
1537116015 68198.4
1537116030 67891.2
1537116045 67747.8
1537116060 67747.8
1537116075 67788.8
1537116090 67809.3
1537116105 67706.9
1537116120 67502.1
1537116135 56361
1537116150 56053.8
1537116165 56750.1
1537116180 57876.5
1537116195 62627.8
1537116210 60764.2
1537116225 65658.9
1537116240 55091.2
1537116255 42311.7
1537116270 39280.6
1537116285 36474.9
1537116300 37744.6
1537116315 37836.8
1537116330 38953
1537116345 39751.7
1537116360 44113.9
1537116375 40785.9
1537116390 42250.2
1537116405 44359.7
1537116420 54968.3
1537116435 55992.3
1537116450 53493.8
1537116465 39557.1
1537116480 28446.7
1537116495 39311.4
1537116510 30259.2
1537116525 27381.8
1537116540 35584
1537116555 9909.76
1537116570 34150.4
1537116585 16599
1537116600 14801.9
1537116615 22835.2
1537116630 26818.6
1537116645 35481.6
1537116660 30095.4
1537116675 36894.7
1537116690 55296
1537116705 35502.1
1537116720 37120
1537116735 47738.9
1537116750 41943
1537116765 15191
1537116780 33423.4
1537116795 48394.2
1537116810 30924.8
1537116825 33658.9
1537116840 47575
1537116855 45056
1537116870 67502.1
1537116885 25886.7
1537116900 45690.9
1537116915 24535
1537116930 53862.4
1537116945 15616
1537116960 15216.6
1537116975 13378.6
1537116990 35604.5
1537117005 31928.3
1537117020 32737.3
1537117035 35809.3
1537117050 32358.4
1537117065 22087.7
1537117080 24637.4
1537117095 23644.2
1537117110 23736.3
1537117125 24227.8
1537117140 30136.3
1537117155 21176.3
1537117170 24688.6
1537117185 41001
1537117200 21524.5
1537117215 24811.5
1537117230 26234.9
1537117245 26255.4
1537117260 31948.8
1537117275 44544
1537117290 49397.8
1537117305 30249
1537117320 35164.2
1537117335 28497.9
1537117350 31426.6
1537117365 29071.4
1537117380 31610.9
1537117395 22036.5
1537117410 14126.1
1537117425 9103.36
1537117440 28856.3
1537117455 40048.6
1537117470 27392
1537117485 22968.3
1537117500 32522.2
1537117515 19138.6
1537117530 21370.9
1537117545 28375
1537117560 36649
1537117575 44625.9
1537117590 50667.5
1537117605 54313
1537117620 45834.2
1537117635 52142.1
1537117650 60108.8
1537117665 61071.4
1537117680 22548.5
1537117695 32317.4
1537117710 62955.5
1537117725 58572.8
1537117740 56074.2
1537117755 23982.1
1537117770 46100.5
1537117785 43540.5
1537117800 64122.9
1537117815 43888.6
1537117830 22958.1
1537117845 8785.92
1537117860 10304
1537117875 18298.9
1537117890 30156.8
