19860,1479.87
19980,1545.38
20100,1479.87
20220,1479.87
20340,1545.38
20460,1545.38
20580,1579.22
20700,1579.22
20820,1545.38
20940,1479.87
21060,1448.15
21180,1479.87
21300,1417.12
21420,1448.15
21540,1417.12
21660,1448.15
21720,1386.76
21780,1417.12
21840,1327.96
21900,1327.96
21960,1357.04
22020,1448.15
22080,1357.04
22140,1357.04
22200,1327.96
22260,1357.04
22320,1327.96
22380,1386.76
22440,1357.04
22500,1417.12
22560,1357.04
22620,1417.12
22680,1386.76
22740,1386.76
22800,1357.04
22860,1357.04
22920,1386.76
22980,1386.76
23040,1357.04
23100,1417.12
23160,1386.76
23220,1417.12
23280,1386.76
23340,1448.15
23400,1417.12
23460,1448.15
23520,1479.87
23580,1448.15
23640,1417.12
23700,1479.87
23760,1448.15
23820,1479.87
23880,1448.15
23940,1479.87
24000,1386.76
24060,1479.87
24120,1448.15
24180,1512.27
24240,1545.38
24300,1479.87
24360,1448.15
24420,1479.87
24480,1448.15
24540,1448.15
24600,1417.12
24660,1448.15
24720,1448.15
24780,1479.87
24840,1479.87
24900,1448.15
24960,1448.15
25020,1417.12
25080,1448.15
25140,1417.12
25200,1448.15
25260,1479.87
25320,1357.04
25380,1299.51
25440,1327.96
25500,1299.51
25560,1327.96
25620,1271.66
25680,1299.51
25740,1299.51
25800,1357.04
25860,1357.04
25920,1327.96
25980,1299.51
26040,1327.96
26100,1299.51
26160,1357.04
26220,1271.66
26280,1299.51
26340,1299.51
26400,1327.96
26460,1271.66
26520,1092.75
26580,1069.34
26640,1092.75
26700,1116.68
26760,1069.34
26820,1092.75
26880,1069.34
26940,1046.42
27000,1069.34
27060,1069.34
27120,1046.42
27180,1069.34
27240,1069.34
27300,1069.34
27360,1046.42
27420,1046.42
27480,1046.42
27540,1069.34
27600,1069.34
27660,1069.34
27720,1069.34
27780,1092.75
27840,1069.34
27900,1069.34
27960,1024
28020,1024
28080,1002.06
28140,1046.42
28200,1046.42
28260,1024
28320,1024
28380,1046.42
28440,1024
28500,1024
28560,980.586
28620,1002.06
28680,959.574
28740,980.586
28800,1002.06
28920,1002.06
29040,1002.06
29160,1024
29280,980.586
29400,1024
29520,1002.06
29640,1069.34
29760,1024
29880,1002.06
30000,980.586
30120,1002.06
30240,980.586
30360,1002.06
30480,1002.06
30600,980.586
31080,980.586
31560,980.586
32040,959.574
32520,959.574
34440,939.012
36360,959.574
38280,939.012
40200,1024
42120,1024
44040,1116.68
45960,1386.76
