84562,1.7257e+06
87314,2.28696e+06
90066,1.9231e+06
90754,1.9231e+06
91442,1.65254e+06
92130,1.01942e+07
92818,1.35098e+07
92990,1.82957e+07
93162,2.17574e+07
93334,1.01942e+07
93506,1.06456e+07
93678,1.752e+07
93850,1.38056e+07
94022,1.11169e+07
94194,4.77643e+06
94366,4.28615e+06
94538,3.16495e+06
94710,3.68313e+06
94882,2.90227e+06
95054,2.71967e+06
95226,3.23425e+06
95398,3.16495e+06
95570,2.90227e+06
95656,2.09715e+06
95742,2.33704e+06
95828,3.16495e+06
95914,2.96582e+06
96000,2.84008e+06
96086,2.00824e+06
96172,1.84156e+06
96258,2.05221e+06
96344,2.44051e+06
96430,2.28696e+06
96516,2.44051e+06
96602,2.28696e+06
96688,2.05221e+06
96774,1.88189e+06
96860,1.84156e+06
96946,1.76349e+06
97032,1.65254e+06
97118,1.51538e+06
97204,1.54856e+06
97290,1.54856e+06
97376,1.76349e+06
97462,2.14307e+06
97548,2.09715e+06
97634,2.09715e+06
97720,2.09715e+06
97806,2.09715e+06
97892,2.19e+06
97978,2.05221e+06
98064,2.00824e+06
98150,1.84156e+06
98236,1.7257e+06
98322,1.58247e+06
98408,1.65254e+06
98494,1.7257e+06
98580,1.8021e+06
98666,1.68872e+06
98752,1.58247e+06
98838,1.54856e+06
98924,1.68872e+06
99010,1.7257e+06
99096,1.8021e+06
99182,1.76349e+06
99268,1.7257e+06
99354,1.58247e+06
99440,1.51538e+06
99526,1.38961e+06
99612,1.38961e+06
99698,1.3307e+06
99784,1.38961e+06
99870,1.42004e+06
99956,1.45113e+06
100042,1.42004e+06
100128,1.45113e+06
100214,1.42004e+06
100300,1.42004e+06
100386,1.35983e+06
100472,1.38961e+06
100558,1.35983e+06
100644,1.35983e+06
100730,1.3307e+06
100816,1.3307e+06
100902,1.27428e+06
100988,1.30218e+06
101074,1.27428e+06
101160,1.30218e+06
101246,1.19411e+06
101332,1.095e+06
101418,961548
101504,881744
101590,665348
101676,460391
101762,298527
101848,225263
101934,185364
102020,169979
102106,155872
102192,149263
102278,136875
102364,128263
102450,117618
102536,112631
102622,103283
102708,98904.6
102794,90695.9
102880,84989.7
102966,76265.9
103052,73032.4
103138,66971.1
103224,64131.7
103310,61412.7
103396,68437.5
103482,65536
103568,55109
103654,43425.4
103740,39821.2
103826,34968.1
103912,30706.4
103998,26386.3
104084,22674
104170,18258.1
104256,14387.2
104342,10856.3
104428,8554.69
104514,6455.22
104600,5086.65
104686,3756.05
104772,2896.31
104858,2138.67
104944,1613.8
105030,1191.65
105116,918.891
105202,663.982
105288,534.668
105374,394.806
105546,324.877
105632,250.514
105718,197.403
105804,155.552
105890,64
105976,61.2866
106062,56.2001
106148,29.9867
106234,22.6274
106320,17.8302
106406,18.6196
106492,14.9933
106578,12.8839
106750,8.91509
106922,5.9073
107094,4.96743
107266,4
107438,4
107610,4
107782,2.95365
107954,2.95365
108126,2.95365
108298,2.95365
108470,2
108642,2.95365
108814,2.95365
108986,2
109158,2.95365
109330,2
109932,2
110620,2.95365
111308,2.95365
111996,2
114748,2
117500,2
120252,2
123004,2
125756,2.95365
128508,2.95365
131260,4
134012,4
136764,4
139516,5.9073
142268,8
145106,6.87448
147858,4.96743
150610,4.96743
153362,4.96743
156114,5.9073
158866,4.96743
159554,5.9073
160242,4.96743
160930,5.9073
161618,4.96743
161790,4.96743
161962,4.96743
162048,4.96743
162220,6.87448
162392,2.95365
162564,5.9073
162736,5.9073
162908,2.95365
163080,5.9073
163252,4
163424,4
163596,5.9073
163768,4
163854,5.9073
163940,6.87448
164026,4.96743
164112,2.95365
164198,4
164284,4.96743
164370,6.87448
164456,4.96743
164542,5.9073
164628,4
164714,2.95365
164800,5.9073
164886,5.9073
164972,6.87448
165058,4.96743
165144,4
165230,4
165316,4.96743
165402,5.9073
165488,6.87448
165574,4.96743
165660,2
165746,4.96743
165832,5.9073
165918,5.9073
166004,4.96743
166090,4
166176,2.95365
166262,5.9073
166348,6.87448
166434,5.9073
166520,4.96743
166692,2.95365
166778,4.96743
166864,5.9073
166950,5.9073
167036,5.9073
167122,2.95365
167208,4.96743
167294,8
167380,6.87448
167466,8.91509
167552,8
167638,4.96743
167724,9.93486
167810,10.834
167896,9.93486
167982,10.834
168068,8.91509
168154,13.749
168240,19.8697
168326,17.8302
168412,10.834
168498,22.6274
168584,38.8879
168670,13.749
168756,51.5357
168842,68.297
168928,112.4
169014,133.667
169100,169.63
169186,215.269
169272,279.17
169358,362.039
169444,479.787
169530,622.207
169616,824.571
169702,1092.75
169788,1448.15
169874,1961.17
169960,2599.02
170046,3444.31
170132,4466.72
170218,5668.49
170304,7039.46
170390,8554.69
170476,10396.1
170562,12363.1
170648,15024.2
170734,17866.9
170820,21247.4
170906,24726.1
170992,28157.9
171078,32065.8
171164,36516.2
171250,42494.8
171336,45348
171422,50535.2
171508,55109
171594,60096.8
171680,66971.1
171766,73032.4
171852,79642.5
171938,86850.7
172024,94711.4
172110,101070
172196,110218
172282,115098
172368,122825
172454,133942
172540,136875
172626,146065
172712,152532
172798,159285
172884,166337
172970,173701
173056,181392
173142,189423
173228,189423
173314,197809
173400,206567
173486,211090
173572,220436
173658,220436
173744,225263
173830,230195
173916,240387
174002,235236
174088,245651
174174,256527
174260,256527
174346,262144
174432,267884
174518,267884
174604,273750
174690,279744
174862,285870
175034,298527
175206,298527
175378,318570
175550,318570
175722,339959
175894,332674
176066,355010
176238,355010
176410,370728
176582,370728
176754,387141
176926,378845
177098,404281
177270,395618
177442,413134
178130,422180
178818,502060
179506,679917
180194,791237
