"03-30-18_data_table_logger_20305334"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.45,0.161368
10,0.45,0.161368
20,0.45,0.161368
30,0.45,0.161368
40,0.45,0.161368
50,0.45,0.161368
60,0.45,0.161368
70,0.45,0.161368
80,0.45,0.161368
90,0.45,0.161368
100,0.45,0.161368
110,0.45,0.161368
120,0.45,0.161368
130,0.45,0.161368
140,0.45,0.161368
150,0.45,0.161368
160,0.45,0.161368
170,0.45,0.161368
180,0.45,0.161368
190,0.45,0.161368
200,0.45,0.161368
210,0.45,0.161368
220,0.45,0.161368
230,0.45,0.161368
240,0.45,0.161368
250,0.45,0.161368
260,0.45,0.161368
270,0.45,0.161368
280,0.45,0.161368
290,0.45,0.161368
300,0.45,0.161368
310,0.45,0.161368
320,0.45,0.161368
330,0.45,0.161368
340,0.45,0.161368
350,0.45,0.161368
360,0.45,0.161368
370,0.45,0.161368
380,0.45,0.161368
390,0.45,0.161368
400,0.45,0.161368
410,0.45,0.161368
420,0.45,0.161368
430,0.45,0.161368
440,0.45,0.161368
450,0.45,0.161368
460,0.45,0.161368
470,0.45,0.161368
480,0.45,0.161368
490,0.45,0.161368
500,0.45,0.161368
510,0.45,0.161368
520,0.45,0.161368
530,0.45,0.161368
540,0.45,0.161368
550,0.45,0.161368
560,0.45,0.161368
570,0.45,0.161368
580,0.45,0.161368
590,0.45,0.161368
600,0.45,0.161368
610,0.45,0.161368
620,0.45,0.161368
630,0.45,0.161368
640,0.45,0.161368
650,0.45,0.161368
660,0.45,0.161368
670,0.45,0.161368
680,0.45,0.161368
690,0.45,0.161368
700,0.45,0.161368
710,0.45,0.161368
720,0.45,0.161368
730,0.45,0.161368
740,0.45,0.161368
750,0.45,0.161368
760,0.45,0.161368
770,0.45,0.161368
780,0.45,0.161368
790,0.45,0.161368
800,0.45,0.161368
810,0.45,0.161368
820,0.45,0.161368
830,0.45,0.161368
840,0.45,0.161368
850,0.45,0.161368
860,0.45,0.161368
870,0.45,0.161368
880,0.45,0.161368
890,0.45,0.161368
900,0.45,0.161368
910,0.45,0.161368
920,0.45,0.161368
930,0.45,0.161368
940,0.45,0.161368
950,0.45,0.161368
960,0.45,0.161368
970,0.45,0.161368
980,0.45,0.161368
990,0.45,0.161368
1000,0.45,0.161368
1010,0.45,0.161368
1020,0.45,0.161368
1030,0.45,0.161368
1040,0.45,0.161368
1050,0.45,0.161368
1060,0.45,0.161368
1070,0.45,0.161368
1080,0.45,0.161368
1090,0.45,0.161368
1100,0.45,0.161368
1110,0.45,0.161368
1120,0.45,0.161368
1130,0.45,0.161368
1140,0.45,0.161368
1150,0.45,0.161368
1160,0.45,0.161368
1170,0.45,0.161368
1180,0.45,0.161368
1190,0.45,0.161368
1200,0.45,0.161368
1210,0.45,0.161368
1220,0.45,0.161368
1230,0.45,0.161368
1240,0.45,0.161368
1250,0.45,0.161368
1260,0.45,0.161368
1270,0.45,0.161368
1280,0.45,0.161368
1290,0.45,0.161368
1300,0.45,0.161368
1310,0.45,0.161368
1320,0.45,0.161368
1330,0.45,0.161368
1340,0.45,0.161368
1350,0.45,0.161368
1360,0.45,0.161368
1370,0.45,0.161368
1380,0.45,0.161368
1390,0.45,0.161368
1400,0.45,0.161368
1410,0.45,0.161368
1420,0.45,0.161368
1430,0.45,0.161368
1440,0.45,0.161368
1450,0.45,0.161368
1460,0.45,0.161368
1470,0.45,0.161368
1480,0.45,0.161368
1490,0.45,0.161368
1500,0.45,0.161368
1510,0.45,0.161368
1520,0.45,0.161368
1530,0.45,0.161368
1540,0.45,0.161368
1550,0.45,0.161368
1560,0.45,0.161368
1570,0.45,0.161368
1580,0.45,0.161368
1590,0.45,0.161368
1600,0.45,0.161368
1610,0.45,0.161368
1620,0.45,0.161368
1630,0.45,0.161368
1640,0.45,0.161368
1650,0.45,0.161368
1660,0.45,0.161368
1670,0.45,0.161368
1680,0.45,0.161368
1690,0.45,0.161368
1700,0.45,0.161368
1710,0.45,0.161368
1720,0.45,0.161368
1730,0.45,0.161368
1740,0.45,0.161368
1750,0.45,0.161368
1760,0.45,0.161368
1770,0.45,0.161368
1780,0.45,0.161368
1790,0.45,0.161368
1800,0.45,0.161368
1810,0.45,0.161368
1820,0.45,0.161368
1830,0.45,0.161368
1840,0.45,0.161368
1850,0.45,0.161368
1860,0.45,0.161368
1870,0.45,0.161368
1880,0.45,0.161368
1890,0.45,0.161368
1900,0.45,0.161368
1910,0.45,0.161368
