"03-25-18_data_table_logger_20288026"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.21,0.0827854
10,0.21,0.0827854
20,0.21,0.0827854
30,0.21,0.0827854
40,0.21,0.0827854
50,0.21,0.0827854
60,0.21,0.0827854
70,0.21,0.0827854
80,0.21,0.0827854
90,0.21,0.0827854
100,0.21,0.0827854
110,0.21,0.0827854
120,0.21,0.0827854
130,0.21,0.0827854
140,0.21,0.0827854
150,0.21,0.0827854
160,0.43,0.155336
170,0.21,0.0827854
180,0.21,0.0827854
190,0.21,0.0827854
200,0.21,0.0827854
210,0.21,0.0827854
220,0.21,0.0827854
230,0.21,0.0827854
240,0.21,0.0827854
250,0.21,0.0827854
260,0.21,0.0827854
270,0.21,0.0827854
280,0.21,0.0827854
290,0.21,0.0827854
300,0.21,0.0827854
310,0.21,0.0827854
320,0.21,0.0827854
330,0.21,0.0827854
340,0.21,0.0827854
350,0.21,0.0827854
360,0.21,0.0827854
370,0.21,0.0827854
380,0.21,0.0827854
390,0.21,0.0827854
400,0.21,0.0827854
410,0.21,0.0827854
420,0.21,0.0827854
430,0.21,0.0827854
440,0.21,0.0827854
450,0.21,0.0827854
460,0.21,0.0827854
470,0.21,0.0827854
480,0.21,0.0827854
490,0.21,0.0827854
500,0.21,0.0827854
510,0.21,0.0827854
520,0.21,0.0827854
530,0.21,0.0827854
540,0.21,0.0827854
550,0.21,0.0827854
560,0.21,0.0827854
570,0.21,0.0827854
580,0.21,0.0827854
590,0.21,0.0827854
600,0.21,0.0827854
610,0.21,0.0827854
620,0.21,0.0827854
630,0.21,0.0827854
640,0.21,0.0827854
650,0.21,0.0827854
660,0.21,0.0827854
670,0.21,0.0827854
680,0.21,0.0827854
690,0.21,0.0827854
700,0.21,0.0827854
710,0.21,0.0827854
720,0.21,0.0827854
730,0.21,0.0827854
740,0.21,0.0827854
750,0.43,0.155336
760,0.21,0.0827854
770,0.21,0.0827854
780,0.21,0.0827854
790,0.21,0.0827854
800,0.21,0.0827854
810,0.21,0.0827854
820,0.21,0.0827854
830,0.21,0.0827854
840,0.21,0.0827854
850,0.21,0.0827854
860,0.21,0.0827854
870,0.21,0.0827854
880,0.21,0.0827854
890,0.21,0.0827854
900,0.21,0.0827854
910,0.21,0.0827854
920,0.21,0.0827854
930,0.21,0.0827854
940,0.21,0.0827854
950,0.21,0.0827854
960,0.21,0.0827854
970,0.43,0.155336
980,0.21,0.0827854
990,0.21,0.0827854
1000,0.21,0.0827854
1010,0.21,0.0827854
1020,0.21,0.0827854
1030,0.21,0.0827854
1040,0.21,0.0827854
1050,0.21,0.0827854
1060,0.21,0.0827854
1070,0.21,0.0827854
1080,0.21,0.0827854
1090,0.21,0.0827854
1100,0.21,0.0827854
1110,0.21,0.0827854
1120,0.21,0.0827854
1130,0.21,0.0827854
1140,0.21,0.0827854
1150,0.21,0.0827854
1160,0.21,0.0827854
1170,0.21,0.0827854
1180,0.21,0.0827854
1190,0.21,0.0827854
1200,0.21,0.0827854
1210,0.21,0.0827854
1220,0.21,0.0827854
1230,0.43,0.155336
1240,0.21,0.0827854
1250,0.21,0.0827854
1260,0.21,0.0827854
1270,0.21,0.0827854
1280,0.21,0.0827854
1290,0.21,0.0827854
1300,0.21,0.0827854
1310,0.21,0.0827854
1320,0.21,0.0827854
1330,0.21,0.0827854
1340,0.21,0.0827854
1350,0.21,0.0827854
1360,0.21,0.0827854
1370,0.21,0.0827854
1380,0.21,0.0827854
1390,0.21,0.0827854
1400,0.21,0.0827854
1410,0.21,0.0827854
1420,0.21,0.0827854
1430,0.21,0.0827854
1440,0.21,0.0827854
1450,0.21,0.0827854
1460,0.21,0.0827854
1470,0.21,0.0827854
1480,0.21,0.0827854
1490,0.21,0.0827854
1500,0.21,0.0827854
1510,0.21,0.0827854
1520,0.21,0.0827854
1530,0.21,0.0827854
1540,0.21,0.0827854
1550,0.21,0.0827854
1560,0.21,0.0827854
1570,0.21,0.0827854
1580,0.21,0.0827854
1590,0.21,0.0827854
1600,0.21,0.0827854
1610,0.21,0.0827854
1620,0.21,0.0827854
1630,0.21,0.0827854
1640,0.21,0.0827854
1650,0.21,0.0827854
1660,0.21,0.0827854
1670,0.21,0.0827854
1680,0.21,0.0827854
1690,0.21,0.0827854
1700,0.21,0.0827854
1710,0.21,0.0827854
1720,0.21,0.0827854
1730,0.21,0.0827854
1740,0.21,0.0827854
1750,0.21,0.0827854
1760,0.21,0.0827854
1770,0.21,0.0827854
1780,0.21,0.0827854
1790,0.21,0.0827854
1800,0.21,0.0827854
1810,0.21,0.0827854
1820,0.21,0.0827854
1830,0.21,0.0827854
1840,0.21,0.0827854
1850,0.21,0.0827854
1860,0.21,0.0827854
1870,0.21,0.0827854
1880,0.21,0.0827854
1890,0.21,0.0827854
1900,0.21,0.0827854
1910,0.21,0.0827854
1920,0.21,0.0827854
1930,0.21,0.0827854
1940,0.21,0.0827854
1950,0.21,0.0827854
1960,0.21,0.0827854
1970,0.21,0.0827854
1980,0.21,0.0827854
1990,0.21,0.0827854
2000,0.21,0.0827854
2010,0.21,0.0827854
2020,0.21,0.0827854
2030,0.21,0.0827854
2040,0.21,0.0827854
2050,0.21,0.0827854
2060,0.21,0.0827854
2070,0.21,0.0827854
2080,0.21,0.0827854
2090,0.21,0.0827854
2100,0.21,0.0827854
2110,0.21,0.0827854
2120,0.21,0.0827854
2130,0.21,0.0827854
2140,0.21,0.0827854
2150,0.21,0.0827854
2160,0.21,0.0827854
2170,0.21,0.0827854
2180,0.21,0.0827854
2190,0.21,0.0827854
2200,0.21,0.0827854
2210,0.21,0.0827854
2220,0.21,0.0827854
2230,0.21,0.0827854
2240,0.21,0.0827854
2250,0.21,0.0827854
2260,0.21,0.0827854
2270,0.21,0.0827854
2280,0.21,0.0827854
2290,0.21,0.0827854
2300,0.21,0.0827854
2310,0.21,0.0827854
2320,0.21,0.0827854
2330,0.21,0.0827854
2340,0.21,0.0827854
2350,0.21,0.0827854
2360,0.21,0.0827854
2370,0.21,0.0827854
2380,0.21,0.0827854
2390,0.21,0.0827854
2400,0.21,0.0827854
2410,0.21,0.0827854
2420,0.21,0.0827854
2430,0.21,0.0827854
2440,0.21,0.0827854
2450,0.21,0.0827854
2460,0.21,0.0827854
2470,0.21,0.0827854
2480,0.21,0.0827854
2490,0.21,0.0827854
2500,0.21,0.0827854
2510,0.21,0.0827854
2520,0.21,0.0827854
2530,0.21,0.0827854
2540,0.21,0.0827854
2550,0.21,0.0827854
2560,0.21,0.0827854
2570,0.21,0.0827854
2580,0.21,0.0827854
2590,0.21,0.0827854
2600,0.21,0.0827854
2610,0.21,0.0827854
2620,0.21,0.0827854
2630,0.21,0.0827854
2640,0.21,0.0827854
2650,0.21,0.0827854
2660,0.21,0.0827854
2670,0.21,0.0827854
2680,0.21,0.0827854
2690,0.21,0.0827854
2700,0.21,0.0827854
2710,0.21,0.0827854
2720,0.21,0.0827854
2730,0.21,0.0827854
2740,0.21,0.0827854
2750,0.21,0.0827854
2760,0.21,0.0827854
2770,0.21,0.0827854
2780,0.21,0.0827854
2790,0.21,0.0827854
2800,0.21,0.0827854
2810,0.21,0.0827854
2820,0.21,0.0827854
2830,0.43,0.155336
2840,0.21,0.0827854
2850,0.21,0.0827854
2860,0.21,0.0827854
2870,0.21,0.0827854
2880,0.21,0.0827854
2890,0.21,0.0827854
2900,0.21,0.0827854
2910,0.21,0.0827854
2920,0.21,0.0827854
2930,0.21,0.0827854
2940,0.21,0.0827854
2950,0.21,0.0827854
2960,0.21,0.0827854
2970,0.21,0.0827854
2980,0.21,0.0827854
2990,0.21,0.0827854
3000,0.21,0.0827854
3010,0.21,0.0827854
3020,0.21,0.0827854
3030,0.21,0.0827854
3040,0.21,0.0827854
3050,0.21,0.0827854
3060,0.21,0.0827854
3070,0.21,0.0827854
3080,0.21,0.0827854
3090,0.21,0.0827854
3100,0.21,0.0827854
3110,0.21,0.0827854
3120,0.21,0.0827854
3130,0.21,0.0827854
3140,0.21,0.0827854
3150,0.21,0.0827854
3160,0.21,0.0827854
3170,0.21,0.0827854
3180,0.21,0.0827854
3190,0.21,0.0827854
3200,0.21,0.0827854
3210,0.21,0.0827854
3220,0.21,0.0827854
3230,0.21,0.0827854
3240,0.21,0.0827854
3250,0.21,0.0827854
3260,0.21,0.0827854
3270,0.21,0.0827854
3280,0.21,0.0827854
3290,0.21,0.0827854
3300,0.21,0.0827854
3310,0.21,0.0827854
3320,0.21,0.0827854
3330,0.21,0.0827854
3340,0.21,0.0827854
3350,0.21,0.0827854
3360,0.21,0.0827854
3370,0.21,0.0827854
3380,0.21,0.0827854
3390,0.21,0.0827854
3400,0.21,0.0827854
3410,0.21,0.0827854
3420,0.21,0.0827854
3430,0.21,0.0827854
3440,0.21,0.0827854
3450,0.21,0.0827854
3460,0.21,0.0827854
3470,0.21,0.0827854
3480,0.21,0.0827854
3490,0.21,0.0827854
3500,0.21,0.0827854
3510,0.21,0.0827854
3520,0.21,0.0827854
3530,0.21,0.0827854
3540,0.21,0.0827854
3550,0.21,0.0827854
3560,0.21,0.0827854
3570,0.21,0.0827854
3580,0.21,0.0827854
3590,0.21,0.0827854
3600,0.21,0.0827854
3610,0.21,0.0827854
3620,0.21,0.0827854
3630,0.21,0.0827854
3640,0.21,0.0827854
3650,0.21,0.0827854
3660,0.21,0.0827854
3670,0.21,0.0827854
3680,0.21,0.0827854
3690,0.21,0.0827854
3700,0.21,0.0827854
3710,0.21,0.0827854
3720,0.21,0.0827854
3730,0.21,0.0827854
3740,0.21,0.0827854
3750,0.21,0.0827854
3760,0.21,0.0827854
3770,0.21,0.0827854
3780,0.21,0.0827854
3790,0.21,0.0827854
3800,0.21,0.0827854
3810,0.21,0.0827854
3820,0.21,0.0827854
3830,0.21,0.0827854
3840,0.21,0.0827854
3850,0.21,0.0827854
3860,0.21,0.0827854
3870,0.21,0.0827854
3880,0.21,0.0827854
3890,0.21,0.0827854
3900,0.21,0.0827854
3910,0.21,0.0827854
3920,0.21,0.0827854
3930,0.21,0.0827854
3940,0.21,0.0827854
3950,0.21,0.0827854
3960,0.21,0.0827854
3970,0.21,0.0827854
3980,0.21,0.0827854
3990,0.21,0.0827854
4000,0.21,0.0827854
4010,0.21,0.0827854
4020,0.21,0.0827854
4030,0.21,0.0827854
4040,0.21,0.0827854
4050,0.21,0.0827854
4060,0.21,0.0827854
4070,0.21,0.0827854
4080,0.21,0.0827854
4090,0.21,0.0827854
4100,0.21,0.0827854
4110,0.21,0.0827854
4120,0.21,0.0827854
4130,0.21,0.0827854
4140,0.21,0.0827854
4150,0.21,0.0827854
4160,0.21,0.0827854
4170,0.21,0.0827854
4180,0.21,0.0827854
4190,0.21,0.0827854
4200,0.21,0.0827854
4210,0.21,0.0827854
4220,0.21,0.0827854
