"03-30-18_data_table_logger_20305335"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.44,0.158362
10,0,0
20,0.44,0.158362
30,0.44,0.158362
40,0.44,0.158362
50,0.44,0.158362
60,0.44,0.158362
70,0.44,0.158362
80,0,0
90,0.44,0.158362
100,0.44,0.158362
110,0.44,0.158362
120,0.44,0.158362
130,0.44,0.158362
140,0.44,0.158362
150,0.44,0.158362
160,0.44,0.158362
170,0.44,0.158362
180,0,0
190,0.44,0.158362
200,0.44,0.158362
210,0.44,0.158362
220,0.44,0.158362
230,0.44,0.158362
240,0.44,0.158362
250,0.44,0.158362
260,0.44,0.158362
270,0.44,0.158362
280,0.44,0.158362
290,0.44,0.158362
300,0.44,0.158362
310,0.44,0.158362
320,0.44,0.158362
330,0.44,0.158362
340,0,0
350,0.44,0.158362
360,0.44,0.158362
370,0.44,0.158362
380,0.44,0.158362
390,0,0
400,0,0
410,0.44,0.158362
420,0.44,0.158362
430,0,0
440,0.44,0.158362
450,0.44,0.158362
460,0,0
470,0.44,0.158362
480,0.44,0.158362
490,0.44,0.158362
500,0,0
510,0.44,0.158362
520,0.44,0.158362
530,0,0
540,0.44,0.158362
550,0.44,0.158362
560,0.44,0.158362
570,0.44,0.158362
580,0.44,0.158362
590,0.44,0.158362
600,0,0
610,0.44,0.158362
620,0,0
630,0.44,0.158362
640,0,0
650,0,0
660,0.44,0.158362
670,0,0
680,0.44,0.158362
690,0,0
700,0,0
710,0.44,0.158362
720,0.44,0.158362
730,0.44,0.158362
740,0,0
750,0,0
760,0,0
770,0.44,0.158362
780,0.44,0.158362
790,0.44,0.158362
800,0,0
810,0,0
820,0,0
830,0.44,0.158362
840,0.44,0.158362
850,0,0
860,0.44,0.158362
870,0.44,0.158362
880,0.44,0.158362
890,0,0
900,0.44,0.158362
910,0.44,0.158362
920,0.44,0.158362
930,0.44,0.158362
940,0,0
950,0.44,0.158362
960,0,0
970,0.44,0.158362
980,0,0
990,0,0
1000,0.44,0.158362
1010,0,0
1020,0.44,0.158362
1030,0.44,0.158362
1040,0,0
1050,0,0
1060,0,0
1070,0,0
1080,0,0
1090,0,0
1100,0.44,0.158362
1110,0.44,0.158362
1120,0.44,0.158362
1130,0.44,0.158362
1140,0,0
1150,0,0
1160,0,0
1170,0,0
1180,0.44,0.158362
1190,0,0
1200,0.44,0.158362
1210,0,0
1220,0.44,0.158362
1230,0,0
1240,0,0
1250,0.44,0.158362
1260,0.44,0.158362
1270,0.44,0.158362
1280,0,0
1290,0.44,0.158362
1300,0,0
1310,0,0
1320,0.44,0.158362
1330,0,0
1340,0,0
1350,0,0
1360,0.44,0.158362
1370,0.44,0.158362
1380,0,0
1390,0.44,0.158362
1400,0.44,0.158362
1410,0,0
1420,0,0
1430,0,0
1440,0,0
1450,0,0
1460,0.44,0.158362
1470,0,0
1480,0,0
1490,0,0
1500,0,0
1510,0,0
1520,0,0
1530,0.44,0.158362
1540,0,0
1550,0,0
1560,0.44,0.158362
1570,0,0
1580,0,0
1590,0.44,0.158362
1600,0,0
1610,0.44,0.158362
1620,0,0
1630,0.44,0.158362
1640,0,0
1650,0.44,0.158362
1660,0.44,0.158362
1670,0,0
1680,0,0
1690,0,0
1700,0,0
1710,0.44,0.158362
1720,0,0
1730,0,0
1740,0,0
1750,0,0
1760,0.44,0.158362
1770,0,0
1780,0,0
1790,0,0
1800,0,0
1810,0,0
1820,0.44,0.158362
1830,0,0
1840,0,0
1850,0.44,0.158362
1860,0.44,0.158362
1870,0,0
1880,0,0
1890,0,0
1900,0,0
1910,0,0
1920,0,0
1930,0.44,0.158362
1940,0,0
1950,0,0
