VERSION 1.1
20180705-103652-0400
data_logger 255
1525928400,0.44,,,0,0,,
1525928410,0.44,,,0,0,,
1525928420,0.44,,,0,0,,
1525928430,0.44,,,0,0,,
1525928440,0.44,,,0,0,,
1525928450,0.44,,,0,0,,
1525928460,0.44,,,0,0,,
1525928470,0.44,,,0,0,,
1525928480,0.44,,,0,0,,
1525928490,0.44,,,0,0,,
1525928500,0.44,,,0,0,,
1525928510,0.44,,,0,0,,
1525928520,0.44,,,0,0,,
1525928530,0.44,,,0,0,,
1525928540,0.44,,,0,0,,
1525928550,0.44,,,0,0,,
1525928560,0.44,,,0,0,,
1525928570,0.44,,,0,0,,
1525928580,0.44,,,0,0,,
1525928590,0.44,,,0,0,,
1525928600,0.44,,,0,0,,
1525928610,0.44,,,0,0,,
1525928620,0.44,,,0,0,,
1525928630,0.44,,,0,0,,
1525928640,0.44,,,0,0,,
1525928650,0.44,,,0,0,,
1525928660,0.44,,,0,0,,
1525928670,0.44,,,0,0,,
1525928680,0.44,,,0,0,,
1525928690,0.44,,,0,0,,
1525928700,0.44,,,0,0,,
1525928710,0.44,,,0,0,,
1525928720,0.44,,,0,0,,
1525928730,0.44,,,0,0,,
1525928740,0.44,,,0,0,,
1525928750,0.44,,,0,0,,
1525928760,0.44,,,0,0,,
1525928770,0.44,,,0,0,,
1525928780,0.44,,,0,0,,
1525928790,0.44,,,0,0,,
1525928800,0.44,,,0,0,,
1525928810,0.44,,,0,0,,
1525928820,0.44,,,0,0,,
1525928830,0.44,,,0,0,,
1525928840,0.44,,,0,0,,
1525928850,0.44,,,0,0,,
1525928860,0.44,,,0,0,,
1525928870,0.44,,,0,0,,
1525928880,0.44,,,0,0,,
1525928890,0.44,,,0,0,,
1525928900,0.44,,,0,0,,
1525928910,0.44,,,0,0,,
1525928920,0.44,,,0,0,,
1525928930,0.44,,,0,0,,
1525928940,0.44,,,0,0,,
1525928950,0.44,,,0,0,,
1525928960,0.44,,,0,0,,
1525928970,0.44,,,0,0,,
1525928980,0.44,,,0,0,,
1525928990,0.44,,,0,0,,
1525929000,0.44,,,0,0,,
1525929010,0.44,,,0,0,,
1525929020,0.44,,,0,0,,
