"03-29-18_data_table_logger_20288026"
"Seconds past 5:00:00 AM","Intensity, Lux","log10(Intensity+1)"
0,0.65,0.217484
10,0.65,0.217484
20,0.65,0.217484
30,0.65,0.217484
40,0.65,0.217484
50,0.65,0.217484
60,0.65,0.217484
70,0.65,0.217484
80,0.65,0.217484
90,0.65,0.217484
100,0.65,0.217484
110,0.65,0.217484
120,0.65,0.217484
130,0.65,0.217484
140,0.65,0.217484
150,0.65,0.217484
160,0.65,0.217484
170,0.65,0.217484
180,0.65,0.217484
190,0.65,0.217484
200,0.65,0.217484
210,0.65,0.217484
220,0.65,0.217484
230,0.65,0.217484
240,0.65,0.217484
250,0.65,0.217484
260,0.65,0.217484
270,0.65,0.217484
280,0.65,0.217484
290,0.65,0.217484
300,0.65,0.217484
310,0.65,0.217484
320,0.65,0.217484
330,0.65,0.217484
340,0.65,0.217484
350,0.65,0.217484
360,0.65,0.217484
370,0.65,0.217484
380,0.65,0.217484
390,0.65,0.217484
400,0.65,0.217484
410,0.65,0.217484
420,0.65,0.217484
430,0.65,0.217484
440,0.65,0.217484
450,0.65,0.217484
460,0.65,0.217484
470,0.65,0.217484
480,0.65,0.217484
490,0.43,0.155336
500,0.65,0.217484
510,0.65,0.217484
520,0.43,0.155336
530,0.43,0.155336
540,0.65,0.217484
550,0.65,0.217484
560,0.43,0.155336
570,0.43,0.155336
580,0.43,0.155336
590,0.65,0.217484
600,0.43,0.155336
610,0.43,0.155336
620,0.65,0.217484
630,0.65,0.217484
640,0.43,0.155336
650,0.43,0.155336
660,0.65,0.217484
670,0.65,0.217484
680,0.65,0.217484
690,0.43,0.155336
700,0.65,0.217484
710,0.43,0.155336
720,0.65,0.217484
730,0.65,0.217484
740,0.43,0.155336
750,0.65,0.217484
760,0.65,0.217484
770,0.43,0.155336
780,0.43,0.155336
790,0.43,0.155336
800,0.43,0.155336
810,0.65,0.217484
820,0.65,0.217484
830,0.43,0.155336
840,0.65,0.217484
850,0.43,0.155336
860,0.65,0.217484
870,0.65,0.217484
880,0.43,0.155336
890,0.43,0.155336
900,0.43,0.155336
910,0.43,0.155336
920,0.43,0.155336
930,0.65,0.217484
940,0.65,0.217484
950,0.43,0.155336
960,0.43,0.155336
970,0.43,0.155336
980,0.43,0.155336
990,0.43,0.155336
1000,0.43,0.155336
1010,0.43,0.155336
1020,0.43,0.155336
1030,0.65,0.217484
1040,0.43,0.155336
1050,0.43,0.155336
1060,0.43,0.155336
1070,0.43,0.155336
1080,0.43,0.155336
1090,0.43,0.155336
1100,0.43,0.155336
1110,0.43,0.155336
1120,0.43,0.155336
1130,0.43,0.155336
1140,0.43,0.155336
1150,0.43,0.155336
1160,0.43,0.155336
1170,0.43,0.155336
1180,0.43,0.155336
1190,0.65,0.217484
1200,0.43,0.155336
1210,0.43,0.155336
1220,0.43,0.155336
1230,0.43,0.155336
1240,0.43,0.155336
1250,0.43,0.155336
1260,0.43,0.155336
1270,0.43,0.155336
1280,0.43,0.155336
1290,0.43,0.155336
1300,0.65,0.217484
1310,0.43,0.155336
1320,0.65,0.217484
1330,0.43,0.155336
1340,0.43,0.155336
1350,0.65,0.217484
1360,0.43,0.155336
1370,0.43,0.155336
1380,0.43,0.155336
1390,0.65,0.217484
1400,0.43,0.155336
1410,0.65,0.217484
1420,0.43,0.155336
1430,0.43,0.155336
1440,0.43,0.155336
1450,0.43,0.155336
1460,0.65,0.217484
1470,0.65,0.217484
1480,0.43,0.155336
1490,0.65,0.217484
1500,0.65,0.217484
1510,0.43,0.155336
1520,0.43,0.155336
1530,0.43,0.155336
1540,0.43,0.155336
1550,0.65,0.217484
1560,0.65,0.217484
1570,0.43,0.155336
1580,0.43,0.155336
1590,0.43,0.155336
1600,0.43,0.155336
1610,0.65,0.217484
1620,0.65,0.217484
1630,0.65,0.217484
1640,0.65,0.217484
1650,0.43,0.155336
1660,0.43,0.155336
1670,0.65,0.217484
1680,0.43,0.155336
1690,0.43,0.155336
1700,0.65,0.217484
1710,0.65,0.217484
1720,0.43,0.155336
1730,0.43,0.155336
1740,0.65,0.217484
1750,0.65,0.217484
1760,0.65,0.217484
1770,0.43,0.155336
1780,0.43,0.155336
1790,0.65,0.217484
1800,0.65,0.217484
1810,0.43,0.155336
1820,0.43,0.155336
1830,0.43,0.155336
1840,0.43,0.155336
1850,0.43,0.155336
1860,0.43,0.155336
1870,0.65,0.217484
1880,0.43,0.155336
1890,0.43,0.155336
1900,0.43,0.155336
1910,0.43,0.155336
1920,0.43,0.155336
1930,0.43,0.155336
1940,0.65,0.217484
1950,0.43,0.155336
1960,0.43,0.155336
