System Time, Gateway Ticks, CFO (MHz), SFO (KHz), RSSI (dB), Raw Decoded Data, Chip ID, Packet Type, Battery %, Temp, Humidity, Motion Count, Serial Number
01-01-1970 03:57:15.925, 20321346218, 915.508, 471.118, 53.3778, 0x9f820a4500007f4f000007a7, 0x7f4f, Radio Test, 31.77, 0, 0, 1959, 1959
01-01-1970 03:57:20.585, 20782961282, 913.887, 472.039, 54.0028, 0xe9d60a45000400340d030808, 0x0034, Radio Test, 31.77, 0, 0, 218302472, 218302472
01-01-1970 03:57:37.432, 22481212829, 909.199, 472.039, 62.768, 0x6c510c440000004e000008bc, 0x004e, Radio Test, 26.475, 0, 0, 2236, 2236
01-01-1970 03:57:39.887, 22648776026, 907.617, 471.576, 61.662, 0x6c510c440000004e000008bc, 0x004e, Radio Test, 26.475, 0, 0, 2236, 2236
01-01-1970 03:57:40.189, 22751498263, 909.18, 471.576, 63.8003, 0x69900c44000400340d030808, 0x0034, Radio Test, 26.475, 0, 0, 218302472, 218302472
01-01-1970 03:57:41.813, 22911089165, 907.617, 471.118, 62.5777, 0x69900c44000400340d030808, 0x0034, Radio Test, 26.475, 0, 0, 218302472, 218302472
01-01-1970 03:58:15.269, 1333782234, 913.035, 471.222, 40.1282, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 03:58:16.312, 1440858362, 914.656, 471.681, 48.3378, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 03:58:17.783, 1571907105, 913.094, 471.681, 49.1527, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 03:58:20.139, 1815726561, 912.898, 471.681, 40.0835, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 03:58:27.565, 2550950165, 912.781, 471.681, 29.661, 0xd859d70780f8080361163a3b, 0x0803, Serial Number, 0, 0, 0, 1628846651, 1628846651
01-01-1970 04:04:37.771, 626307659, 909.188, 471.681, 28.2748, 0xc0ef02440000004f0000082e, 0x004f, Radio Test, 158.85, 0, 0, 2094, 2094
01-01-1970 04:04:56.114, 2454811037, 913.016, 471.681, 39.4254, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 04:04:58.561, 2691405297, 913.035, 471.681, 41.7746, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 04:05:00.698, 2913410471, 913.016, 471.681, 38.9492, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 04:10:41.684, 152558041, 912.957, 471.222, 69.6588, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 04:10:42.210, 274384520, 914.52, 471.222, 69.1148, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 04:10:44.603, 501141109, 914.48, 472.14, 64.571, 0xcdddc7007887808780878080, 0x8087, Serial Number, 0, 0, 0, 2156363904, 2156363904
01-01-1970 04:10:45.930, 638291986, 913.016, 471.681, 72.5216, 0xcdddc7007887808780878080, 0x8087, Serial Number, 0, 0, 0, 2156363904, 2156363904
01-01-1970 04:10:47.327, 751165634, 905.125, 471.681, 51.3312, 0xd859d70780f8080361163a3b, 0x0803, Serial Number, 0, 0, 0, 1628846651, 1628846651
01-01-1970 04:10:50.870, 1140244891, 917.039, 471.681, 55.2526, 0x5306e70f8878087808788780, 0x0878, Serial Number, 0, 0, 0, 142116736, 142116736
01-01-1970 04:10:51.965, 1247945727, 914.988, 471.222, 53.8787, 0x514af7f8878f8f8b61163a61, 0x8f8b, Error, 1.28623, 0, 0, 1628846689, 1628846689
01-01-1970 04:10:54.815, 1525810522, 914.988, 471.681, 53.6264, 0xe7e087007808780878008078, 0x7808, Serial Number, 0, 0, 0, 2013298808, 2013298808
01-01-1970 04:10:59.699, 2004043222, 914.148, 470.765, 52.5092, 0x9567a7008780878087808788, 0x8780, Serial Number, 0, 0, 0, 2273347464, 2273347464
01-01-1970 04:11:10.931, 3144706658, 921.473, 471.222, 45.1846, 0x43c6e7000000000000000000, 0x0000, Serial Number, 0, 0, 0, 0, 0
01-01-1970 04:11:13.443, 3388454528, 917.02, 471.222, 53.5844, 0xe3a2f7000000002829cc4357, 0x0028, Serial Number, 0, 0, 0, 701252439, 701252439
01-01-1970 04:11:19.164, 3950205354, 905.086, 471.222, 49.2853, 0xbd71276c4000013264c99224, 0x0132, Operation Stopped, 8.14615, 0, 0, 1690931748, 1690931748
01-01-1970 04:11:20.688, 4119887159, 921.492, 470.765, 45.6726, 0xbd71276c4000013264c99224, 0x0132, Operation Stopped, 8.14615, 0, 0, 1690931748, 1690931748
01-01-1970 04:14:17.724, 21808130985, 906.277, 473.058, 73.5183, 0x00c6005000022eed0000004d, 0x2eed, Operation Started, inf, 0, 0, 77, 77
01-01-1970 04:14:19.329, 21943038744, 904.773, 473.058, 64.4601, 0x00c6005000022eed0000004d, 0x2eed, Operation Started, inf, 0, 0, 77, 77
01-01-1970 00:02:16.321, 2990310494, 914.812, 471.222, 71.8692, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 00:02:17.638, 3150928904, 913.152, 471.681, 71.4485, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 00:02:19.970, 3381759038, 913.113, 470.765, 67.042, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 00:02:22.285, 3609682892, 913.211, 471.681, 73.6288, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 00:02:23.420, 3717959474, 903.738, 471.222, 63.0717, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 00:02:24.740, 3853773591, 902.957, 471.222, 48.8869, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 00:02:27.143, 4088901373, 913.602, 471.681, 53.4439, 0xcdddc7007887808780878080, 0x8087, Serial Number, 0, 0, 0, 2156363904, 2156363904
01-01-1970 00:02:29.602, 4343959327, 902.977, 470.765, 48.8668, 0x405742c436f345ed5f163a3b, 0x45ed, Serial Number, 4.81364, 0, 0, 1595292219, 1595292219
01-01-1970 00:02:30.721, 4446609918, 915.184, 470.305, 52.7581, 0x5306e70f8878087828788780, 0x0878, Serial Number, 0, 0, 0, 678987648, 678987648
01-01-1970 00:02:34.236, 4809167785, 902.977, 471.681, 48.9252, 0x514af7f8878f8f8b61163a61, 0x8f8b, Error, 1.28623, 0, 0, 1628846689, 1628846689
01-01-1970 00:02:36.797, 5062838191, 902.977, 471.222, 48.9518, 0xe7e087007808780878008078, 0x7808, Serial Number, 0, 0, 0, 2013298808, 2013298808
01-01-1970 00:02:42.286, 5580633770, 902.977, 471.681, 48.8384, 0x9567a7008780878087808788, 0x8780, Serial Number, 0, 0, 0, 2273347464, 2273347464
01-01-1970 00:02:46.395, 6020736280, 902.957, 471.681, 47.8781, 0x1366c700000f2e2e2e2e1f2e, 0x2e2e, Serial Number, 0, 0, 0, 774774574, 774774574
01-01-1970 00:02:53.786, 6762037713, 913.602, 470.765, 53.891, 0xe3a2f7000000002829cc4357, 0x0028, Serial Number, 0, 0, 0, 701252439, 701252439
01-01-1970 00:02:58.337, 7222589977, 913.68, 471.681, 52.9951, 0xec8b174b404c993264c99326, 0x9932, Radio Test, 13.813, 0, 0, 1690932006, 1690932006
01-01-1970 00:03:00.956, 7467180970, 902.957, 470.305, 48.2641, 0xbd71276c4000013264c99224, 0x0132, Operation Stopped, 8.14615, 0, 0, 1690931748, 1690931748
01-01-1970 00:06:21.502, 27524807098, 903.855, 471.681, 62.1888, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 00:06:22.765, 27665388063, 913.289, 470.765, 66.8502, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 00:06:24.210, 27774519770, 914.754, 471.681, 73.1548, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 00:06:25.944, 27896095617, 913.191, 471.681, 73.6435, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 00:06:26.277, 28012946666, 914.695, 470.765, 69.0752, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 00:06:27.630, 28150561127, 913.211, 471.222, 73.6243, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 00:06:28.742, 28249408531, 914.832, 471.222, 70.1324, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 00:07:01.821, 31554437477, 913.699, 471.681, 51.2594, 0xddd76468a9d87ad7ab7e7cfd, 0x7ad7, Operation Stopped, 3.177, 0, 0, 2877193469, 2877193469
01-01-1970 00:08:32.907, 40669539880, 904.09, 469.387, 52.6541, 0x1c1130ca304fae0000587f1f, 0xae00, Serial Number, 6.61875, 0, 0, 5799711, 5799711
01-01-1970 00:08:34.656, 40788428592, 913.055, 470.305, 62.8424, 0xa0e987000000000000587f1f, 0x0000, Serial Number, 0, 0, 0, 5799711, 5799711
01-01-1970 00:08:36.441, 41023512214, 913.191, 469.387, 72.2737, 0x603497110371f170a15649e7, 0xf170, Check-in, 2.10397, 5.51995, 63.0228, 2706786791, 2706786791
01-01-1970 00:08:37.509, 41137153925, 903.562, 469.845, 68.4593, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 00:08:38.696, 41255208601, 918.211, 469.845, 66.3053, 0x0597a7e2e2e2e2e242900788, 0xe2e2, Serial Number, 0, 0, 0, 1116735368, 1116735368
01-01-1970 00:08:40.960, 41479796119, 913.23, 469.845, 73.6676, 0xecffb77880788079e1164216, 0x8079, Serial Number, 0, 0, 0, 3776332310, 3776332310
01-01-1970 00:08:43.107, 41695404158, 903.211, 469.845, 59.6688, 0xcdddc7007887808780878080, 0x8087, Serial Number, 0, 0, 0, 2156363904, 2156363904
01-01-1970 00:08:44.301, 41809975364, 915.184, 469.845, 52.7908, 0xc9d9337aff2ff7fefff7ba3b, 0xf7fe, Serial Number, 0, 0, 0, 4294425147, 4294425147
01-01-1970 00:08:45.404, 41916685721, 903.172, 469.845, 57.4455, 0xd859d70780f8080361163a3b, 0x0803, Serial Number, 0, 0, 0, 1628846651, 1628846651
01-01-1970 00:08:52.923, 42676725214, 906.336, 468.47, 54.5926, 0xabbe97087808780b61163a87, 0x780b, Serial Number, 0, 0, 0, 1628846727, 1628846727
01-01-1970 00:08:56.683, 43054702455, 902.957, 470.305, 50.5319, 0x9567a7008780878087808788, 0x8780, Serial Number, 0, 0, 0, 2273347464, 2273347464
01-01-1970 00:08:59.627, 43350901813, 906.375, 469.387, 54.9387, 0x1366c700000f2e2e2e2e1f2e, 0x2e2e, Serial Number, 0, 0, 0, 774774574, 774774574
01-01-1970 00:09:02.147, 43594921157, 906.375, 469.387, 54.6183, 0xe0eed72e3c28f8f881964b01, 0xf8f8, Motion Alert, 1.47767, 0, 0, 2174110465, 2174110465
01-01-1970 00:09:04.244, 43794349008, 906.375, 469.845, 54.6196, 0x43c6e7000000000000000000, 0x0000, Serial Number, 0, 0, 0, 0, 0
01-01-1970 00:09:06.497, 44033704396, 906.395, 468.93, 54.697, 0xe3a2f7000000002829cc4357, 0x0028, Serial Number, 0, 0, 0, 701252439, 701252439
01-01-1970 00:09:10.895, 44463419461, 906.395, 469.387, 54.608, 0xec8b174b404c993264c99326, 0x9932, Radio Test, 13.813, 0, 0, 1690932006, 1690932006
01-01-1970 00:09:13.311, 44708847187, 906.395, 469.845, 54.5002, 0xbd71276c4000013264c99224, 0x0132, Operation Stopped, 8.14615, 0, 0, 1690931748, 1690931748
01-01-1970 00:21:21.256, 117487201309, 903.68, 471.681, 68.4976, 0x52860070c0254e28004df051, 0x4e28, Serial Number, 0, 0, 0, 5107793, 5107793
01-01-1970 00:21:22.590, 117634729377, 913.133, 471.681, 70.6174, 0x52860070c0254e28004df051, 0x4e28, Serial Number, 0, 0, 0, 5107793, 5107793
01-01-1970 00:30:00.146, 169396003383, 906.258, 473.058, 67.0055, 0x55710e00000000df0000018b, 0x00df, Serial Number, 0, 0, 0, 395, 395
01-01-1970 00:30:01.409, 169514894445, 904.578, 473.058, 64.7242, 0x55710e00000000df0000018b, 0x00df, Serial Number, 0, 0, 0, 395, 395
01-01-1970 00:31:55.238, 180883419892, 906.199, 473.058, 73.5266, 0xe9240e000000018500000231, 0x0185, Serial Number, 0, 0, 0, 561, 561
01-01-1970 00:31:56.113, 180990581614, 904.695, 473.058, 66.1141, 0xe9240e000000018500000231, 0x0185, Serial Number, 0, 0, 0, 561, 561
01-01-1970 00:33:52.450, 192612405947, 904.578, 473.058, 67.802, 0xf5690e000000022c000002d8, 0x022c, Serial Number, 0, 0, 0, 728, 728
01-01-1970 00:35:48.627, 204173760704, 906.141, 473.058, 66.098, 0xc8480e00000002d500000381, 0x02d5, Serial Number, 0, 0, 0, 897, 897
01-01-1970 00:35:49.330, 204307725433, 904.695, 473.058, 66.1834, 0xc8482e00800102d7000403a1, 0x02d7, Serial Number, 0, 0, 0, 263073, 263073
01-01-1970 00:38:55.600, 222929880826, 906.18, 473.058, 70.7972, 0x40930e00000003e40052804d, 0x03e4, Serial Number, 0, 0, 0, 5406797, 5406797
01-01-1970 00:38:56.908, 223058697301, 904.637, 473.058, 73.4615, 0x40930e00000003e40052804d, 0x03e4, Serial Number, 0, 0, 0, 5406797, 5406797
01-01-1970 00:42:48.650, 246244272565, 906.238, 473.058, 44.3968, 0x400930f640d00a249052304d, 0x0a24, Error, 6.61875, 0, 0, 2421305421, 2421305421
01-01-1970 00:42:50.154, 246389552084, 904.637, 473.058, 62.4464, 0x9fbe0e20beaa04190852704d, 0x0419, Motion Alert, 22.6929, 0, 0, 139620429, 139620429
01-01-1970 00:43:05.450, 247867892817, 906.199, 473.058, 59.2827, 0x006d0e0000000030000000dc, 0x0030, Serial Number, 0, 0, 0, 220, 220
01-01-1970 00:43:06.318, 248009877774, 904.637, 473.058, 47.5668, 0x006d0e0000000030000000dc, 0x0030, Serial Number, 0, 0, 0, 220, 220
01-01-1970 00:44:59.744, 259345955743, 906.277, 473.058, 36.4323, 0x85aa0e00000000d600000182, 0x00d6, Serial Number, 0, 0, 0, 386, 386
01-01-1970 00:45:00.914, 259477561807, 904.617, 473.058, 39.0628, 0x8e5d0e00000000d600000182, 0x00d6, Serial Number, 0, 0, 0, 386, 386
01-01-1970 00:46:55.742, 270945605152, 906.199, 473.058, 50.2214, 0xb1ff0e000000017d00000229, 0x017d, Serial Number, 0, 0, 0, 553, 553
01-01-1970 00:46:57.280, 271081460252, 904.637, 473.058, 58.5415, 0xb1ff0e000000017d00000229, 0x017d, Serial Number, 0, 0, 0, 553, 553
