Measured Voltage (V)
-----------------------
Oct-16,18:44:50.72,1.4009,1.4009
Oct-16,18:44:50.84,1.4025,1.4025
Oct-16,18:44:50.95,1.4002,1.4002
Oct-16,18:44:51.05,1.4000,1.4000
Oct-16,18:44:51.15,1.4022,1.4022
Oct-16,18:44:51.25,1.3999,1.3999
Oct-16,18:44:51.35,1.4013,1.4013
Oct-16,18:44:51.45,1.4006,1.4006
Oct-16,18:44:51.56,1.4012,1.4012
Oct-16,18:44:51.66,1.4003,1.4003
Oct-16,18:44:51.76,1.4015,1.4015
Oct-16,18:44:51.86,1.4006,1.4006
Oct-16,18:44:51.96,1.4004,1.4004
Oct-16,18:44:52.06,1.4007,1.4007
Oct-16,18:44:52.17,1.4010,1.4010
